crop,country,flex_mmt_window,ind_mmt_window,sheaf_mmt,mean_p_hat,agri_mmt_A0.05,gap_mmt_A0.05,gap_pct_A0.05,agri_mmt_A0.10,gap_mmt_A0.10,gap_pct_A0.10,agri_mmt_A0.20,gap_mmt_A0.20,gap_pct_A0.20,agri_mmt_A0.40,gap_mmt_A0.40,gap_pct_A0.40
wheat,Egypt,18.470833333333335,0.0,16.825941315837085,1.8826340709912417,16.720821682101196,0.10511963373588884,0.624747416876743,16.13331164511587,0.6926296707212138,4.116439358250286,15.08121053843669,1.7447307774003953,10.369290755568022,13.358634774039485,3.4673065417975995,20.606909751516046
wheat,Indonesia,5.955625,0.0,5.4252558582882315,1.8826340709912417,5.391361712454623,0.03389414583360839,0.6247474168767152,5.201928490851876,0.2233273674363554,4.116439358250273,4.862695304108838,0.5625605541793934,10.36929075556801,4.307278279781939,1.1179775785062924,20.606909751516035
wheat,Mexico,6.870138888888887,0.0,6.2583291013450735,1.8826340709912417,6.219230351944774,0.039098749400299226,0.6247474168767493,6.000708779048473,0.25762032229660026,4.11643935825029,5.609384760386275,0.6489443409587983,10.369290755568027,4.9686808714780275,1.289648229867046,20.60690975151607
wheat,Nigeria,3.5977499999999996,0.0,3.2773578363574756,1.8826340709912417,3.256882627933025,0.020475208424450386,0.6247474168767291,3.1424473884709565,0.13491044788651907,4.116439358250284,2.9375190732051757,0.3398387631522999,10.369290755568022,2.6019956647850515,0.6753621715724241,20.60690975151605
wheat,RestOfWorld,193.03302777777782,0.0,175.84276457878124,1.8826340709912417,174.74419144931073,1.098573129470509,0.624747416876698,168.60430380902497,7.238460769756273,4.116439358250245,157.6091170469785,18.233647531802745,10.36929075556799,139.60700477746096,36.235759801320285,20.60690975151605
maize,USA,205.9037861111111,65.57003333333333,189.10706262255923,1.4098858136403825,195.47746777048553,-6.370405147926306,-3.3686764838820773,192.07880165452076,-2.9717390319615333,-1.571458511781159,185.64134217430987,3.465720448249357,1.8326763687121643,174.03318751747085,15.073875105088376,7.971079924801372
maize,Russia,4.423611111111112,0.0,4.062752410756161,1.4098858136403825,4.199613395815656,-0.13686098505949484,-3.3686764838820737,4.126596879327582,-0.06384446857142034,-1.5714585117811197,3.9882953074049494,0.0744571033512118,1.8326763687121612,3.738907168947993,0.3238452418081681,7.97107992480137
maize,EU,70.61925000000001,0.0,64.8584427918274,1.4098858136403825,67.04331390196779,-2.184871110140392,-3.3686764838820653,65.87766631168829,-1.019223519860887,-1.5714585117811617,63.66979743766688,1.1886453541605206,1.8326763687121672,59.688524478909265,5.169918312918135,7.971079924801369
maize,Ukraine,6.599305555555557,0.0,6.060963290332151,1.4098858136403825,6.265137535390297,-0.2041742450581454,-3.368676483882091,6.1562088138540085,-0.09524552352185722,-1.5714585117811795,5.949885448393914,0.11107784193823722,1.8326763687121748,5.577839062246905,0.4831242280852459,7.971079924801357
maize,Kazakhstan,0.47395833333333337,0.0,0.4352949011524459,1.4098858136403825,0.4499585781231061,-0.014663676970660178,-3.3686764838820773,0.4421353799279553,-0.006840478775509418,-1.5714585117811417,0.42731735436481605,0.007977546787629852,1.8326763687121648,0.4005971966729993,0.03469770447944659,7.971079924801372
maize,Canada,13.038819444444442,0.0,11.975170013990052,1.4098858136403825,12.378574750156229,-0.403404736166177,-3.3686764838820444,12.16335484247516,-0.18818482848510776,-1.5714585117811264,11.755703903030549,0.21946611095950352,1.8326763687121865,11.020619641044055,0.954550372945997,7.9710799248013915
maize,Australia,0.349375,0.0,0.3208745271352315,1.4098858136403825,0.3316837518736039,-0.01080922473837237,-3.3686764838820804,0.3259169372040356,-0.005042410068804071,-1.571458511781137,0.3149939355032072,0.005880591632024312,1.8326763687121717,0.2952973621189538,0.025577165016277714,7.971079924801354
maize,Argentina,7.420833333333331,0.0,6.815474452329723,1.4098858136403825,7.045065737470344,-0.22959128514062055,-3.3686764838820533,6.922576805729128,-0.1071023533994051,-1.5714585117811493,6.69056886262626,0.124905589703463,1.832676368712184,6.272207536480102,0.5432669158496211,7.971079924801376
maize,Brazil,50.73611111111111,0.0,46.597282751938025,1.4098858136403825,48.16699445813059,-1.5697117061925638,-3.368676483882052,47.32953971800208,-0.7322569660640568,-1.5714585117811435,45.74330536248125,0.853977389456773,1.8326763687121976,42.882976100995364,3.7143066509426603,7.971079924801364
maize,India,17.243055555555554,0.0,15.83644307049851,1.4098858136403825,16.369921604097765,-0.533478533599256,-3.3686764838820773,16.085306203093232,-0.2488631325947228,-1.5714585117811368,15.546212320700924,0.2902307497975851,1.8326763687121888,14.574107536103405,1.2623355343951044,7.97107992480137
maize,Thailand,4.333333333333335,0.0,3.979839096250935,1.4098858136403825,4.113906999982685,-0.13406790373175026,-3.3686764838820777,4.042380616484165,-0.06254152023322979,-1.5714585117811617,3.906901525621176,0.07293757062975903,1.8326763687121737,3.6626029410102805,0.3172361552406544,7.971079924801367
maize,Vietnam,5.886111111111111,0.0,5.405948105740852,1.4098858136403825,5.588057008309811,-0.18210890256895862,-3.368676483882039,5.490900337390988,-0.08495223165013588,-1.5714585117811393,5.306874572302095,0.09907353343875691,1.8326763687121908,4.975035661538962,0.4309124442018897,7.9710799248013835
maize,China,186.875,0.0,171.63056102582152,1.4098858136403825,177.41223937425323,-5.781678348431711,-3.368676483882068,174.32766408587952,-2.697103060057998,-1.571458511781141,168.48512829241315,3.14543273340837,1.8326763687121814,157.94975183106828,13.680809194753238,7.971079924801377
maize,Egypt,12.35,0.0,11.342541424315161,1.4098858136403825,11.72463494995065,-0.38209352563548826,-3.368676483882079,11.520784756979866,-0.17824333266470482,-1.5714585117811617,11.134669348020347,0.20787207629481408,1.8326763687121816,10.438418381879297,0.9041230424358648,7.971079924801367
maize,Indonesia,9.858333333333333,0.0,9.054133943970873,1.4098858136403825,9.359138424960603,-0.3050044809897301,-3.3686764838820595,9.196415902501471,-0.14228195853059766,-1.5714585117811615,8.888200970788173,0.1659329731827004,1.8326763687121592,8.332421690798384,0.7217122531724893,7.971079924801376
maize,Mexico,33.18611111111112,0.0,30.478934412121735,1.4098858136403825,31.505671108200723,-1.0267366960789879,-3.3686764838820804,30.95789822124122,-0.47896380911948455,-1.5714585117811617,29.9203541837155,0.5585802284062353,1.8326763687121657,28.049434189903725,2.42950022221801,7.971079924801364
maize,Nigeria,8.106944444444444,0.0,7.4456156425694555,1.4098858136403825,7.696434345800938,-0.2508187032314826,-3.3686764838820764,7.562620403339121,-0.1170047607696656,-1.5714585117811382,7.309161604182948,0.13645403838650783,1.8326763687121783,6.852119668806732,0.5934959737627237,7.97107992480136
maize,RestOfWorld,163.3374166666666,0.0,150.01307001476044,1.4098858136403825,155.06652502709724,-5.053455012336798,-3.3686764838820817,152.37046317229158,-2.357393157531135,-1.571458511781127,147.2638159306203,2.749254084140148,1.832676368712164,138.05540830623565,11.957661708524796,7.971079924801372
rice,USA,4.344166666666667,0.0,3.8810212540188407,1.7770478164732824,3.972346024805508,-0.09132477078666712,-2.353111843747295,3.848096313115357,0.032924940903483524,0.8483576550731172,3.623166205048282,0.2578550489705589,6.643999918927193,3.2480832886583872,0.6329379653604534,16.308541590825847
rice,Russia,0.7231250000000001,0.0,0.6460303458996449,1.7770478164732824,0.6612321624832111,-0.01520181658356623,-2.3531118437473055,0.64054969800611,0.005480647893534973,0.8483576550731169,0.6031080902418273,0.0429222556578176,6.6439999189272125,0.5406722182492453,0.10535812765039965,16.308541590825843
rice,EU,3.2229166666666664,0.0,2.8793112794778177,1.7770478164732824,2.9470646942135614,-0.0677534147357437,-2.353111843747274,2.8548844218249836,0.024426857652834144,0.8483576550731297,2.6880098404036494,0.1913014390741683,6.6439999189272125,2.4097376019348378,0.46957367754297996,16.308541590825854
rice,Ukraine,0.16087500000000005,0.0,0.14372360504284237,1.7770478164732824,0.14710558221536607,-0.003381977172523698,-2.3531118437472878,0.14250431483731435,0.001219290205528023,0.848357655073129,0.13417460884031662,0.00954899620252575,6.643999918927237,0.12028438113859614,0.02343922390424623,16.30854159082585
rice,Kazakhstan,0.2024027777777778,0.0,0.18082397447028764,1.7770478164732824,0.18507896482988248,-0.00425499035959484,-2.3531118437472487,0.17928994044066143,0.0015340340296262078,0.8483576550731522,0.1688100297530807,0.012013944717206931,6.6439999189272445,0.15133422138761643,0.02948975308267121,16.308541590825868
rice,Canada,0.37591666666666673,0.0,0.335838996295396,1.7770478164732824,0.3437416634931449,-0.007902667197748903,-2.353111843747265,0.33298988046160316,0.0028491158337928257,0.8483576550731503,0.3135258536538039,0.022313142641592065,6.64399991892721,0.28106855390634916,0.054770442389046825,16.308541590825875
rice,Australia,0.35605555555555557,0.0,0.3180953413518351,1.7770478164732824,0.3255804805035935,-0.007485139151758413,-2.353111843747293,0.31539675517304583,0.002698586178789264,0.8483576550731198,0.29696108713030794,0.02113425422152715,6.643999918927208,0.2662186303089916,0.05187671104284347,16.308541590825847
rice,Argentina,0.37375,0.0,0.3339033248470074,1.7770478164732824,0.3417604435306484,-0.007857118683640973,-2.353111843747306,0.3310706304301242,0.002832694416883219,0.8483576550731095,0.311718788214877,0.022184536632130436,6.643999918927211,0.2794485622411829,0.05445476260582449,16.308541590825833
rice,Brazil,8.983541666666666,0.0,8.025777742880605,1.7770478164732824,8.214633269501162,-0.18885552662055716,-2.353111843747287,7.957690443019722,0.06808729986088302,0.8483576550731293,7.49254507615034,0.5332326667302647,6.643999918927202,6.7168904416956785,1.3088873011849262,16.308541590825833
rice,India,97.00473611111111,0.0,86.66275294556942,1.7770478164732824,88.70202444924908,-2.0392715036796574,-2.353111843747301,85.92754284685859,0.7352100987108372,0.8483576550731122,80.90487971012568,5.757873235443739,6.64399991892723,72.52932183768658,14.133431107882842,16.308541590825847
rice,Thailand,10.79361111111111,0.0,9.642869932055124,1.7770478164732824,9.869777446503457,-0.22690751444833346,-2.35311184374727,9.56106390681779,0.08180602523733427,0.8483576550731249,9.002197661587124,0.6406722704680003,6.643999918927227,8.070258478636674,1.5726114534184497,16.308541590825843
rice,Vietnam,20.831597222222225,0.0,18.610674446484776,1.7770478164732824,19.04860443108626,-0.43792998460148524,-2.3531118437472984,18.452789365157283,0.15788508132749257,0.8483576550731305,17.37418125134852,1.236493195136255,6.643999918927207,15.575544864046606,3.03512958243817,16.308541590825858
rice,China,143.6279722222222,0.0,128.31533770176225,1.7770478164732824,131.3347411105667,-3.0194034088044646,-2.3531118437472633,127.22676471173641,1.0885729900258383,0.8483576550731302,119.79006676888596,8.525270932876282,6.643999918927228,107.38897748526169,20.926360216500555,16.30854159082586
rice,Egypt,4.022777777777779,0.0,3.593896655841221,1.7770478164732824,3.678465063701858,-0.08456840786063724,-2.3531118437472816,3.563407558445975,0.030489097395245857,0.84835765507312,3.3551181649408015,0.23877849090041936,6.6439999189272365,3.007784524992056,0.5861121308491648,16.308541590825847
rice,Indonesia,40.368972222222226,0.0,36.065107814465506,1.7770478164732824,36.913760137907936,-0.8486523234424297,-2.3531118437473246,35.75914671151112,0.3059611029543845,0.8483576550730988,33.66894208051142,2.396165733954085,6.643999918927171,30.18341470676722,5.881693107698286,16.308541590825836
rice,Mexico,0.8473472222222223,0.0,0.757008842273916,1.7770478164732824,0.7748221069996777,-0.017813264725761724,-2.3531118437472855,0.7505866998109049,0.0064221424630110935,0.8483576550731102,0.7067131754069652,0.05029566686695075,6.643999918927205,0.6335517403854452,0.12345710188847081,16.308541590825847
rice,Nigeria,4.894861111111111,0.0,4.373004413817571,1.7770478164732824,4.475906098606704,-0.10290168478913309,-2.3531118437472918,4.3359056961162645,0.03709871770130668,0.8483576550731178,4.082462004108849,0.29054240970872236,6.643999918927202,3.659831170221482,0.7131732435960894,16.308541590825865
rice,RestOfWorld,131.04090277777775,0.0,117.07021572830354,1.7770478164732824,119.82500884010673,-2.7547931118031954,-2.353111843747275,116.07704159136185,0.9931741369416898,0.8483576550731293,109.29207069022713,7.778145038076403,6.643999918927215,97.9777709057836,19.092444822519937,16.308541590825858
