crop,step,tag,episode,in_first_model_year,p_prev,p_official,root_sign_changes,L_max_global,max_positive_slope,monotone_decreasing,resid_at_60,resid_at_1200,fp,fp_residual,fp_slope,fp_minus_official,fp_pct_of_official,picard_iters,picard_fp,picard_minus_bisect,n_jumps_found,max_jump_G,p_at_max_jump,jump_cause,root_to_nearest_jump,root_inside_jump,picard_bad_all_converged,picard_bad_max_iters,picard_bad_max_spread,free_official,free_negative,twin,max_cut
wheat,70,2008-12a,calm,False,393.01839037661506,379.83768320529725,1,0.01208663531933623,-0.0003330290315604825,True,320.97727961325097,-820.659927392554,379.8546555520244,0.0,-0.0013160097296713604,0.01697234672712966,0.004468315672080469,5,379.8546555520243,-5.684341886080802e-14,0,0.0,,,,False,True,5,3.296918293926865e-12,107.7138551828117,False,59.384640185512325,0.95
wheat,71,2008-12b,calm,False,379.83768320529725,367.30587927883147,1,0.011982969720145543,-0.000328632480639573,True,308.4188646765036,-833.2032471866783,367.3225403637084,0.0,-0.0013583701970809998,0.016661084876943733,0.004536024555244287,5,367.32254036370836,-5.684341886080802e-14,0,0.0,,,,False,True,5,3.751665644813329e-12,111.97038417803805,False,62.15248253653658,0.95
wheat,72,2009-01a,calm,False,367.30587927883147,355.21431536663243,1,0.012085158792423953,-0.0003309631928890485,True,296.3175600923587,-845.314300698109,355.231120787639,0.0,-0.001420093435986409,0.016805421006552024,0.004731065241333645,5,355.23112078763893,-5.684341886080802e-14,0,0.0,,,,False,True,5,4.433786671143025e-12,115.22926195859236,False,62.790526671490056,0.95
wheat,73,2009-01b,calm,False,355.21431536663243,343.90073622021237,1,0.012982130598382444,-0.00034613578787015623,True,285.05669840673204,-856.6719943334933,343.9179844849463,0.0,-0.001557117169474159,0.01724826473395069,0.00501547769961911,5,343.91798448494626,-5.684341886080802e-14,0,0.0,,,,False,True,5,6.764366844436154e-12,118.59740972126258,False,63.27215920723336,0.95
wheat,74,2009-02a,calm,False,343.90073622021237,332.73789933987086,1,0.017195975807034768,-0.00040270552585355124,True,274.17618366142113,-867.9613483388055,332.7592982756539,0.0,-0.0019606374438092085,0.021398935783054185,0.006431168744380548,5,332.7592982756536,-3.410605131648481e-13,0,0.0,,,,False,True,6,1.0629719326971099e-11,116.93778579063034,False,55.272262997372934,0.95
wheat,75,2009-02b,calm,False,332.73789933987086,322.21865135283326,1,0.0058412690003806144,0.0058412690003806144,False,261.8803313268538,-877.8159766738565,322.2196401016289,0.0,-9.877547376157018e-05,0.0009887487956348195,0.00030685647509340726,4,322.21964010162884,-5.684341886080802e-14,1,1.1943370736844372e-09,823.400384215778,offers_trunc,501.1807441141491,False,True,4,3.410605131648481e-13,117.4124138828488,False,52.07719675897452,0.95
wheat,76,2009-03a,calm,False,322.21865135283326,308.67935692436356,1,0.011321026299292474,0.011321026299292474,False,247.5095634739381,-889.7884042051136,308.6205813642068,0.0,0.0044309420473398154,-0.058775560156732354,-0.0190409753157333,5,308.62058136422945,2.262368070660159e-11,1,2.646402208483778e-09,135.27405007827326,offers_trunc,173.34653128593357,False,True,6,2.7284841053187847e-12,118.61499751267274,False,48.50209121969134,0.95
wheat,77,2009-03b,calm,False,308.67935692436356,297.92756562757734,1,0.010160961001339182,-0.00030709452203794016,True,238.85321060055065,-902.6661099728143,297.9460091328765,0.0,-0.0017582478259850684,0.01844350529916028,0.00619060047710237,5,297.9460091328763,-1.7053025658242404e-13,0,0.0,,,,False,True,5,8.640199666842818e-12,102.44969315161465,False,51.78070784057374,0.95
wheat,78,2009-04a,calm,False,297.92756562757734,290.3454935800687,1,0.011071720129437626,-0.00029176172646610567,True,231.1103324116208,-910.0938115678247,290.3542224618916,0.0,-0.0011731611146573477,0.008728881822889889,0.0030063775797790097,5,290.35422246189154,-5.684341886080802e-14,0,0.0,,,,False,True,5,1.4779288903810084e-12,102.96855522818075,False,58.66856696755792,0.95
wheat,79,2009-04b,calm,False,290.3454935800687,293.3404461917356,1,0.019050102415077888,-0.0003899052893629947,True,234.83189815343053,-907.512870419187,293.3326920659794,0.0,-0.002579255325166713,-0.007754125756207486,-0.0026433878644676126,5,293.33269206597976,3.410605131648481e-13,0,0.0,,,,False,True,6,2.091837814077735e-11,99.79380939644051,False,67.16631395122741,0.95
wheat,80,2009-05a,calm,False,293.3404461917356,295.067353095497,1,0.02271958477853049,0.02271958477853049,False,233.53068684788946,-903.8423178349085,295.07229135171474,0.0,0.002842187400941229,0.004938256217712933,0.0016736030488993785,5,295.0722913517144,-3.410605131648481e-13,0,0.0,,,,False,True,6,2.2737367544323206e-13,100.43614678679987,False,82.58656337392736,0.95
wheat,81,2009-05b,calm,False,295.067353095497,295.11652667456246,1,0.014963274924324234,-0.00044514111829829843,True,236.38163803306696,-905.7665294480485,295.1164039868081,0.0,-0.0025009771845547228,-0.00012268775435586576,-4.15726478412911e-05,4,295.1164039868062,-1.9326762412674725e-12,0,0.0,,,,False,True,6,2.1032064978498966e-11,108.60862362572534,False,108.32212347798306,0.95
wheat,82,2009-06a,2010/11,False,295.11652667456246,302.11901084911995,1,0.013840735266951457,-0.00032315915767980135,True,243.2061366999971,-898.5303595485639,302.1061973234981,0.0,-0.0018065196104718425,-0.012813525621822919,-0.00424121791800188,5,302.1061973234982,5.684341886080802e-14,0,0.0,,,,False,True,5,1.1596057447604835e-11,144.64756790763482,False,140.61705071229406,0.95
wheat,83,2009-06b,2010/11,False,302.11901084911995,307.5894714487422,1,0.0034741886826308095,0.0008047393356990623,False,247.71947732958262,-892.102542230794,307.59011085847857,0.0,0.00011940763507723829,0.0006394097363795481,0.00020787764072935822,4,307.59011085847857,0.0,1,3.866489350912161e-09,760.6974605858794,offers_trunc,453.10734972740084,False,True,4,5.115907697472721e-13,157.17501941628257,False,161.15661592685342,0.95
wheat,84,2009-07a,2010/11,False,307.5894714487422,305.6601746387686,1,0.005719378386817109,-8.72356961560443e-05,True,246.09199219571718,-894.5391824534054,305.6613894013799,0.0,-0.0006328001703629259,0.0012147626113119259,0.0003974225993777374,4,305.66138940138023,3.410605131648481e-13,0,0.0,,,,False,True,5,1.1368683772161603e-13,249.54546979817593,False,231.1153229250592,0.95
wheat,85,2009-07b,2010/11,False,305.6601746387686,311.5652633819774,1,0.008075746130671514,-0.0003912589869415104,True,252.3453616143974,-889.1024152970969,311.55583973896285,0.0,-0.0015811588674287688,-0.009423643014542904,-0.0030246128571109567,5,311.5558397389629,5.684341886080802e-14,1,2.0714878701255657e-09,355.0835869668285,offers_trunc,43.52774722786563,False,True,5,4.945377440890297e-12,323.8440584561789,False,298.3905110768442,0.95
wheat,86,2009-08a,2010/11,False,311.5652633819774,326.22840603950976,1,0.01870058337269595,-0.0002950369904490957,True,267.9849255529806,-874.8059881210322,326.1820422122447,0.0,-0.003097691453318825,-0.04636382726505417,-0.01421207546820402,5,326.18204221224903,4.320099833421409e-12,0,0.0,,,,False,True,6,5.115907697472721e-13,370.3808012592446,False,333.06770939572243,0.95
wheat,87,2009-08b,2010/11,False,326.22840603950976,332.02584764016876,1,0.01201166666178007,-0.0006840771603141797,True,273.2084270847364,-869.0325324524322,332.01407440584944,0.0,-0.002016231920479678,-0.011773234319321091,-0.003545878853407904,5,332.0140744058496,1.7053025658242404e-13,0,0.0,,,,False,True,5,1.9667822925839573e-11,402.9910238207251,False,322.7229891454266,0.95
wheat,88,2009-09a,2010/11,False,332.02584764016876,317.77358355651404,1,0.004524340161488167,-0.0001037845727057064,True,258.17105119740813,-882.4279360891644,317.7821550715786,0.0,-0.0006178361739964731,0.008571515064545565,0.002697365516860584,4,317.7821550715806,1.9895196601282805e-12,0,0.0,,,,False,True,5,5.684341886080802e-14,227.00106726717456,False,144.59223673956274,0.95
wheat,89,2009-09b,2010/11,False,317.77358355651404,304.9623875873961,1,0.008071138731514112,-0.00020710543566837235,True,245.64942466553185,-895.4202450135754,304.9759270812029,0.0,-0.001084046134193531,0.013539493806774772,0.004439725801561225,5,304.9759270812029,0.0,0,0.0,,,,False,True,5,9.094947017729282e-13,185.40198408718123,False,121.92352420755304,0.95
wheat,90,2009-10a,2010/11,False,304.9623875873961,292.7844576500136,1,0.013378262358281472,-0.00028587526761233984,True,233.73559151849497,-907.798961379088,292.80790500163835,0.0,-0.0019794594085741544,0.023447351624724888,0.008008400381946912,5,292.807905001638,-3.410605131648481e-13,0,0.0,,,,False,True,5,1.4210854715202004e-11,126.4538335008298,False,68.29365506383715,0.95
wheat,91,2009-10b,2010/11,False,292.7844576500136,281.6354260008525,1,0.012404730142255503,-0.0002740582091750623,True,222.45268838149724,-918.9079998964377,281.65321394741073,0.0,-0.0016388694992754852,0.017787946558257772,0.006315947823340921,5,281.65321394741056,-1.7053025658242404e-13,0,0.0,,,,False,True,5,5.7411853049416095e-12,122.60799162300799,False,63.993294943915885,0.95
wheat,92,2009-11a,2010/11,False,281.6354260008525,272.1097809154269,1,0.013872158135295916,0.0011736693723083103,False,212.8280044158828,-928.371559061697,272.1235344850768,0.0,-0.0014789916311356043,0.01375356964990715,0.0050544194345523465,5,272.12353448507673,-5.684341886080802e-14,1,1.054957010637736e-09,64.33867405595663,offers_trunc,207.78486042912016,False,True,5,3.353761712787673e-12,122.12267309909929,False,63.12966471978393,0.95
wheat,93,2009-11b,2010/11,False,272.1097809154269,264.3278846804445,1,0.015076311423112424,-0.00014325038224789077,True,205.14913892786757,-936.2549512004413,264.34142916790745,0.0,-0.0017762287496184636,0.013544487462922916,0.005124123578296453,5,264.34142916790734,-1.1368683772161603e-13,1,1.065018295776099e-09,63.5970423550898,offers_trunc,200.74438681281765,False,True,5,8.071765478234738e-12,122.76966513036392,False,63.28504176976975,0.95
wheat,94,2009-12a,2010/11,False,264.3278846804445,257.67834380663385,1,0.010525355246540023,-0.00028585126995639166,True,198.48875900919506,-942.9265516975945,257.6901860185306,0.0,-0.0018117511425207438,0.011842211896748722,0.004595734248290309,5,257.6901860185305,-1.1368683772161603e-13,0,0.0,,,,False,True,5,8.640199666842818e-12,117.08260983804618,False,60.78536453946265,0.95
wheat,95,2009-12b,2010/11,False,257.67834380663385,251.6791401313003,1,0.010924314596785868,-0.00029365405155882987,True,192.50535147835825,-948.9557321564604,251.69049155879603,0.0,-0.0019229833126901796,0.011351427495725375,0.004510277446833045,5,251.69049155879588,-1.4210854715202004e-13,0,0.0,,,,False,True,5,1.1112888387287967e-11,119.89029871849087,False,63.53972835636952,0.95
wheat,96,2010-01a,2010/11,False,251.6791401313003,246.00660661094616,1,0.011907997764474387,-0.00030891911285181584,True,186.88514112284702,-954.6779331033797,246.0183844041921,0.0,-0.0021098064907331955,0.011777793245926205,0.004787592255419594,5,246.01838440419186,-2.2737367544323206e-13,0,0.0,,,,False,True,5,1.716671249596402e-11,122.48201681964784,False,64.16752822749291,0.95
wheat,97,2010-01b,2010/11,False,246.00660661094616,241.3871410362135,1,0.005554438283772417,-0.0003852771564788107,True,181.8827141766692,-959.5145293708165,241.40040961073518,0.0,-0.002916002217177572,0.013268574521674736,0.005496802549098566,5,241.40040961073424,-9.379164112033322e-13,0,0.0,,,,False,True,6,1.8559376258053817e-11,125.21610322581559,False,64.6362160652582,0.95
wheat,98,2010-02a,2010/11,False,241.3871410362135,233.59114567962837,1,0.007760307752178385,0.007760307752178385,False,172.98635888328664,-965.8947280218047,233.57816250262647,0.0,0.0016942988619731455,-0.012983177001899548,-0.005558077539337065,5,233.57816250262658,1.1368683772161603e-13,0,0.0,,,,False,True,5,4.888534022029489e-12,122.48238148778569,False,56.61959777952566,0.95
wheat,99,2010-02b,2010/11,False,233.59114567962837,224.75746197368335,1,0.008756934846069129,0.004401546570310933,False,165.13218983887316,-974.0587999008858,224.7252255496179,0.0,0.003719628251501053,-0.032236424065445135,-0.014342760316994356,5,224.7252255496241,6.195932655828074e-12,1,2.0361596853035735e-09,192.7865692260093,offers_trunc,31.938656323608598,False,True,6,1.5575096767861396e-11,122.23285645032877,False,53.36184548321381,0.95
wheat,100,2010-03a,2010/11,False,224.75746197368335,217.53874854981868,1,0.006229030807688979,0.0018507795224801617,False,157.93601553235249,-981.9902004645538,217.54634696627636,-2.842170943040401e-14,-0.0010780010210757944,0.007598416457682333,0.0034929025326916486,4,217.54634696628588,9.521272659185342e-12,1,1.62859237207158e-09,495.405175460712,offers_trunc,277.8588284944356,False,True,5,6.252776074688882e-13,109.46355207140275,False,49.75986191418362,0.95
wheat,101,2010-03b,2010/11,False,217.53874854981868,212.13187701173337,1,0.00823152373026972,0.0021053011549379726,False,152.66568417936722,-987.3679477249741,212.1405464819249,0.0,-0.0016325903514946148,0.008669470191534856,0.00408683047246847,5,212.14054648192484,-5.684341886080802e-14,1,1.416623263139627e-09,451.5599112317199,offers_trunc,239.41936474979502,False,True,5,3.751665644813329e-12,105.83520602521716,False,53.032492794736356,0.95
wheat,102,2010-04a,2010/11,False,212.13187701173337,215.1713413729425,1,0.013173422120289323,-0.0002996525241590222,True,156.01697376427433,-985.6040280516547,215.16343936141072,0.0,-0.002583543011832609,-0.007902011531768949,-0.0036724275088627655,5,215.16343936141106,3.410605131648481e-13,0,0.0,,,,False,True,6,1.91562321560923e-11,101.00324530276933,False,59.920351921720396,0.95
wheat,103,2010-04b,2010/11,False,215.1713413729425,219.65869142254735,1,0.00908368827702746,0.0023528608748117604,False,160.35534644945108,-981.6567458951738,219.63910450885834,0.0,-0.004413604211433601,-0.019586913689011,-0.008916976406516303,5,219.63910450886578,7.44648787076585e-12,1,1.0421103979751933e-09,88.07962146627833,offers_trunc,131.55948304258,False,True,6,2.1600499167107046e-12,97.79011732918079,False,68.41787948672177,0.95
wheat,104,2010-05a,2010/11,False,219.65869142254735,219.28674197438528,1,0.014212672414160245,-0.0004532384549580409,True,160.231711488376,-981.7738272287121,219.28776938213093,0.0,-0.002772842025044242,0.0010274077456529085,0.0004685225091140801,4,219.28776938215285,2.191313797084149e-11,0,0.0,,,,False,True,6,2.7256419343757443e-11,99.36108962461965,False,83.39266453209933,0.95
wheat,105,2010-05b,2010/11,False,219.28674197438528,222.68476804964644,1,0.01741631100260655,-0.00032755756484748505,True,163.6970093056225,-978.1609892837023,222.67526515569313,0.0,-0.002777190381514262,-0.009502893953310831,-0.004267419831423858,5,222.6752651556937,5.684341886080801e-13,1,1.486057499278104e-09,85.47465996987303,offers_trunc,137.2006051858201,False,True,6,2.2794210963184014e-11,109.00773689880802,False,109.08288334325717,0.95
wheat,106,2010-06a,2010/11,False,222.68476804964644,232.01057251332293,1,0.013228030634747793,0.006467208218753046,False,172.4831692403178,-969.3663471541856,231.94839294215186,0.0,-0.006360001598015014,-0.06217957117107176,-0.026800317975811713,6,231.9483929421512,-6.536993168992922e-13,1,2.21319851334556e-09,104.51449970945832,offers_trunc,127.43389323269353,False,True,6,1.3784529073745944e-11,148.71841519733655,False,141.377791067345,0.95
wheat,107,2010-06b,2010/11,False,232.01057251332293,237.6027041036573,1,0.020262743984375758,-8.114361534944153e-05,True,178.84816628766916,-962.6797484552644,237.59659624359517,0.0,-0.0010744990149815959,-0.006107860062115833,-0.0025706189183146667,4,237.5965962435876,-7.560174708487466e-12,0,0.0,,,,False,True,5,1.7053025658242404e-12,163.92893114375136,False,161.89021484145243,0.95
wheat,108,2010-07a,2010/11,False,237.6027041036573,246.1478379352722,1,0.015372836904936424,-0.0005802488101779818,True,187.33534886125213,-955.0489798598294,246.1197647623812,0.0,-0.0032327993189577176,-0.02807317289099842,-0.011405004864751494,5,246.1197647623843,3.097966327914037e-12,0,0.0,,,,False,True,6,4.263256414560601e-13,230.37619912772908,False,231.8489218396582,0.95
wheat,109,2010-07b,2010/11,False,246.1478379352722,258.3233891800636,1,0.0077754628953922095,-0.00023666095805247692,True,198.96230900518526,-942.2160521979777,258.304456693039,0.0,-0.0015123191433172956,-0.018932487024585498,-0.007328986773005158,5,258.3044566930391,1.1368683772161603e-13,0,0.0,,,,False,True,5,3.410605131648481e-12,296.8924624220321,False,299.1241099914433,0.95
wheat,110,2010-08a,2010/11,False,258.3233891800636,285.63998619322336,1,0.09967245295907229,-0.00011239006697220255,True,226.29730977920184,-914.6399598811145,285.6170356694464,0.0,-0.0007835960149315967,-0.022950523776955833,-0.008034772751119927,5,285.6170356694465,1.1368683772161603e-13,0,0.0,,,,False,True,5,2.8421709430404007e-13,314.44974477599504,False,333.7817306113449,0.95
wheat,111,2010-08b,2010/11,False,285.63998619322336,310.0163440861559,1,0.007021539518781982,-0.00027813924218304456,True,250.54918068687078,-890.5094358220006,309.9830095967875,0.0,-0.00131696870740439,-0.03333448936842842,-0.010752494184359683,5,309.98300959678755,5.684341886080802e-14,0,0.0,,,,False,True,5,1.7053025658242404e-12,310.4499579821675,False,323.408650049463,0.95
wheat,112,2010-09a,2010/11,False,310.0163440861559,317.76087777636724,1,0.011755749333651876,-0.00038225508836134213,True,258.7430056756216,-882.9081935182301,317.74845702643546,0.0,-0.001647640033565833,-0.012420749931777664,-0.0039088354799042,5,317.7484570264356,1.1368683772161603e-13,0,0.0,,,,False,True,5,7.332801033044234e-12,150.9995656385859,False,145.26307918806503,0.95
wheat,113,2010-09b,2010/11,False,317.76087777636724,330.33604184482925,1,0.0219521422109051,-0.0006180959325033134,True,272.22872464113954,-870.7877529213877,330.2989819375131,0.0,-0.0028878337313964545,-0.03705990731617703,-0.011218850691922199,5,330.2989819375156,2.5011104298755527e-12,0,0.0,,,,False,True,6,4.547473508864641e-13,113.04591421081805,False,122.58046820695563,0.95
wheat,114,2010-10a,2010/11,False,330.33604184482925,335.2403283147107,1,0.025728325103396874,-0.0006520056653595196,True,277.4149479284479,-865.9197012243831,335.2252281239937,0.0,-0.003061010045335767,-0.015100190717021178,-0.004504288249844959,5,335.22522812399507,1.3642420526593924e-12,0,0.0,,,,False,True,6,5.684341886080801e-13,85.86177905602119,False,68.93662958639914,0.95
wheat,115,2010-10b,2010/11,False,335.2403283147107,348.763856401474,1,0.03712819828024302,-0.0009121624985678166,True,291.9004058904472,-852.851773195261,348.7065247107597,0.0,-0.00415530022130519,-0.05733169071430666,-0.016438541340221387,5,348.70652471077676,1.7053025658242404e-11,0,0.0,,,,False,True,6,3.979039320256561e-12,67.87451219896472,False,64.63109401661023,0.95
wheat,116,2010-11a,2010/11,False,348.763856401474,359.94327583498637,1,0.04243277925146088,-0.0008759539343628611,True,303.0078662773479,-841.5360489841938,359.9016459802545,0.0,-0.003666006110331046,-0.04162985473186609,-0.011565670906143284,5,359.90164598026195,7.44648787076585e-12,0,0.0,,,,False,True,6,2.1032064978498966e-12,72.30012567863787,False,63.762460835270076,0.95
wheat,117,2010-11b,2010/11,False,359.94327583498637,371.1029650518874,1,0.030971652154141657,-0.0007845664610310397,True,313.6110005744978,-830.1987536889411,371.06540823865356,0.0,-0.003313932363382465,-0.03755681323383442,-0.010120321520088972,5,371.06540823865805,4.490630090003833e-12,0,0.0,,,,False,True,6,9.663381206337363e-13,77.09711194566646,False,63.91357819545314,0.95
wheat,118,2010-12a,2010/11,False,371.1029650518874,381.98745595979983,1,0.04439981555666053,-0.0008772838205323919,True,325.4865866648762,-819.4427441791379,381.9469449383192,0.0,-0.003668158003703078,-0.04051102148065411,-0.010605327700844047,5,381.9469449383265,7.332801033044234e-12,0,0.0,,,,False,True,6,2.3305801732931286e-12,77.47604714276827,False,61.41049098084369,0.95
wheat,119,2010-12b,2010/11,False,381.98745595979983,396.08218345181973,1,0.055474439172222126,-0.0010396387979358954,True,339.4379194225353,-805.3559227191902,396.04300017163405,0.0,-0.002720102476056112,-0.03918328018568218,-0.009892714649319366,5,396.0430001716362,2.1600499167107046e-12,0,0.0,,,,False,True,6,5.684341886080801e-13,83.77420398060617,False,64.15976303928858,0.95
wheat,120,2011-01a,2010/11,False,396.08218345181973,407.6223505886244,1,0.06699979231486584,0.02954952283357277,False,349.8267673911995,-792.6090608128575,407.61140355386783,0.0,-0.0009194050722342085,-0.010947034756554785,-0.002685582559628242,4,407.6114035538593,-8.526512829121202e-12,0,0.0,,,,False,True,5,1.5347723092418164e-12,88.55067704393986,False,64.78403452963653,0.95
wheat,121,2011-01b,2010/11,False,407.6223505886244,418.80135755818577,1,0.03651664234403629,0.014261373872621922,False,362.7069456992315,-782.0562937432909,418.76925873455923,0.0,-0.0028043386621986123,-0.03209882362654071,-0.007664450710879343,5,418.76925873456116,1.9326762412674725e-12,1,2.9467628337442875e-09,186.8829109406448,offers_trunc,231.88634779391444,False,True,6,6.821210263296962e-13,93.30116502704438,False,65.24823802529676,0.95
wheat,122,2011-02a,2010/11,False,418.80135755818577,434.3629509715173,1,0.034993485043638466,0.026897817463162863,False,373.47194057684493,-766.8330761564036,434.3557932180204,0.0,-0.0004509683516376131,-0.007157753496926489,-0.0016478738531721247,4,434.3557932180197,-6.821210263296962e-13,3,6.903178473294247e-09,84.22718847592478,offers_trunc,229.86402613015062,False,True,5,5.684341886080802e-14,91.12437405347475,False,57.22586757343484,0.95
wheat,123,2011-02b,2010/11,False,434.3629509715173,447.4676724960239,1,0.022479014577975135,0.022479014577975135,False,386.06065616107696,-752.8283261441345,447.4589575606606,0.0,-0.0006552939354091056,-0.008714935363286713,-0.0019476122855253085,4,447.4589575606582,-2.4442670110147446e-12,3,4.5671981752093416e-09,348.68664896388077,offers_trunc,98.77230859677985,False,True,5,2.8421709430404007e-13,93.38023039384763,False,53.94449746145297,0.95
wheat,124,2011-03a,calm,False,447.4676724960239,456.0058169777982,1,0.016183422765551434,0.013735938137997646,False,395.05559885221595,-743.9738375707366,456.03047390408597,0.0,0.002829472748087127,0.024656926287775605,0.005407151700649488,5,456.0304739040843,-1.6484591469634324e-12,3,7.77436071075499e-09,203.67748989189278,offers_trunc,251.0297272773182,False,True,6,1.5347723092418164e-12,95.85924189391869,False,50.3308494450568,0.95
wheat,125,2011-03b,calm,False,456.0058169777982,465.5957340814954,1,0.02209070351837961,-0.000584515463694869,True,407.77105929019046,-735.1519120114558,465.57814253969366,0.0,-0.0018146681288887545,-0.017591541801721178,-0.0037782867225845435,5,465.5781425396939,2.2737367544323206e-13,0,0.0,,,,False,True,6,7.958078640513122e-12,84.26468796041928,False,53.5936107025789,0.95
wheat,126,2011-04a,calm,False,465.5957340814954,480.6613004312868,1,0.027636864748401796,-0.0007929493465366375,True,423.4900719774387,-720.3103265611715,480.6255535695053,0.0,-0.002333200591702942,-0.035746861781490225,-0.0074370168244074055,5,480.62555356950634,1.0231815394945443e-12,0,0.0,,,,False,True,6,2.0520474208751693e-11,85.17143734780481,False,60.48146982956291,0.95
wheat,127,2011-04b,calm,False,480.6613004312868,491.62360011492706,1,0.025344966203639418,-0.0007995046091006084,True,434.16856634470105,-709.219147076256,491.6021669118906,0.0,-0.001932320373085514,-0.021433203036451687,-0.004359677410002538,5,491.6021669118909,2.8421709430404007e-13,0,0.0,,,,False,True,6,1.1425527191022411e-11,84.06372755948327,False,68.9788604871013,0.95
wheat,128,2011-05a,calm,False,491.62360011492706,502.9669028102844,1,0.024863210848244565,-0.0006510021948040591,True,445.5088647793456,-697.799187527805,502.94522283716816,0.0,-0.0018884635112107484,-0.021679973116249585,-0.004310417443993749,5,502.94522283716844,2.8421709430404007e-13,1,2.1508412828552537e-09,516.8965208475245,offers_trunc,13.951298010356311,False,True,6,9.43600753089413e-12,90.21521774884897,False,83.75340063998574,0.95
wheat,129,2011-05b,calm,False,502.9669028102844,514.503734632332,1,0.03167620147211739,-0.0006890752928755763,True,457.25059434487866,-686.2840548245983,514.4813434490372,0.0,-0.0019181353246347157,-0.022391183294757866,-0.004351996261165871,5,514.4813434490375,2.2737367544323206e-13,2,1.1350493878126144e-08,62.15041111705069,offers_trunc,291.40285463759415,False,True,6,1.0459189070388675e-11,102.44937935765971,False,109.4245437514083,0.95
wheat,130,2011-06a,calm,False,514.503734632332,522.2323955484613,1,0.01511214560642867,-0.00038250775440630964,True,463.7844897800944,-678.1962728513261,522.2241227355545,0.0,-0.0010617920023902687,-0.008272812906852778,-0.001584124802936529,4,522.2241227355446,-9.890754881780595e-12,0,0.0,,,,False,True,5,2.0463630789890885e-12,140.3583866466964,False,141.7194407462081,0.95
wheat,131,2011-06b,calm,False,522.2323955484613,527.6338366984942,1,0.012836530205005858,-0.00031728011755038373,True,468.9522652519797,-672.7168165234941,527.6290609822616,0.0,-0.0008793217334562595,-0.004775716232529703,-0.0009051194029579818,4,527.6290609822584,-3.296918293926865e-12,0,0.0,,,,False,True,5,7.958078640513122e-13,159.7076685580458,False,162.21971046102237,0.95
wheat,132,2011-07a,calm,False,527.6338366984942,521.1498227230813,1,0.004006330683344131,1.3058869977581134e-05,False,461.4384478897148,-678.859496705192,521.1503007985655,0.0,-7.505857452087402e-05,0.00047807548412492906,9.173474944823299e-05,4,521.1503007985655,0.0,1,2.038291313510854e-09,1130.3787529631516,offers_trunc,609.2284521645861,False,True,4,1.1368683772161603e-13,231.2200225651859,False,232.17841734268424,0.95
wheat,133,2011-07b,calm,False,521.1498227230813,520.8620228462155,1,0.00698910041759711,0.00698910041759711,False,459.69451848983954,-678.6074251144887,520.8616685882432,0.0,0.0012297031228143457,-0.00035425797227617295,-6.801378421493548e-05,4,520.8616685882439,6.821210263296962e-13,0,0.0,,,,False,True,5,2.6147972675971687e-12,300.06798593502174,False,299.4536054944693,0.95
wheat,134,2011-08a,calm,False,520.8620228462155,520.7786903378519,1,0.028898808187126722,0.0006137289094048812,False,464.67479260696325,-679.1520303952934,520.7789926828158,0.0,-0.00364166684382748,0.00030234496387038234,5.805632401629912e-05,4,520.7789926828304,1.4665602066088468e-11,0,0.0,,,,False,True,6,1.2164491636212915e-11,351.67389969514744,False,334.1082280130239,0.95
wheat,135,2011-08b,calm,False,520.7786903378519,519.7873403710881,1,0.022747385027877657,-0.001017269753008422,True,462.64444184812373,-681.2502761001022,519.7897470194274,0.0,-0.0024359709537176044,0.0024066483392743976,0.0004630063397766163,5,519.7897470194273,-1.1368683772161603e-13,0,0.0,,,,False,True,6,2.2737367544323206e-13,364.35621272655425,False,323.7261964984183,0.95
wheat,136,2011-09a,calm,False,519.7873403710881,504.5065640216849,1,0.0033585768382612294,-8.29358332179791e-05,True,444.88772868809207,-695.5866973281315,504.5116615967653,0.0,-0.0003398099339482935,0.005097575080412753,0.0010104080786932333,4,504.5116615967654,1.1368683772161603e-13,0,0.0,,,,False,True,5,3.296918293926865e-12,308.94305212351145,False,258.8887291535942,0.95
wheat,137,2011-09b,calm,False,504.5065640216849,488.4922362927424,1,0.0018568630069861912,0.0005717690625492104,False,428.59465721745164,-711.50846099249,488.4925963343934,0.0,-2.369027567466875e-05,0.0003600416509925708,7.370468233538229e-05,3,488.49259633439317,-2.2737367544323206e-13,0,0.0,,,,False,True,4,5.684341886080802e-14,313.9431705610521,False,262.2603205751267,0.95
wheat,138,2011-10a,calm,False,488.4922362927424,472.0607862440004,1,0.011566541172509994,-0.00026700989924154583,True,413.3572871652916,-728.30110157947,472.08059432418486,0.0,-0.0012304845963665102,0.01980808018447533,0.004196086767147157,5,472.0805943241848,-5.684341886080802e-14,1,1.9714434529305436e-09,1175.1826167558318,offers_trunc,703.1020224316469,False,True,5,2.9558577807620168e-12,277.90487431106135,False,229.2742326879676,0.7
wheat,139,2011-10b,calm,False,472.0607862440004,454.4948455098477,1,0.01269222357645881,-0.00036233907873172084,True,395.9283188858831,-745.9820471349348,454.5185847408885,0.0,-0.0013817634252747777,0.023739231040792674,0.005223212380805385,5,454.5185847408884,-1.1368683772161603e-13,0,0.0,,,,False,True,5,5.115907697472721e-12,276.8784066855168,False,227.771753551789,0.7
