crop,step,tag,episode,twin,free_at_60,free_at_1200,free_crosses_twin,block_frac_at_60,block_frac_at_1200,block_frac_zero,u_anom_at_60,u_anom_at_1200,u_anom_zero,calm_reachable,p_trade_at_60,hypothetical_jump
maize,5,2006-03b,calm,175.2576613684165,145.5088394437347,165.39427176926915,False,0.0,0.0,True,0.0018833087557849626,0.0,False,False,102.68105134986101,9.173743686025789
maize,6,2006-04a,calm,182.49526852517454,152.87851947531883,172.76395542704947,False,0.0,0.0,True,0.0021800979750742633,0.0,False,False,98.04364525032845,10.472217393894905
maize,7,2006-04b,calm,190.29530634098757,160.50434678919004,180.36761569949732,False,0.0,0.0,True,0.0025439575913886806,0.0,False,False,93.87839496125042,11.638487474836753
maize,8,2006-05a,calm,192.70258496126274,162.67521643078032,182.53841726028338,False,0.0,0.0,True,0.0029740423992937193,0.0,False,False,90.13554136956806,12.686486480507813
maize,9,2006-05b,calm,193.5363174148889,161.9300725310723,181.7198776240732,False,0.0,0.0,True,0.003716151217230561,0.0,False,False,86.78007245671306,13.626017776107215
maize,10,2006-06a,2007/08,185.4980586674622,152.18603309135062,171.95065160981187,False,0.0,0.0,True,0.010228837350226054,0.0011110084771764547,False,False,83.82326182714786,14.45392475238547
maize,11,2006-06b,2007/08,178.6060280777147,143.5331072760303,163.29457088315152,False,0.0,0.0,True,0.06970596954222805,0.002016885944406119,False,False,81.07115003384762,15.224516054509538
maize,12,2006-07a,2007/08,160.03029943881475,127.21960991818733,146.98086853941857,False,0.0,0.0,True,0.052298549841875264,0.015946568808458822,False,False,78.98444683175074,15.808792951096661
maize,13,2006-07b,2007/08,143.49425158160395,110.70288251449658,130.46298710505476,False,0.0,0.0,True,0.03716700911915738,0.023240085542179267,False,False,77.44904216048326,16.238706259051558
maize,14,2006-08a,2007/08,126.75836011302594,91.26209121647295,110.32973834038188,False,0.0,0.0,True,0.0792361194721714,0.01636465134379117,False,False,77.07236935294752,16.344174645161566
maize,15,2006-08b,2007/08,108.39588470135597,76.37124850846249,89.45846877478384,False,0.0,0.0,True,0.2329297589938656,0.2335222515239056,False,False,75.10724507831864,16.89440944205765
maize,16,2006-09a,2007/08,212.06892605071445,170.20863724847084,190.08590392984382,False,0.0,0.0,True,0.018251156252231598,0.006187331018005518,False,False,79.00832550050434,15.802106923845654
maize,17,2006-09b,2007/08,319.3427292790092,269.620267868856,289.5001973441146,False,0.0,0.0,True,0.00023215546216177538,0.0,False,False,77.47498640048865,16.23144187185005
maize,18,2006-10a,2007/08,435.65372357385996,374.47065049472315,394.3547828469604,False,0.0,0.0,True,4.4808105911794595e-07,5.415162177059244e-07,False,False,75.30713745260122,16.838439577258526
maize,19,2006-10b,2007/08,548.3537369140281,475.80176894293425,495.33280400842807,False,0.0,0.0,True,1.337612418395157e-06,1.3377485168187113e-06,False,False,73.75918152412221,17.27186723723265
maize,20,2006-11a,2007/08,499.9437573272148,422.67222958843314,441.74519955065006,False,0.0,0.0,True,0.006465254482122565,4.3270258669252664e-06,False,False,70.57475416517828,18.16350689773695
maize,21,2006-11b,2007/08,296.76655882921943,185.41236902351966,204.4378977848146,False,0.0,0.0,True,0.09437470297318142,0.031414975302380826,False,False,68.80762989420566,18.658301693609285
maize,22,2006-12a,2007/08,207.09574192589048,-19.1357606911464,-0.14530453150564426,False,0.0,0.0,True,0.24248633407766926,0.22686589815638405,False,False,71.23833958346353,17.97770298061708
maize,23,2006-12b,2007/08,196.26149650910276,76.88429557915913,96.24355092367972,False,0.0,0.0,True,0.16822115671533652,0.1093530386436006,False,False,125.57595560455489,2.763170494711502
maize,24,2007-01a,2007/08,184.17804492468844,75.44969473206856,94.77983139582955,False,0.0,0.0,True,0.040239858240301324,0.02570981190703278,False,False,150.85056677936416,4.313720634235091
maize,25,2007-01b,2007/08,176.88565813067504,78.06503097637767,97.41646079967632,False,0.0,0.0,True,0.03552199363290465,0.0206847889289834,False,False,161.75677344998965,7.367458502010229
maize,26,2007-02a,2007/08,178.5779858463378,88.36358474645516,108.24676446661607,False,0.0,0.0,True,0.008499739701696624,0.0032988178765849807,False,False,167.676507247897,9.024983965424289
maize,27,2007-02b,2007/08,181.50025270793748,98.22217931935876,118.10414011582475,False,0.0,0.0,True,0.008532516114187927,0.003400768784737135,False,False,164.99308275019553,8.273625106067874
maize,28,2007-03a,2007/08,190.47139066046645,112.95788700823732,132.84330313340536,False,0.0,0.0,True,0.005638707074954417,0.0009692411518910163,False,False,165.57848820412394,8.437538633167831
maize,29,2007-03b,2007/08,199.62563019892616,126.86944164184507,146.75487289242562,False,0.0,0.0,True,0.0059981399958291964,0.0018300154884166447,False,False,159.3966388089826,6.706620802528255
maize,30,2007-04a,2007/08,206.8427624611456,137.93112245764723,157.8165594384297,False,0.0,0.0,True,0.006313129471833434,0.0017692095982467307,False,False,152.91254583097012,4.89107476868476
maize,31,2007-04b,2007/08,214.60557803611596,149.15025246143878,169.02738866284736,False,0.0,0.0,True,0.0067354850534522,0.0017279759580684853,False,False,146.6806887639164,3.1461547899097213
maize,32,2007-05a,2007/08,216.96605193314463,147.87728214509468,167.44621606113668,False,0.1040490054585144,0.10361919383473654,False,0.01346575603905878,0.0017622302148243146,False,False,150.63163548074303,4.252419870621175
maize,33,2007-05b,2007/08,217.69507435449634,149.72411071129613,169.3121051493306,False,0.10414725939307283,0.10362590218639295,False,0.021210387222557185,0.001791052430235085,False,False,154.35217948291447,5.294172191229177
maize,34,2007-06a,2007/08,209.41094287853232,142.28227368194555,161.8693469356315,False,0.10437585738076774,0.10362656385106303,False,0.021733002284908598,0.0018029648637241658,False,False,158.47075282904052,6.447372728144473
maize,35,2007-06b,2007/08,202.27564787799307,136.35548377350142,155.94127866213864,False,0.10441598067951698,0.10350624620160924,False,0.0,0.0,True,False,163.24667463908983,7.78463083495828
maize,36,2007-07a,2007/08,183.46161427925622,125.3373674502623,144.8428650671491,False,0.09674111612935846,0.10314017438542052,False,0.0,0.0,True,False,169.22923144614074,9.459746740932536
maize,37,2007-07b,2007/08,166.7170602589323,112.89791460449094,132.13983040272106,False,0.08014054866968093,0.08738024011412798,False,0.3893169959330307,0.09818390808019217,False,False,156.11049086190405,5.786499377346263
maize,38,2007-08a,2007/08,149.9192236311111,96.30480286062125,115.8696789411962,False,0.06623898757286047,0.06673965656273104,False,0.3099641308155123,0.3109383708103323,False,False,156.00645614350037,5.757369656193231
maize,39,2007-08b,2007/08,131.6730493191349,76.82672099589529,96.39290352740613,False,0.06255557093302452,0.06204034515509418,False,0.13474508965348564,0.13796528634066552,False,False,156.6864877770067,5.947778513575004
maize,40,2007-09a,2007/08,235.27141565057863,181.97753423583185,201.69065874501135,False,0.08319002206684911,0.07561201106887899,False,0.023527425691075333,0.0,False,False,172.08802828502075,10.260209855818937
maize,41,2007-09b,2007/08,342.4731651875731,290.6031862732972,310.3332414860131,False,0.06435471108991046,0.015712805450519073,False,0.0,0.0,True,False,167.67052969002438,9.023310249219954
maize,42,2007-10a,2007/08,458.6866902533813,410.9111218991886,430.66813893490655,False,0.00019555064657003445,0.0,False,0.0,0.0,True,False,156.58908368039158,5.92050536652277
maize,43,2007-10b,2007/08,570.1058808288395,527.5685555425803,546.9357424810506,False,0.19763326469132347,0.19763326469132347,False,1.164009065996265e-16,0.0,True,False,165.99970211852317,8.555478529199616
maize,44,2007-11a,2007/08,520.5101290284042,483.51745698959496,502.41130389270194,False,0.09642527069318062,0.08915844324937056,False,0.0,0.0,True,False,165.58549786900954,8.439501339335798
maize,45,2007-11b,2007/08,316.2576337153719,232.9905582451385,251.78174893205863,False,0.1077989806245269,0.10727426717434928,False,0.0208398282477658,0.020395440573259357,False,False,166.40017973832678,8.667612262744626
maize,46,2007-12a,2007/08,225.52798584713514,145.85159982426563,164.66977010840162,False,0.11207812966092189,0.11213091842053663,False,0.023515043874416563,0.016433865441946627,False,False,170.14978069378463,9.717500530272824
maize,47,2007-12b,2007/08,213.74961411552852,139.01437318315922,157.89915898045552,False,0.11240057708792174,0.11267837393171093,False,0.04587836726066441,0.030205460756532063,False,False,173.87518232706805,10.760612987592179
maize,48,2008-01a,2007/08,200.77035988517446,120.37571719442309,137.312199031423,False,0.13035088627458777,0.13055522643540998,False,0.014609159178505665,0.00010024247582317292,False,False,178.45593600395378,12.043224017120185
maize,49,2008-01b,2007/08,192.6436969721683,116.97628287658594,133.91685801752465,False,0.13101686590232497,0.13131918058088493,False,0.0,0.0,True,False,182.79874885471887,13.25921161533441
maize,50,2008-02a,2007/08,193.56063223497193,122.37608595210034,139.3778371109636,False,0.0985591247119817,0.09873048694719,False,0.0,0.0,True,False,183.03210909406718,13.324552482351937
maize,51,2008-02b,2007/08,195.7639717894093,128.96693923638298,146.01682108935475,False,0.09812304534466941,0.09894718877210451,False,0.005165394068041812,0.0007482183168313616,False,False,181.22296136966128,12.817991119518284
maize,52,2008-03a,2007/08,204.0611033272303,137.20723794542457,154.23172596910692,False,0.11746513746047912,0.1179635030999331,False,0.021667800630101174,0.011652778041434615,False,False,197.11394889646527,17.267467627023404
maize,53,2008-03b,2007/08,212.79885692340156,147.5670651778155,164.57413347972889,False,0.11773199567577151,0.11832815652572799,False,0.006337309099839327,0.0018223950276533112,False,False,201.56000156743278,18.512362374894305
maize,54,2008-04a,calm,220.00354104042742,155.13001865046138,172.13173454092998,False,0.11795749419487003,0.11866417550527467,False,0.0040304345932952665,0.001355208520257764,False,False,203.48777714290935,19.052139536027745
maize,55,2008-04b,calm,227.72568743118575,163.29008575319887,180.29138963283853,False,0.11817942991980614,0.1190300848720141,False,0.0036801772556448002,0.0002744191820621515,False,False,204.8578553877536,19.435761444584134
maize,56,2008-05a,calm,230.0315850912865,166.1181542756455,182.991843874297,False,0.11840971243095107,0.11940974535040924,False,0.00324289359365499,0.0,False,False,206.07859784856254,19.777569333610636
maize,57,2008-05b,calm,230.55169944376985,168.58528800759848,185.45789669780643,False,0.11864883480774834,0.11969686603103545,False,0.002705444676564042,0.0,False,False,207.15719688994224,20.079577065196954
maize,58,2008-06a,calm,222.07403244868712,166.0744659914117,182.96000725486422,False,0.118953282693477,0.1200675730904974,False,0.002174596968198654,0.0,False,False,208.1355877945444,20.353526518485555
maize,59,2008-06b,calm,214.76195956228892,164.4924262245695,181.38302564950834,False,0.11855102620368071,0.11950007631139219,False,0.0,0.0,True,False,208.87382973295368,20.560234261240158
maize,60,2008-07a,calm,195.7810935230278,158.47024108981725,175.34302112660177,False,0.11231169691970445,0.11844178835217102,False,0.0,0.0,True,False,208.7593073319438,20.52816798895739
maize,61,2008-07b,calm,178.87897516145946,153.5486605637607,172.30977870720318,False,0.09764129945597992,0.1132819113777931,False,0.0,0.0,True,False,206.9755355898692,20.0287119011765
maize,62,2008-08a,calm,161.9780539718224,137.70364895384316,156.92132036421762,False,0.08632538774262793,0.09171176303973141,False,0.0,0.0,True,False,204.24391376545978,19.263857790341863
maize,63,2008-08b,calm,143.46848006421448,118.68657488694579,138.00183620256087,False,0.0786465960129601,0.07961916217730323,False,0.0,0.0,True,False,205.54931724711378,19.629370765204982
maize,64,2008-09a,calm,247.03928184102145,204.37545758467866,221.17570849255705,False,0.0851078141088104,0.06002489273694974,False,0.0,0.0,True,False,197.04289974410534,17.24757386436262
maize,65,2008-09b,calm,354.21483108973496,284.8384106754967,301.68188816403693,False,0.00013967903326431034,0.00013967903326431034,False,0.0,0.0,True,False,180.05385980630385,12.490642681778203
maize,66,2008-10a,calm,470.3899470033766,387.5306444201409,404.35276923288257,False,0.0,0.0,True,0.0,0.0,True,False,193.09214415456077,16.14136229929014
maize,67,2008-10b,calm,581.1081577415025,486.304094880652,502.93780116543445,False,0.0,0.0,True,0.0,0.0,True,False,190.53574608689203,15.425570840342896
maize,68,2008-11a,calm,530.856246300393,471.2282969536167,487.5699119560451,False,0.06445712251818081,0.0644571225181808,False,0.0,0.0,True,False,157.25210906196185,6.106152473362444
maize,69,2008-11b,calm,325.9865180336009,221.8285348930844,238.02089359544712,False,0.12014542294399307,0.12081866552158696,False,0.0,0.0,True,False,162.0072156416459,7.437582315673978
maize,70,2008-12a,calm,234.68065476053482,151.87830034678313,170.20045511793563,False,0.09444264984177558,0.09450429418002053,False,0.0,0.0,True,False,164.83377509139694,8.229018961604272
maize,71,2008-12b,calm,222.3893909214122,144.34886005857516,162.73481394476346,False,0.0948025328483845,0.09491446343579465,False,0.010141298172485262,0.0,False,False,167.64113030325657,9.015078420924967
maize,72,2009-01a,calm,208.93185492635803,134.81659039614402,153.15313735051777,False,0.09057253344684513,0.08968697859144907,False,0.03918817079669536,0.02181696244226014,False,False,167.2435997507682,8.903769866228222
maize,73,2009-01b,calm,200.35670536832998,131.37158976490508,150.21772046110695,False,0.09112088392785737,0.09027186981327188,False,0.0,0.0,True,False,166.01373961035654,8.559409026912958
maize,74,2009-02a,calm,200.8586555971135,136.66488757490131,155.6373808247001,False,0.08949596631100719,0.08916245285859063,False,0.0,0.0,True,False,167.2014934173331,8.891980092866394
maize,75,2009-02b,calm,202.68453398208823,142.81212945965677,162.23655119595844,False,0.08905715598872582,0.08866715203803147,False,0.0,0.0,True,False,168.1762347396263,9.16490766310849
maize,76,2009-03a,calm,210.6304048693709,153.5267863259904,172.84970618256585,False,0.09017133344133035,0.08976059172643178,False,0.0,0.0,True,False,175.76157026741382,11.288801610888996
maize,77,2009-03b,calm,219.04131522746084,163.11564128587435,182.4409972796894,False,0.09013818792611013,0.08992088839999428,False,0.0,0.0,True,False,175.53568569704763,11.225553931186461
maize,78,2009-04a,calm,226.2405926628166,170.9036371675943,190.22430696407278,False,0.0900974099772127,0.09010448080091414,False,0.0,0.0,True,False,175.21504002001822,11.135773141618229
maize,79,2009-04b,calm,233.95202299747496,179.0351517551013,198.25087490041932,False,0.09004878254321982,0.090314658772332,False,0.0,0.0,True,False,174.89438921545212,11.04599091633972
maize,80,2009-05a,calm,236.15423811688498,181.69040873290123,200.9077768723679,False,0.09002982395431965,0.09054613014694811,False,0.0,0.0,True,False,174.59966829800186,10.963469059453647
maize,81,2009-05b,calm,236.57642215919927,184.24257616607926,203.47112504838157,False,0.08999251876180445,0.09081431046082981,False,0.0,0.0,True,False,174.31650270106704,10.884182692311898
maize,82,2009-06a,2010/11,228.00630683017985,177.41179977177575,196.6427189753716,False,0.08992691030294364,0.09112923805916821,False,0.0,0.0,True,False,174.00283890090176,10.79635682826562
maize,83,2009-06b,2010/11,220.61094734725313,171.58969448319473,190.82302061024419,False,0.08951588490802297,0.0910642098165621,False,0.0,0.0,True,False,173.66992256669334,10.703140254687263
maize,84,2009-07a,2010/11,201.55144339912286,160.46380012755185,179.70655448179377,False,0.08754724029942831,0.09051290173227526,False,0.0,0.0,True,False,173.87299717861637,10.760001146025711
maize,85,2009-07b,2010/11,184.57503462090395,153.58356983404244,172.81050856447354,False,0.08372711966858738,0.08791461947172168,False,0.0,0.0,True,False,172.92345988536843,10.494130703916287
maize,86,2009-08a,2010/11,167.60379710682267,136.98917971982075,156.20662414059532,False,0.06532135299535506,0.0861600291795158,False,0.29035535790681444,0.15016051349286608,False,False,161.91040847351474,7.410476308597253
maize,87,2009-08b,2010/11,148.99982346186385,115.45242973721629,134.64765970925356,False,0.05489024224043333,0.055189752766767644,False,0.13680742597239048,0.11973740043011505,False,False,158.01319725576292,6.319257167626744
maize,88,2009-09a,2010/11,252.56215931211844,214.42918440579325,233.53235932048943,False,0.06684170798244853,0.055327030243074664,False,5.041127244567473e-05,0.0,False,False,167.90974954552385,9.090291808759805
maize,89,2009-09b,2010/11,359.72964642762736,316.44522066697925,335.6808859428506,False,0.013249463337891199,0.00013967903326431034,False,0.0,0.0,True,False,158.3758281926353,6.420793829951014
maize,90,2009-10a,2010/11,475.8910650614272,428.17481969129915,447.38765429335876,False,0.1996330138434808,0.19963301384348078,False,0.0,0.0,True,False,163.5357854907818,7.865581873432029
maize,91,2009-10b,2010/11,586.2766420931383,535.7015407873276,554.5419928247193,False,0.1996330138434808,0.1996330138434808,False,0.0,1.9576936404137858e-16,True,False,173.09941860705854,10.543399145989518
maize,92,2009-11a,2010/11,535.7101409652707,482.41574653196994,500.96965275357786,False,0.1092812453082634,0.1066541139576243,False,0.0,0.0,True,False,173.02227281919227,10.521798325386962
maize,93,2009-11b,2010/11,330.5460134316348,205.50096016594205,223.97475751427214,False,0.08964743506377781,0.08975784920918882,False,0.0025481197417369056,0.0026038305672471122,False,False,170.85294781797145,9.914387325045134
maize,94,2009-12a,2010/11,238.9606316952828,122.13428091157468,140.45278875680964,False,0.09237331851910574,0.09187892005683027,False,0.0,0.0,True,False,171.8444887449485,10.192018784598709
maize,95,2009-12b,2010/11,226.42344247490416,115.99581014894932,134.31433298497734,False,0.09288601938741287,0.09240419208057879,False,0.0,0.0,True,False,174.53029508804545,10.944044560665851
maize,96,2010-01a,2010/11,212.73769843864682,108.8799722562225,127.42237737489734,False,0.0896430197416893,0.0887679235823453,False,0.0,0.0,True,False,178.59083602077405,12.08099602182986
maize,97,2010-01b,2010/11,203.95213330760248,107.21796022046507,126.05550586727801,False,0.0935258083739816,0.0892781721222465,False,0.0,0.0,True,False,185.48396462599064,14.011072031290505
maize,98,2010-02a,2010/11,204.25981367554982,113.88109854397729,132.7667751687177,False,0.08900779366583901,0.08783525625594012,False,0.0,0.0,True,False,197.1671123824126,17.282353403088653
maize,99,2010-02b,2010/11,205.91156963389744,120.7284437931546,140.1359804355134,False,0.08779866245679338,0.08646918060447219,False,0.22580671846596825,0.0,False,False,200.87776631672457,18.321336504696006
maize,100,2010-03a,2010/11,213.69618577023743,131.68537201423788,151.01112843959976,False,0.08696981343675665,0.08644147912011214,False,0.5691294571187034,0.0,False,False,198.17850294976859,17.56554276194833
maize,101,2010-03b,2010/11,221.95776647169643,141.8796065358559,161.20159304590635,False,0.08527452294112815,0.0859772484945331,False,0.5777726848508693,0.0,False,False,198.45699367311727,17.64352016448596
maize,102,2010-04a,2010/11,229.1549502154333,150.6287652168255,169.93222163268524,False,0.08463198776223302,0.08525603764699957,False,0.5808132444472517,0.0,False,False,200.86405274430638,18.31749670441891
maize,103,2010-04b,2010/11,236.86293283729918,160.06889414219984,179.2468430159796,False,0.08395682426853052,0.08445187819298776,False,0.5849108405298137,0.0,False,False,204.26316218073288,19.269247346618332
maize,104,2010-05a,2010/11,238.99685506171943,164.1331876258401,183.31070838918484,False,0.0844773871547404,0.08481473460350103,False,0.5874076617536322,0.0,False,False,208.78564772258378,20.53554329833658
maize,105,2010-05b,2010/11,239.3555440530118,168.02729422489236,187.21122399170218,False,0.08354572076625803,0.08431427004740921,False,0.5931028430816336,0.0,False,False,213.58538397800518,21.879469449854575
maize,106,2010-06a,2010/11,230.726396791944,163.392132380991,182.59516374812804,False,0.08254150195662976,0.08376535732725954,False,0.5994082519411907,0.0,False,False,218.74595039950404,23.324428047874257
maize,107,2010-06b,2010/11,223.27762911813772,160.0198819677056,179.2278305362134,False,0.08092496403129051,0.0831044799833571,False,0.5613856240237115,0.0,False,False,224.19731820546835,24.850811033544264
maize,108,2010-07a,2010/11,204.16846096061195,151.97484856851827,170.97934716906389,False,0.07790151527621583,0.08234036213524917,False,0.4476897425740147,0.0,False,False,230.05582446013958,26.491192784852206
maize,109,2010-07b,2010/11,187.14584880207912,148.25516784588217,167.08451290133635,False,0.07588225735757678,0.07876664320968763,False,0.3608287057977713,0.0,False,False,235.0829127356662,27.898777501999664
maize,110,2010-08a,2010/11,170.13156553846815,137.16683419307188,156.287597951469,False,0.062281346535354706,0.07249614274273897,False,0.30145671165328164,0.2015712905342671,False,False,237.12554931468452,28.47071574412479
maize,111,2010-08b,2010/11,151.49853393343346,118.53705497746387,137.63374597924425,False,0.05127636133770659,0.05036688035635794,False,0.16281456312324893,0.13513231716363694,False,False,233.50341408882707,27.456517880884704
maize,112,2010-09a,2010/11,255.05850377925708,217.23483670937816,236.23359057232435,False,0.054964062346025765,0.00012794195892027336,False,0.0,0.0,True,False,299.69117931751066,45.98909214491611
maize,113,2010-09b,2010/11,362.2237446781939,318.8310544210405,337.9227783662262,False,0.06281721735005535,0.08870013053164995,False,0.0,0.0,True,False,277.6364292448195,39.81376212456259
maize,114,2010-10a,2010/11,478.3806352514779,425.1478734347063,443.79176024200825,False,0.19963301384348078,0.1996330138434808,False,0.0,0.0,True,False,269.30803640630484,37.481812129778476
maize,115,2010-10b,2010/11,588.6207548032656,529.4244196263905,548.0614563128554,False,0.19963301384348078,0.1996330138434808,False,1.1666411006063442e-16,1.3967766261581586e-16,True,False,281.317477201145,40.84445555233372
maize,116,2010-11a,2010/11,537.9150735706999,473.5072080505019,491.8335140336009,False,0.11509218457681497,0.11321304036980641,False,0.0,0.0,True,False,286.28351439691903,42.23494596715045
maize,117,2010-11b,2010/11,332.6216573943571,200.72542087016916,218.91186641765282,False,0.09938873627714288,0.09917644797403483,False,0.0,5.149756909731372e-06,False,False,279.6813585927062,40.38634234197086
maize,118,2010-12a,2010/11,240.91513438288212,122.99574693603249,141.091695032597,False,0.10433632742267741,0.10385101075244377,False,0.0,0.0,True,False,280.8272472089566,40.70719115452096
maize,119,2010-12b,2010/11,228.2694505046028,119.88126048898805,137.98343255943533,False,0.10483685463921609,0.10437407778639153,False,0.0,0.0,True,False,288.3905301686399,42.82491038323229
maize,120,2011-01a,2010/11,214.4833831124318,115.90937784411592,134.1545699037678,False,0.10146246136982127,0.09899180540189127,False,0.3323705324106864,0.0,False,False,290.2812793695727,43.35432015949348
maize,121,2011-01b,2010/11,205.60536041243222,117.24828184654415,135.54835845397875,False,0.1031857907427269,0.1001504935893914,False,0.4424163051418519,0.0,False,False,271.6491768485242,38.13733145359989
maize,122,2011-02a,2010/11,205.8278080223734,127.76362709535049,146.63139227461457,False,0.09513384528702917,0.09593234014883663,False,0.4565014637629432,0.0,False,False,277.832415333047,39.86863822926628
maize,123,2011-02b,2010/11,207.40424881906165,138.94029948168458,158.0023511986383,False,0.09376030586892921,0.0938340063099468,False,0.4599951651419657,0.0,False,False,286.9588792918943,42.42404813774352
maize,124,2011-03a,calm,215.11930165254714,154.13450505198395,173.2327495308137,False,0.09309652343779916,0.0935878650362708,False,0.5911802031428963,0.0,False,False,289.19576197682,43.05037528952272
maize,125,2011-03b,calm,223.31663391787458,169.13389307157482,188.13535481769645,False,0.09225992206713021,0.09347729351696947,False,0.5980037469362053,0.0,False,False,291.1556692875392,43.59914933652409
maize,126,2011-04a,calm,230.50122495567769,180.62714960449,199.61622611789647,False,0.09130580744587255,0.09319410801334528,False,0.6038699971299304,0.0,False,False,292.4143939179076,43.95159223302725
maize,127,2011-04b,calm,238.2081220070357,192.25314509492048,211.2479474412009,False,0.09062348112636626,0.09272113204291452,False,0.5928559336568422,0.0,False,False,293.2679980982991,44.19060140353687
maize,128,2011-05a,calm,240.30150455009561,199.17606330663577,218.15317586281262,False,0.09033769742143583,0.09242668079046913,False,0.5935039577978231,0.0,False,False,293.0057532274424,44.117172839697005
maize,129,2011-05b,calm,240.62272110730478,202.57039175033205,221.5531448505159,False,0.09034322955785236,0.09277820768709213,False,0.5860615397819189,0.0,False,False,293.3733993956741,44.220113766801866
maize,130,2011-06a,calm,231.9589361151178,198.30792346994554,217.31542701096927,False,0.09048901747336305,0.09324635607283552,False,0.569550363133918,0.0,False,False,293.4115053293243,44.23078342822393
maize,131,2011-06b,calm,224.478658613796,195.5934421152849,214.6088652950407,False,0.09107827135500364,0.0936390527308566,False,0.5284660860534589,0.0,False,False,291.8525585094314,43.79427831865391
maize,132,2011-07a,calm,205.34036429910924,188.05633985373225,207.21792665583837,True,0.08878451981561697,0.09027846532669466,False,0.22247966866012658,0.0,False,False,326.1581102331626,53.39983280129864
maize,133,2011-07b,calm,188.29082454984746,184.1682416483291,203.33112991631728,True,0.08657632415798268,0.08965805354497738,False,0.0,0.0,True,False,347.27057450181934,59.31132279652254
maize,134,2011-08a,calm,171.2516235106681,174.59524867242936,193.83235401097798,False,0.06767672752173126,0.08654943603255938,False,0.11990802206198636,0.0,False,False,286.1657089696117,42.201960447504405
maize,135,2011-08b,calm,152.60894175865246,155.10923643412085,174.348585780706,False,0.053182883299696455,0.05077779053389428,False,0.03289674884864213,0.0,False,False,278.2348421958361,39.98131775084723
maize,136,2011-09a,calm,256.16822102060223,259.2844199653194,278.4644614521326,False,0.0026325211899073044,0.00013967903326431034,False,0.0,0.0,True,False,299.61283015244584,45.967154378697956
maize,137,2011-09b,calm,363.33280844103916,366.54295777963887,385.6674771668756,False,0.00013967903326431034,0.0,False,0.0,0.0,True,False,270.78403986623715,37.89509309855953
maize,138,2011-10a,calm,479.4881612541857,472.2754280736781,490.91307345050944,True,0.0,0.0,True,0.0,0.0,True,True,266.7493602591172,36.765382808565946
maize,139,2011-10b,calm,589.6679923987105,577.1603008135651,595.7887406261416,True,0.0,0.0,True,0.0,0.0,True,True,257.4955390610718,34.17431287311322
maize,140,2011-11a,calm,595.230442609973,582.767802835667,600.9617191371249,True,0.09550806575130706,0.06369700029943595,False,0.0,0.0,True,False,224.19118653132165,24.849094164783185
maize,141,2011-11b,calm,637.4833506637901,623.4497094176943,641.7331231941014,True,0.09226984051238994,0.06369700029943595,False,0.0,0.0,True,False,219.53504215230774,23.545373738659293
maize,142,2011-12a,calm,574.1341068221235,555.2877878065522,573.5606122204713,False,0.08824314307805581,0.06369700029943595,False,0.0,0.0,True,False,212.9720864834925,21.70774615139102
maize,143,2011-12b,calm,564.8870288327045,551.8625374903941,570.1363318284144,True,0.08293080190166582,0.06369700029943595,False,3.1448311141383913e-16,0.0,True,False,204.86815656096542,19.438645773083444
rice,0,2006-01a,calm,-35.57436117177727,-41.91002029240343,-32.16965675791053,True,0.0,0.0,True,0.036711381080226535,0.0,False,False,351.78520946450465,3.2242076489449647
rice,1,2006-01b,calm,-36.79961999349915,-43.33618588337585,-33.338314662527935,True,0.0,0.0,True,0.0,0.0,True,True,342.43573145591,0.8681391907791142
rice,2,2006-02a,calm,-36.78904394175095,-43.51370689133249,-33.2475029682508,True,0.0,0.0,True,0.0,0.0,True,True,341.9962089074914,0.7573795085776248
rice,3,2006-02b,calm,-36.380048742476205,-43.269289657604965,-32.81246103215872,True,0.0,0.0,True,0.0,0.0,True,True,341.9320153562961,0.7412027336764159
rice,4,2006-03a,calm,-33.400191049977934,-38.938471873101406,-29.82080495949873,True,0.0,0.0,True,0.05247826745553119,0.00790413743233953,False,False,353.55601343363384,3.6704502491655204
rice,5,2006-03b,calm,-26.149349538079612,-31.707321507606675,-23.548932776421523,True,0.0,0.0,True,0.02917849657357563,0.0,False,False,365.9158940379847,6.785140161461935
rice,6,2006-04a,calm,-15.759460401273142,-20.5790269548251,-13.199550304696281,True,0.0,0.0,True,0.04070689886271228,0.0,False,False,377.57230608819515,9.722555998114972
rice,7,2006-04b,calm,-7.788329697140913,-10.39761195860179,-6.113345748210278,True,0.0,0.0,True,0.087581270256333,0.0005084133600060659,False,False,374.3389150481251,8.90774145601732
rice,8,2006-05a,calm,8.520565316161502,5.8519874776337435,10.272067850738013,True,0.0,0.0,True,0.088853048965438,0.0030312163226833277,False,False,376.34980071610073,9.414484644347178
rice,9,2006-05b,calm,11.29347989470672,8.81310441916774,13.231126600982861,True,0.0,0.0,True,0.08541012992499819,0.000404413444867302,False,False,388.5825822283158,12.497145585425375
rice,10,2006-06a,2007/08,12.408359051794465,7.317666991162584,16.344246471901734,True,0.0,0.0,True,0.09150037999572247,0.0,False,False,398.25811575668115,14.935380034573443
rice,11,2006-06b,2007/08,19.0788830389429,13.780052030385903,23.01451500894919,True,0.0,0.0,True,0.05157396805899894,0.0,False,False,396.9518598340493,14.606203542070213
