crop,step,tag,episode,p_official,p_prev,grid_lo,grid_hi,L_max,L_mean,slope_min,slope_max,monotone_decreasing,monotone_any,n_slope_sign_flips,residual_sign_changes,G_lo,G_hi,resid_lo,resid_hi,fp,fp_residual,fp_minus_official,any_calm,all_calm,any_clipped,free_min,free_max,twin,twin_in_free_range,n_offer_pos_range,block_frac
maize,112,2010-09a,2010/11,268.63887295286423,265.7349988657222,174.61526741936177,362.66247848636675,0.0046075375272944235,0.0033689388630294024,-0.0046075375272944235,-0.0026511164510320128,True,True,0,1,268.9889650541893,268.35544549674137,94.37369763482752,-94.30703298962538,268.62943550865737,5.684341886080802e-14,-0.009437444206866985,False,False,False,225.68013480057135,230.28738442778092,255.05850377925708,False,0,0.03298735145883289
maize,116,2010-11a,2010/11,270.8920638786658,270.2816438490278,176.07984152113278,365.70428623619887,0.0012410730978003855,0.0007739902863591107,-0.0012410730978003855,-0.0005023027031163299,True,True,0,1,270.98129641646426,270.83452893819856,94.90145489533148,-94.86975729800031,270.89161893541916,0.0,-0.00044494324663446605,False,False,False,481.7110008628825,486.1469367176209,537.9150735706999,False,0,0.11406051650767948
maize,120,2011-01a,2010/11,286.90562344382477,281.33428894252427,186.4886552384861,387.3225916491635,0.018230270273461666,0.011032755727852865,-0.018230270273461666,-0.005996268548735535,True,True,0,1,288.2825229860364,286.06677122375424,101.79386774755028,-101.25582042540924,286.8483121023128,5.684341886080802e-14,-0.05731134151199058,False,False,False,124.5180912624783,128.84430087678908,214.4833831124318,False,0,0.09945939625186472
maize,123,2011-02b,2010/11,315.4537727388246,306.750950510707,205.044952280236,425.8625931974133,0.021912458359673734,0.008254420285201004,-0.010580261537947342,0.021912458359673734,False,False,1,1,315.2503983719184,314.29710733482807,110.20544609168238,-111.5654858625852,315.38693861428044,5.684341886080802e-14,-0.06683412454418658,False,False,False,148.50645551355137,152.9466395717367,207.40424881906165,False,0,0.09452245427545435
maize,124,2011-03a,calm,323.85568062038385,315.4537727388246,210.5061924032495,437.2051688375182,0.02956410015915667,0.015283795204227213,-0.02956410015915667,0.0029887234004436114,False,False,1,1,324.8022047396091,321.36175839847135,114.29601233635961,-115.84341043904686,323.73594914908085,0.0,-0.11973147130299822,False,False,False,163.89214056874962,168.3113964900332,215.11930165254714,False,1,0.09358224152928189
maize,128,2011-05a,calm,327.25684564061254,327.7405509907876,212.71694966639816,441.79674161482694,0.040966355569595256,0.011242420086780594,-0.040966355569595256,0.005665891984359004,False,False,2,1,329.2524368069953,327.16820352024524,116.53548714059716,-114.6285380945817,327.25652806845176,5.684341886080802e-14,-0.000317572160781765,False,False,False,208.9330628663935,213.31508330376388,240.30150455009561,False,0,0.09257923060148227
maize,132,2011-07a,calm,319.91642004937796,324.05493448694375,207.94567303209567,431.88716706666025,0.010204875621540323,0.00476139597981262,-0.010204875621540323,-0.002342511319743516,True,True,0,1,320.6539806798789,319.5877065504695,112.70830764778322,-112.29946051619078,319.9331660046695,0.0,0.016745955291526116,False,False,False,197.7611726134559,202.21231474141328,205.34036429910924,False,0,0.08960601024456055
maize,136,2011-09a,calm,276.9655935680572,283.28720689540995,180.0276358192372,373.90355131687727,0.001188776421317682,0.0007223806354722911,-0.001188776421317682,-0.0004561119238408423,True,True,0,1,277.0562732424788,276.91622103543887,97.02863742324163,-96.9873302814384,276.9698002986173,5.684341886080802e-14,0.004206730560099459,False,False,False,268.04714799063623,272.6538605572719,256.16822102060223,False,0,0.00013696328476318675
maize,140,2011-11a,calm,236.92570278494316,248.97524128318872,154.00170681021305,319.8496987596733,0.0047844188453637975,0.0034737336642320245,-0.0047844188453637975,-0.0026391262003662946,True,True,0,1,237.29565850430356,236.71954675152344,83.29395169409051,-83.13015200814985,236.96525187662837,0.0,0.03954909168521681,False,False,False,590.019355897222,594.5723821465855,595.230442609973,False,0,0.08335529746613557
rice,0,2006-01a,calm,342.43573145591,338.990734667104,222.58322544634152,462.2882374654785,0.13049622176605377,0.07425795276891736,-0.13049622176605377,-0.03357655605373548,True,True,0,1,354.0857791344715,336.2857756734817,131.50255368813,-126.00246179199684,342.18941648120494,5.684341886080802e-14,-0.24631497470505792,False,False,False,-36.9349649569679,-34.672495006080865,-35.57436117177727,True,0,0.0
rice,4,2006-03a,calm,348.0875175795256,342.20488521392633,226.25688642669164,469.91814873235955,0.1140606932550091,0.0698465757738411,-0.1140606932550091,-0.04017005805301249,True,True,0,1,358.32970317037666,341.31079834959405,132.07281674368502,-128.6073503827655,347.7109898096776,5.684341886080802e-14,-0.3765277698479963,False,False,False,-34.67485032371949,-32.70296001434373,-33.400191049977934,True,0,0.0
rice,8,2006-05a,calm,365.3957411100279,363.36478126607136,237.50723172151817,493.28425049853774,0.033627406208994653,0.021860751858787757,-0.033627406208994653,-0.015591141936912105,True,True,0,1,368.6616760460868,363.0701981074219,131.15444432456866,-130.21405239111584,365.355467098812,0.0,-0.04027401121589946,False,False,False,7.840776835822583,8.787575283468582,8.520565316161502,True,0,0.0
rice,12,2006-07a,2007/08,365.2689856250141,367.6648731683706,237.4248406562592,493.1131305937691,0.03410840072598273,0.01821168278609984,-0.03410840072598273,-0.008831877897894183,True,True,0,1,368.41068609626547,363.7541720678032,130.98584544000627,-129.35895852596587,365.3098358112993,5.684341886080802e-14,0.040850186285183554,False,False,False,27.08446722162705,29.56243262489427,28.0465000245482,True,0,0.0
rice,16,2006-09a,2007/08,347.6531476477635,355.8444052142878,225.97454597104627,469.33174932448077,0.03370368155409943,0.014662936504316212,-0.019409661268801632,0.03370368155409943,False,False,2,1,347.1218152569286,347.7979141599901,121.14726928588232,-121.53383516449065,347.4504254200118,0.0,-0.20272222775167847,False,False,False,94.47562718250182,96.97611420402725,95.52931097854358,True,1,0.0
rice,20,2006-11a,2007/08,314.2745880320533,325.02943660926064,204.27848222083466,424.270693843272,0.029804734250235658,0.01774035894400473,-0.029804734250235658,-0.010999641802057066,True,True,0,1,316.8752218052517,312.97248100618424,112.59673958441707,-111.29821283708776,314.44529182824544,5.684341886080802e-14,0.17070379619212872,False,False,False,26.61081088230995,29.104264033133035,28.072683243054314,True,0,0.0
rice,24,2007-01a,2007/08,346.04232267950727,312.5649058275749,224.92750974167973,467.15713561733486,0.18960499569857786,0.11883760662019287,-0.18960499569857786,-0.06384008573448682,True,True,0,1,359.78198969068103,330.99600069911344,134.8544799490013,-136.16113491822142,342.35899454272976,0.0,-3.6833281367775044,False,False,False,-33.78114429835048,-31.51682450847794,-32.045560944585006,True,0,0.14689006202483804
rice,28,2007-03a,2007/08,420.23284849082177,412.3598538182147,273.15135151903416,567.3143454626094,0.19543065573956175,0.08999075688755484,-0.19543065573956175,-0.035549852959030646,True,True,0,1,438.671156112402,412.19920563911046,165.51980459336784,-155.1151398234989,419.68488048434085,0.0,-0.5479680064809145,False,False,False,-30.069389114309885,-27.512297565388835,-29.544799799714525,True,0,0.16610475774965477
rice,32,2007-05a,2007/08,477.29721284269334,452.3125300937303,310.2431883477507,644.351237337636,0.0288485739292409,0.016641577365468972,-0.0288485739292409,-0.009998193353044842,True,True,0,1,480.3968864403724,474.8368014946813,170.1536980926217,-169.5144358429547,476.9040823111027,0.0,-0.39313053159065703,False,False,False,10.017979909916573,11.26932846160666,7.381438304649098,False,0,0.22532614009192306
rice,36,2007-07a,2007/08,536.6419622020961,527.584086477421,348.8172754313625,724.4666489728298,0.010654828852783248,0.006200155605779319,-0.010654828852783248,-0.003736721146512113,True,True,0,1,538.0522302432062,535.7231456740355,189.2349548118437,-188.74350329879428,536.5896208889003,1.1368683772161603e-13,-0.05234131319582502,False,False,False,33.75607148391283,36.01365704647455,27.23923252943361,False,0,0.14008667752883688
rice,40,2007-09a,2007/08,506.8291006095051,509.71370494205826,329.4389153961783,684.2192858228319,0.00376635567466682,0.002173547667635292,-0.00376635567466682,-0.0013040261580370765,True,True,0,1,507.32048501425936,506.5493529675957,177.88156961808107,-177.6699328552362,506.83484098778024,0.0,0.0057403782751634935,False,False,False,100.55513702574635,102.80804036982501,94.92256204789314,False,0,0.10927487124527831
rice,44,2007-11a,2007/08,598.7981088583736,539.9477445639451,389.2187707579428,808.3774469588044,0.018306883084240694,0.011152353116079303,-0.018306883084240694,-0.007075648220637146,True,True,0,1,601.022974421497,596.3483688528366,211.80420366355418,-212.02907810596776,598.1478619491841,1.1368683772161603e-13,-0.6502469091894909,False,False,False,30.471236734985737,32.13262874214395,27.582522170711172,False,0,0.34371386194903614
rice,47,2007-12b,2007/08,697.9892058676521,676.7133962626414,453.6929838139739,942.2854279213304,0.0052628891101473875,0.0030697606331096493,-0.0052628891101473875,-0.0018634137340783794,True,True,0,1,698.8676299899282,697.3677681393726,245.1746461759543,-244.9176597819578,697.927551673808,1.1368683772161603e-13,-0.061654193844105976,False,False,False,-5.260897126060194,-3.5421863338297466,-20.565398582372183,False,0,0.37867526675631463
rice,48,2008-01a,2007/08,647.4292536735788,697.9892058676521,420.82901488782625,874.0294924593315,0.0066623850398736684,0.003815014072414618,-0.0066623850398736684,-0.0022730247169005548,True,True,0,1,648.6888346850485,646.9598684854882,227.85981979722226,-227.06962397384336,647.5968281684279,1.1368683772161603e-13,0.16757449484907738,False,False,False,-16.730553629448522,-14.584465373483809,-32.3771753616918,False,0,0.36743013535459507
rice,52,2008-03a,2007/08,626.2480234297468,573.5934309519245,407.06121522933546,845.4348316301582,0.004908075060217625,0.0028571465142505164,-0.004908075060217625,-0.0017298969719920772,True,True,0,1,626.8856797041963,625.6331820541573,219.8244644748608,-219.80164957600095,626.1000858877792,0.0,-0.14793754196762166,False,False,False,-8.819436752504885,-6.497943722784585,-29.871682744267382,False,0,0.38395230258208457
rice,56,2008-05a,calm,729.1996264578945,695.1694803186825,473.97975719763144,984.4194957181577,0.007976645404149788,0.004689321365714897,-0.007976645404149788,-0.0028587429016426317,True,True,0,1,730.5439859520067,728.1503699802524,256.5642287543752,-256.26912573790526,729.0468632563197,0.0,-0.1527632015747713,False,False,False,25.67172235320345,27.885875681890536,7.3851939323636735,False,0,0.4390027076884566
rice,60,2008-07a,calm,808.0676753929093,795.9396746427502,525.2439890053911,1090.8913617804276,0.004911611236633886,0.002864568079395097,-0.004911611236633886,-0.0016475975164222496,True,True,0,1,809.09311796146,807.472782553215,283.84912895606897,-283.4185792272126,808.0355113737105,0.0,-0.03216401919883083,False,False,False,48.90253965468564,50.627894200051045,27.258370869380794,False,0,0.3567176599110274
rice,64,2008-09a,calm,879.3168871375235,859.0251836022738,571.5559766393903,1187.077797635657,0.004900685957778012,0.002717950027823013,-0.004900685957778012,-0.001644239018603604,True,True,0,1,880.3212429515763,878.6482854010738,308.765266312186,-308.42951223458306,879.2658138643269,0.0,-0.05107327319660726,False,False,False,94.26822077360184,95.42263954418912,94.94216347309354,True,0,0.3462304590634176
rice,68,2008-11a,calm,856.9931291915491,881.71319999078,557.045533974507,1156.9407244085914,0.0034793424171938496,0.0021454012918288197,-0.0034793424171938496,-0.0013773737484928023,True,True,0,1,857.8317957043856,856.5447797878664,300.7862617298787,-300.395944620725,857.0419150929029,0.0,0.04878590135376726,False,False,False,48.862310705498174,50.44852057901609,27.595686369582126,False,0,0.2746487521106232
rice,72,2009-01a,calm,690.5738183667371,756.3024304430564,448.87298193837916,932.2746547950951,0.0013182991325370614,0.0007912064700814868,-0.0013182991325370614,-0.0004941133731551134,True,True,0,1,690.8566232587954,690.4741527275829,241.9836413204162,-241.80050206751218,690.6193928881162,1.1368683772161603e-13,0.04557452137908058,False,False,False,3.042612375448442,5.163047138657049,-32.361256437808834,False,0,0.297502892856292
rice,76,2009-03a,calm,577.7988793177118,529.8892405473815,375.56927155651266,780.028487078911,0.000930137226214465,0.0004967724835431497,-0.000930137226214465,-0.0002684149339047912,True,True,0,1,577.9064848351605,577.7055606261736,202.33721327864788,-202.32292645273742,577.7756797582606,0.0,-0.023199559451200003,False,False,False,3.99978188066763,6.3562987665516175,-29.858046718105847,False,0,0.28581135405113645
rice,78,2009-04a,calm,653.4342212125888,623.3666244849846,424.73224378818276,882.1361986369949,0.0017335034196971067,0.0010281763402180764,-0.0017335034196971067,-0.0006284737054387098,True,True,0,1,653.6981191292155,653.2278272049177,228.9658753410327,-228.90837143207716,653.4044023071842,0.0,-0.029818905404567886,False,False,False,18.085439693000183,20.41157166722047,-15.445907112363443,False,0,0.3111486447117321
rice,80,2009-05a,calm,673.2580055456912,648.3605026989135,437.6177036046993,908.8983074866832,0.0036470909332729238,0.002060742253309835,-0.0036470909332729238,-0.00119832923401934,True,True,0,1,673.8269908487234,672.8558029951384,236.20928724402415,-236.04250449154472,673.2095545912359,0.0,-0.04845095445523384,False,False,False,35.051582645093355,37.30314215961349,7.397474483695447,False,0,0.325333061282071
rice,84,2009-07a,2010/11,773.5115396260173,750.7800198554093,502.7825007569113,1044.2405784951234,0.0036868328967855765,0.0022623573119941974,-0.0036868328967855765,-0.001444721545892058,True,True,0,1,774.2155896841102,772.9906180428009,271.4330889271989,-271.2499604523225,773.4624905469445,0.0,-0.04904907907280176,False,False,False,53.91750969913505,55.65686731484904,27.270499113131027,False,0,0.3438038828282569
rice,88,2009-09a,2010/11,857.9982106047908,833.9576548516895,557.698836893114,1158.2975843164677,0.0035584412941684633,0.002540683524143197,-0.0035584412941684633,-0.0017611399647650247,True,True,0,1,858.8387910492471,857.3128597070476,301.13995415613306,-300.98472460942014,857.9377405605974,0.0,-0.06047004419338009,False,False,False,97.10192579204686,98.26820942207695,94.95420969828862,False,0,0.3451864072553156
rice,92,2009-11a,2010/11,849.757518386315,871.7547731389521,552.3423869511048,1147.1726498215253,0.0032408768114996008,0.0019919546871287083,-0.0032408768114996008,-0.0012654070728135148,True,True,0,1,850.5266994386533,849.3418245084825,298.1843124875485,-297.83082531304274,849.7979444250066,1.1368683772161603e-13,0.04042603869152117,False,False,False,49.294014663194616,50.85941194008792,27.60522748033938,False,0,0.26957203781146616
rice,96,2010-01a,2010/11,689.6702474434151,754.472110913377,448.2856608382198,931.0548340486104,0.0017156390306765589,0.0010244042039480642,-0.0017156390306765589,-0.0006365637468260828,True,True,0,1,690.035698256279,689.5411474857058,241.7500374180592,-241.51368656290458,689.7283456805667,0.0,0.058098237151625653,False,False,False,-1.8281492181353372,0.2927772127364676,-32.35504147287567,False,0,0.27949813327162537
rice,100,2010-03a,2010/11,645.7386052160529,612.5695508810754,419.7300933904344,871.7471170416715,0.002032889906435296,0.0012149466846982687,-0.002032889906435296,-0.0007541947879839081,True,True,0,1,646.040797099876,645.4916205155638,226.31070370944167,-226.25549652610766,645.699732424217,0.0,-0.03887279183584269,False,False,False,1.683840608219731,3.9929699947372312,-29.85269314609294,False,0,0.2753692313517541
rice,104,2010-05a,2010/11,698.5744040419992,677.3496773036566,454.0733626272995,943.075445456699,0.004179236668543298,0.0024393572900466795,-0.004179236668543298,-0.0014756175276549055,True,True,0,1,699.2736400620804,698.0807892664825,245.2002774347809,-244.99465619021646,698.5254704991021,1.1368683772161603e-13,-0.048933542897088955,False,False,False,34.32289749774484,36.57400174407051,7.4019241067287105,False,0,0.32600507310113824
rice,108,2010-07a,2010/11,779.7060924720975,759.3036929455038,506.80896010686337,1052.6032248373317,0.0036159668459407783,0.002214490593782649,-0.0036159668459407783,-0.0014080696363552218,True,True,0,1,780.4074428941381,779.1987866287519,273.5984827872747,-273.4044382085798,779.6630213154929,1.1368683772161603e-13,-0.04307115660458294,False,False,False,54.6464624958884,56.37927913884643,27.274831774012878,False,0,0.3585158028299881
rice,112,2010-09a,2010/11,870.8189129444636,845.4640979587318,566.0322934139014,1175.605532475026,0.002967183676723512,0.002123418172527459,-0.002967183676723512,-0.0014950664576310931,True,True,0,1,871.5174333549041,870.2230544615953,305.4851399410028,-305.3824780134306,870.7642127250708,0.0,-0.05470021939277103,False,False,False,97.10952063259704,98.27000274085052,94.95851068257392,False,1,0.36319399710010203
rice,113,2010-09b,2010/11,896.9207658082366,870.8189129444636,582.9984977753538,1200.0,0.0031416086220438537,0.002036174318221075,-0.0031416086220438537,-0.0013752829633656095,True,True,0,1,897.6360444836556,896.379721870522,314.6375467083018,-303.62027812947804,896.8699314983251,0.0,-0.05083430991157911,False,False,False,108.26365963431122,109.35648179510271,117.84740430903838,False,0,0.34810867197750744
rice,116,2010-11a,2010/11,851.4757808239823,872.0283385928526,553.4592575355886,1149.4923041123761,0.0037303701144886297,0.0022992995963426717,-0.0037303701144886297,-0.0014756644056491382,True,True,0,1,852.3605686979572,850.9901101545563,298.90131116236864,-298.5021939578198,851.5193684516048,0.0,0.04358762762251445,False,False,False,48.259400071361696,49.879307174158846,27.608643263275724,False,0,0.27782948854237133
rice,120,2011-01a,2010/11,691.025703962064,756.0782691809743,449.1667075753416,932.8847003487864,0.001609189913839611,0.000962135400303553,-0.001609189913839611,-0.000598642237320835,True,True,0,1,691.369595240822,690.9041930362109,242.20288766548043,-241.98050731257547,691.0805055573787,0.0,0.054801595314756923,False,False,False,-0.5588978107466573,1.5630438660070922,-32.35284514104049,False,0,0.2909418906787413
rice,124,2011-03a,calm,578.3450246619838,531.4994058425353,375.92426603028946,780.7657832936782,0.0013609217657253568,0.000761390034508858,-0.0013609217657253568,-0.0004382862186235107,True,True,0,1,578.506826942815,578.1985846460152,202.58256091252554,-202.56719864766296,578.3101327892064,1.1368683772161603e-13,-0.03489187277739347,False,False,False,1.982331979480284,4.34387320370364,-29.8508009809768,False,0,0.28415992785386596
rice,128,2011-05a,calm,677.761805293788,650.1296298423745,440.54517344096223,914.9784371466139,0.003793710988058559,0.002263939621667523,-0.003793710988058559,-0.0013383971457971147,True,True,0,1,678.3807700659122,677.3066818023719,237.83559662494997,-237.671755344242,677.7022537271437,1.1368683772161603e-13,-0.0595515666443589,False,False,False,34.449887177677056,36.71247894231676,7.40349347022098,False,0,0.3424630111899313
rice,132,2011-07a,calm,777.3596940751756,757.3128171086839,505.2838011488642,1049.4355870014872,0.008343363758935692,0.005022546423912012,-0.008343363758935692,-0.0031425165668818016,True,True,0,1,778.9573319605238,776.2243043544244,273.6735308116596,-273.21128264706283,777.2644249312225,0.0,-0.09526914395314634,False,False,False,53.64828765246508,55.367695313547905,27.276359246561295,False,0,0.37941200952801224
rice,136,2011-09a,calm,864.497156021316,841.7853832171155,561.9231514138554,1167.0711606287766,0.00348802670175115,0.002382370524202472,-0.00348802670175115,-0.0016990360809679102,True,True,0,1,865.2761490294625,863.8344622495291,303.35299761560714,-303.2366983792475,864.4420575054596,0.0,-0.05509851585634351,False,False,False,96.87640704421227,98.04064858017676,94.96002696380599,False,0,0.3488393244805156
rice,140,2011-11a,calm,838.2359958853781,863.9803859255206,544.8533973254957,1131.6185944452604,0.0040817954892198895,0.0027018375804269508,-0.0040817954892198895,-0.001865389676434256,True,True,0,1,839.2471679355453,837.6618236750805,294.3937706100496,-293.9567707701799,838.3010121569498,0.0,0.06501627157172152,False,False,False,124.11593630115148,125.54269744289041,114.94402147301857,False,0,0.11599782815090025
