crop,variant,alpha,drift_max,drift_level,drift_amp,pass_2pct,hold_back,corner_frac,clip_frac,q_cv,xstar_conv,secs
maize,"M  FOC q, P(offers), X*_t path, riv ref",2.7,0.4639121120111324,0.05764942131627887,0.6743661773078485,False,0.47404309266060285,0.17459579896773525,0.34066358024691357,0.6520893930090944,0.10555811720228425,4.072896957397461
maize,"N  FOC q, P(exports), X* const, riv ref",2.7,0.8271586029872101,0.15963368084919088,1.1514152178373975,False,0.21148586282487858,0.012203383036716371,0.03742283950617284,0.5824815219252683,4.4480734581187065e-06,4.255496978759766
maize,"O  mech q, P(exports), X* const, riv ref",2.7,0.7565719427156687,0.11408425947375277,1.088232438269843,False,0.0,1.0,0.03433641975308642,0.5782585877972936,6.326990686922329e-08,1.213766098022461
rice,A  shipped ask law,2.2,0.15895880261413195,0.008432453230193305,0.21903842861381617,False,0.0,1.0,0.0,1.6832561738502019,0.0,1.1527099609375
rice,"B  FOC q, P(offers), X* const, riv ewma",2.2,1.050771021594514,0.17655508287817231,1.5665548899283173,False,0.4958785006909263,0.04299242424242424,0.5362654320987654,1.743786950003376,4.537689046735238e-08,3.9689531326293945
rice,"C  FOC q, P(offers), X*_t seas, riv ewma",2.2,1.0497895475477634,0.0009248919839252059,1.4163980799664575,False,0.44752620728809234,0.3576178451178451,0.9124228395061729,1.7623128655733111,0.007619718543780962,3.9465250968933105
rice,"D  mech q, P(exports), X*_t seas, riv ewma",2.2,0.9102832294042009,0.04614711494698848,1.2252637610037582,False,0.0,1.0,0.5096450617283951,0.791199913706455,5.981410555744304e-08,1.1402440071105957
rice,"E  FOC q, P(exports), X*_t seas, riv ewma",2.2,0.42863393604765215,0.04781785409133919,0.6837322303301973,False,0.28061065457598544,0.0625,0.38233024691358025,0.6182701193289305,0.008909866577128112,3.979813814163208
rice,"F  mech q, P(offers), X*_t seas, riv ewma",2.2,1.140754632169606,0.03644210753163349,1.554117445351335,False,0.0,1.0,0.8873456790123456,1.7367424337045072,1.1879386363489175e-14,1.149284839630127
rice,G  C with alpha = 1.0,1.0,0.9991351072128731,0.015870063143026115,1.4091601750261429,False,0.7084226790415438,0.18060816498316498,0.5011574074074073,1.6340821758793194,5.97562932795892e-05,3.677075147628784
rice,"H  mech q, P(offers), X*_t seas, riv ref",2.2,0.9046008688762683,0.10322606836097345,1.1805478110838934,False,0.0,1.0,0.40663580246913583,1.6952395594179102,1.9029222642075183e-13,1.1360580921173096
rice,"I  FOC q, P(offers), X*_t seas, riv ref",2.2,0.6649948795706877,0.08427015051229376,0.8566039500639887,False,0.5197199493272433,0.24591750841750837,0.3317901234567901,1.5657422510964645,0.03523388246649539,3.9606621265411377
rice,"J  FOC q, P(offers), X* const, riv ref",2.2,0.26702298438005645,0.008587766284833072,0.3601715384990176,False,0.506934071567763,0.023463804713804715,0.05709876543209878,1.8204104645598183,1.639413714515925e-05,4.051060914993286
rice,"K  mech q, P(exports), X*_t seas, riv ref",2.2,0.4952037865525877,0.010772933894305198,0.6109118627416334,False,0.0,1.0,0.314429012345679,0.7917243053023869,2.8744902296207187e-06,1.132798194885254
rice,"L  FOC q, P(exports), X*_t seas, riv ref",2.2,0.5183441671902275,0.002814933797338836,0.662934102709229,False,0.21507709693491428,0.20833333333333334,0.32253086419753085,0.6699277595345289,0.002149621731635243,3.9994843006134033
rice,"M  FOC q, P(offers), X*_t path, riv ref",2.2,0.6241241006085521,0.0543431745129513,0.8004087190635543,False,0.49192153626746093,0.31988636363636364,0.37962962962962954,1.4740802717050383,0.060574275847431136,3.9538919925689697
rice,"N  FOC q, P(exports), X* const, riv ref",2.2,0.35751277570975026,0.03498949657709195,0.6003852174189444,False,0.28995739264435527,0.0,0.025077160493827157,0.6323729918816853,3.126877299308717e-07,3.9114279747009277
rice,"O  mech q, P(exports), X* const, riv ref",2.2,0.3289209827902572,0.03481241829426092,0.5737305282666941,False,0.0,1.0,0.03240740740740741,0.8057787097571861,5.652596946070787e-08,1.124974012374878
