crop,year,country,my_month,model_stock,model_cons,psd_stock,psd_cons,stock_ratio,cons_ratio,psd_dstock,model_dstock,psd_dcons,model_dcons,safety_mmt,target_mmt,c_ann_mmt,model_stu,psd_stu,stock_over_safety,stock_over_target,stock_minus_target_over_cann
wheat,2009,USA,5,5.076130722067014,29.422880584057673,26.552,30.728,0.19117696301849255,0.9575267047662611,27.965160272406735,-0.05740257224502184,-12.59639688954003,5.537029954194097,6.2113000000000005,6.2113000000000005,31.0565,0.16344825469924215,0.8640978911741733,0.8172412734962108,0.8172412734962108,-0.03655174530075785
wheat,2010,USA,5,4.014487709534403,30.056887246144395,23.487000000000002,29.424,0.17092381783686306,1.0215092185339993,-9.869109526186136,-3.418424524761681,-4.1987989631800176,2.041462051701649,6.2113000000000005,6.2113000000000005,31.0565,0.12926400945162536,0.798225938009788,0.6463200472581268,0.6463200472581268,-0.07073599054837466
wheat,2011,USA,5,5.1439470470224204,27.586677342184135,20.211000000000002,31.993000000000002,0.2545122481333145,0.8622722890064743,-10.548516413633216,3.636788876686097,8.272020350007253,-7.953922380050102,6.2113000000000005,6.2113000000000005,31.0565,0.1656318982184863,0.631731941362173,0.8281594910924316,0.8281594910924316,-0.03436810178151369
wheat,2006,Ukraine,6,1.9742096318767475,12.535167110285961,1.344,11.700000000000001,1.4689059760987704,1.0713818042979453,,,,,2.491666666666667,2.491666666666667,12.458333333333334,0.1584649871740533,0.11487179487179487,0.7923249358702664,0.7923249358702664,-0.041535012825946724
wheat,2007,Ukraine,6,1.704581059723964,11.71031796241915,2.08,12.3,0.8195101248672904,0.9520583709283862,5.907692307692307,-2.1642427196210052,4.816053511705682,-6.6208627253523264,2.491666666666667,2.491666666666667,12.458333333333334,0.13682255997784326,0.16910569105691056,0.6841127998892161,0.6841127998892161,-0.06317744002215678
wheat,2008,Ukraine,6,2.0489891730388194,11.113184290491631,3.101,11.9,0.6607511038499901,0.9338810328144228,8.195317725752508,2.764479839316566,-3.210702341137126,-4.793046196073734,2.491666666666667,2.491666666666667,12.458333333333334,0.1644673583710089,0.2605882352941176,0.8223367918550445,0.8223367918550445,-0.03553264162899112
wheat,2009,Ukraine,6,5.317994446879388,11.803005938951648,2.358,12.3,2.2552987476163646,0.9595939787765567,-5.963879598662206,26.239507214773795,3.210702341137126,5.537029954194113,2.491666666666667,2.491666666666667,12.458333333333334,0.42686243051874684,0.19170731707317074,2.134312152593734,2.134312152593734,0.22686243051874683
wheat,2010,Ukraine,6,4.194432458288887,12.057338086226144,3.341,11.6,1.2554422203797924,1.0394256970884608,7.890301003344483,-9.018557767950513,-5.618729096989975,2.041462051701643,2.491666666666667,2.491666666666667,12.458333333333334,0.33667685283924176,0.2880172413793104,1.6833842641962085,1.6833842641962085,0.1366768528392417
wheat,2011,Ukraine,6,2.8427856694274563,11.066411923044901,5.363,14.950000000000001,0.5300737776295834,0.7402282222772508,16.23010033444816,-10.849338773469675,26.88963210702342,-7.953922380050109,2.491666666666667,2.491666666666667,12.458333333333334,0.22818346510454499,0.3587290969899666,1.1409173255227247,1.1409173255227247,0.028183465104544943
wheat,2006,Vietnam,5,0.0,1.3308643304721,0.429,1.125,,1.1829905159751999,,,,,0.3216666666666667,0.5227083333333334,1.6083333333333334,0.0,0.3813333333333333,0.0,0.0,-0.32500000000000007
wheat,2007,Vietnam,5,0.0,1.1059933333529566,0.267,1.125,,0.983105185202628,-10.072538860103625,0.0,0.0,-13.98161640119026,0.3216666666666667,0.5227083333333334,1.6083333333333334,0.0,0.23733333333333334,0.0,0.0,-0.32500000000000007
wheat,2008,Vietnam,5,0.0,1.272073491333365,0.14300000000000002,1.05,,1.2114985631746331,-7.709844559585492,0.0,-4.663212435233158,10.326227439196371,0.3216666666666667,0.522708333333333,1.6083333333333334,0.0,0.1361904761904762,0.0,0.0,-0.3249999999999998
wheat,2009,Vietnam,5,0.0121138535086458,1.5237325392760321,0.313,1.6500000000000001,,0.9234742662278982,10.569948186528496,0.7531929642681326,37.30569948186529,15.647194690735786,0.3216666666666667,0.5227083333333334,1.6083333333333334,0.007531929642681326,0.18969696969696967,0.03765964821340663,0.023175168131327153,-0.3174680703573187
wheat,2010,Vietnam,5,0.012027266445101895,1.5565660539408999,0.505,2.15,0.02381636919822157,0.7239842111353023,11.937823834196891,-0.005383651619310176,31.088082901554387,2.04146205170162,0.3216666666666667,0.5227083333333334,1.6083333333333334,0.007478093126488224,0.23488372093023258,0.03739046563244112,0.023009517312271455,-0.31752190687351184
wheat,2011,Vietnam,5,0.014814749216283951,1.4286404689950942,0.507,2.5500000000000003,0.029220412655392408,0.5602511643118016,0.12435233160621771,0.17331499095432476,24.870466321243544,-7.9539223800500904,0.3216666666666667,0.5227083333333334,1.6083333333333334,0.009211243036031472,0.19882352941176468,0.04605621518015735,0.028342286264712215,-0.31578875696396863
maize,2006,Argentina,2,0.5338218077344772,7.15323205678952,1.676,6.7,0.3185094318224804,1.067646575640227,,,,,1.0959999999999999,1.0959999999999999,6.849999999999999,0.07793019091014267,0.2501492537313433,0.48706369318839166,0.48706369318839166,-0.08206980908985734
maize,2007,Argentina,2,0.15562095455487301,6.292921735921905,2.098,6.8,0.0741758601310167,0.9254296670473391,6.160583941605839,-5.521180338388383,1.4598540145985353,-12.559274757191453,1.0959999999999999,1.0959999999999999,6.849999999999999,0.022718387526258838,0.3085294117647059,0.14198992203911773,0.14198992203911773,-0.13728161247374118
maize,2008,Argentina,2,1.0234974862277688,6.214184834465337,0.88,6.4,1.163065325258828,0.9709663803852089,-17.781021897810223,12.669730389385341,-5.839416058394154,-1.1494438168842076,1.0959999999999999,1.0959999999999999,6.849999999999999,0.14941569142011227,0.13749999999999998,0.9338480713757016,0.9338480713757016,-0.010584308579887746
maize,2009,Argentina,2,0.6093703696589547,6.364776303561133,2.48,6.9,0.2457138587334495,0.9224313483421931,23.357664233576646,-6.04565133677101,7.299270072992702,2.1984156072378904,1.0959999999999999,1.0959999999999999,6.849999999999999,0.08895917805240217,0.35942028985507246,0.5559948628275135,0.5559948628275135,-0.07104082194759784
maize,2010,Argentina,2,1.3578541565889022,5.873890461653476,4.038,7.3,0.3362689838011149,0.8046425289936269,22.744525547445264,10.926770612116023,5.839416058394154,-7.166216670184775,1.0959999999999999,1.0959999999999999,6.849999999999999,0.1982268841735624,0.5531506849315069,1.238918026084765,1.238918026084765,0.03822688417356239
maize,2011,Argentina,2,2.074744589389866,5.658033455693274,0.896,7.0,2.31556315780119,0.8082904936704677,-45.86861313868614,10.465553763517724,-4.379562043795619,-3.151197167302217,1.0959999999999999,1.0959999999999999,6.849999999999999,0.30288242180873964,0.128,1.8930151363046226,1.8930151363046226,0.14288242180873964
maize,2006,Australia,8,0.09384741722315387,0.33677625376855774,0.012,0.265,,,,,,,0.0516,0.07847499999999999,0.3225,0.2909997433276089,,1.8187483957975557,1.1958893561408588,0.047666409994275606
maize,2007,Australia,8,0.21633497611437677,0.2962725926766153,0.038,0.32,,,,,,,0.0516,0.07847499999999999,0.3225,0.6708061274864395,,4.192538296790247,2.756737510218245,0.4274727941531063
maize,2008,Australia,8,0.2449827887637976,0.2925656363671637,0.05,0.35000000000000003,,,,,,,0.0516,0.07847499999999999,0.3225,0.7596365543063491,,4.747728464414682,3.121794058793216,0.5163032209730158
maize,2009,Australia,8,0.22309732470495672,0.299655526700506,0.044,0.325,,,,,,,0.0516,0.07847499999999999,0.3225,0.6917746502479278,,4.323591564049549,2.842909521566827,0.4484413169145945
maize,2010,Australia,8,0.22734987900242593,0.2765444779391601,0.031,0.325,,,,,,,0.0516,0.07847499999999999,0.3225,0.7049608651238013,,4.406005407023758,2.8970994457142525,0.461627531790468
maize,2011,Australia,8,0.27921805386908793,0.2663818670746104,0.027,0.35000000000000003,,,,,,,0.0516,0.07847499999999999,0.3225,0.865792415097947,,5.4112025943621695,3.558051020950468,0.6224590817646137
maize,2006,Brazil,2,11.614371258631978,48.90652574106704,3.094,41.5,3.753836864457653,1.178470499784748,,,,,7.493333333333334,7.493333333333334,46.833333333333336,0.2479936923551312,0.07455421686746988,1.54996057721957,1.54996057721957,0.08799369235513119
maize,2007,Brazil,2,13.916689082152494,43.02459872978238,10.581,44.0,1.3152527248986385,0.977831789313236,15.9864768683274,4.915981117837401,5.338078291814946,-12.559274757191444,7.493333333333334,7.493333333333334,46.833333333333336,0.2971535035335052,0.2404772727272727,1.8572093970844075,1.8572093970844075,0.1371535035335052
maize,2008,Brazil,2,17.52544420428978,42.48627587554161,10.086,45.5,1.7376010513870492,0.9337643049569584,-1.0569395017793577,7.705526951182816,3.202846975088968,-1.149443816884217,7.493333333333334,7.493333333333334,46.833333333333336,0.37420877304533334,0.22167032967032968,2.3388048315333334,2.3388048315333334,0.21420877304533337
maize,2009,Brazil,2,20.089672442596452,43.515867184931366,6.4910000000000005,48.5,3.095004227791781,0.8972343749470385,-7.676156583629893,5.4752204376654925,6.405693950177936,2.1984156072379175,7.493333333333334,7.493333333333334,46.833333333333336,0.4289609774219883,0.13383505154639178,2.6810061088874266,2.6810061088874266,0.26896097742198827
maize,2010,Brazil,2,21.716301306203658,40.159689044394824,6.2780000000000005,50.0,3.4591113899655395,0.8031937808878965,-0.4548042704626336,3.473228890264495,3.202846975088968,-7.166216670184787,7.493333333333334,7.493333333333334,46.833333333333336,0.46369326632463326,0.12556,2.8980829145289575,2.8980829145289575,0.3036932663246332
maize,2011,Brazil,2,27.447902251183358,38.683878371041615,4.212,51.5,6.516595976064425,0.7511432693406139,-4.411387900355873,12.238293832696868,3.202846975088968,-3.1511971673022248,7.493333333333334,7.493333333333334,46.833333333333336,0.5860762046516019,0.08178640776699028,3.6629762790725118,3.6629762790725118,0.42607620465160195
maize,2006,Canada,8,2.093164828254776,12.56862902630305,1.337,11.442,1.5655683083431384,1.0984643441970854,,,,,1.9257333333333335,2.928719444444444,12.035833333333334,0.1739110845326962,0.11685020101380877,1.0869442783293513,0.7147030871206694,-0.06942224880063708
maize,2007,Canada,8,2.4460498452539015,11.057015648652081,1.457,13.769,1.678826249316336,0.8030369415826917,0.9970227792009978,2.931953336557158,19.33393339333933,-12.559274757191458,1.9257333333333335,2.9287194444444458,12.035833333333334,0.20323061789826777,0.10581741593434527,1.2701913618641736,0.8351943201298673,-0.04010271543506565
maize,2008,Canada,8,3.1637246107133494,10.918670506591592,1.833,11.738,1.7259817843498906,0.9301985437546083,3.124004708163123,5.962817410173353,-16.874610537976878,-1.1494438168842112,1.9257333333333335,2.9287194444444458,12.035833333333334,0.2628587920000013,0.1561594820241949,1.6428674500000082,1.080241610958909,0.019525458666667894
maize,2009,Canada,8,2.907663308808019,11.183268145052734,1.731,11.868,1.6797592771854528,0.9423043600482587,-0.8474693623208462,-2.127491257262317,1.0801080108010865,2.198415607237903,1.9257333333333335,2.9287194444444458,12.035833333333334,0.24158387942737813,0.14585439838220426,1.5098992464211134,0.9928104634001838,-0.0017494539059552767
maize,2010,Canada,8,2.9500485729370616,10.320754250323745,1.2630000000000001,11.761000000000001,2.335747088627919,0.8775405365465304,-3.8883888388838876,0.3521589486592192,-0.8890119781208832,-7.166216670184776,1.9257333333333335,2.9287194444444458,12.035833333333334,0.24510546891397034,0.10738882748065641,1.5319091807123146,1.0072827489615215,0.0017721355806369155
maize,2011,Canada,8,3.31082434490434,9.941481411262528,1.365,11.637,2.4255123405892602,0.8542993392852563,0.8474693623208462,2.9975138569600084,-1.0302568718410348,-3.151197167302227,1.9257333333333335,2.9287194444444458,12.035833333333334,0.27508060748357044,0.11729827275070893,1.7192537967723152,1.1304682499324807,0.031747274150237
maize,2006,China,9,103.62427117328473,173.94540082848707,36.61,145.0,2.830490881542877,1.199623453989566,,,,,27.6,27.6,172.5,0.6007204125987521,0.25248275862068964,3.7545025787422,3.7545025787422,0.440720412598752
maize,2007,China,9,108.61489117912834,158.4713867805152,36.225,155.0,2.9983406812733837,1.0223960437452593,-0.2231884057971003,2.8931130468658606,5.797101449275362,-8.970442926360509,27.6,27.6,172.5,0.6296515430674107,0.23370967741935486,3.9353221441713164,3.9353221441713164,0.4696515430674107
maize,2008,China,9,119.2268769104553,156.4885961963899,44.22,164.0,2.6962206447411874,0.9541987572950603,4.634782608695651,6.151875786276503,5.217391304347826,-1.1494438168842303,27.6,27.6,172.5,0.6911703009301756,0.26963414634146343,4.319814380813598,4.319814380813598,0.5311703009301757
maize,2009,China,9,117.43796614808453,160.2808631188753,42.624,176.0,2.7552075391348656,0.9106867222663368,-0.9252173913043458,-1.0370497173163917,6.956521739130435,2.198415607237911,27.6,27.6,172.5,0.6807998037570118,0.2421818181818182,4.254998773481323,4.254998773481323,0.5207998037570117
maize,2010,China,9,126.0616879101715,147.91913936280656,43.244,191.0,2.915125518226147,0.7744457558262123,0.35942028985507096,4.999258992514187,8.695652173913043,-7.166216670184769,27.6,27.6,172.5,0.7307923936821537,0.22640837696335078,4.56745246051346,4.56745246051346,0.5707923936821536
maize,2011,China,9,146.5399350867509,142.48332424921023,55.7,204.0,2.630878547338436,0.6984476678882854,7.220869565217393,11.871447638596747,7.536231884057972,-3.151197167302223,27.6,27.6,172.5,0.8495068700681211,0.27303921568627454,5.3094179379257564,5.3094179379257564,0.6895068700681212
maize,2006,EU,9,13.579492217208664,68.07266249429759,7.729,64.558,1.7569533208964503,1.054441935845249,,,,,10.42992,10.42992,65.187,0.20831595589931526,0.1197218005514421,1.3019747243707205,1.3019747243707205,0.04831595589931527
maize,2007,EU,9,14.954169109503287,59.8856480583272,4.727,66.026,3.163564440343407,0.9070010004896132,-4.605212695782901,2.1088206119235786,2.251982757298218,-12.55927475719145,10.42992,10.42992,65.187,0.22940416201855104,0.07159300881470937,1.433776012615944,1.433776012615944,0.06940416201855105
maize,2008,EU,9,19.312957885717147,59.136360117414895,6.532,63.910000000000004,2.9566683842187915,0.9253068395777639,2.7689570006289594,6.686592075435072,-3.246045990765019,-1.1494438168842,10.42992,10.42992,65.187,0.2962700827729018,0.10220622750743232,1.851688017330636,1.851688017330636,0.13627008277290178
maize,2009,EU,9,20.413536627166827,60.569441299305055,5.572,61.689,3.6635923595058917,0.9818515667186217,-1.47268627180266,1.6883408370529107,-3.407121051743452,2.198415607237884,10.42992,10.42992,65.187,0.3131534911434309,0.0903240448053948,1.957209319646443,1.957209319646443,0.15315349114343088
maize,2010,EU,9,21.743435578645464,55.89799963851171,5.2330000000000005,65.246,4.155061260967984,0.8567268436151139,-0.5200423397303136,2.040129092424312,5.456609446668807,-7.166216670184763,10.42992,10.42992,65.187,0.33355478206767397,0.08020415044600436,2.0847173879229626,2.0847173879229626,0.173554782067674
maize,2011,EU,9,26.20481439253698,53.84382874106241,6.682,69.693,3.921702243719991,0.7725858944379265,2.22283584150214,6.843970138051326,6.8219123444858685,-3.1511971673022283,10.42992,10.42992,65.187,0.4019944834481873,0.09587763476963254,2.5124655215511704,2.5124655215511704,0.24199448344818725
maize,2006,Egypt,8,1.0180312975918997,11.904648970423438,0.912,10.700000000000001,1.1162623877104163,1.112584015927424,,,,,1.824,1.824,11.4,0.08930099101683331,0.08523364485981308,0.5581311938552082,0.5581311938552082,-0.0706990089831667
maize,2007,Egypt,8,0.9372626344837246,10.28785000440136,0.8260000000000001,10.4,1.1347005260093517,0.9892163465770538,-0.7543859649122804,-0.7084970448085535,-2.631578947368427,-14.1824470703691,1.824,1.824,11.4,0.08221602056874777,0.07942307692307693,0.5138501285546736,0.5138501285546736,-0.07778397943125223
maize,2008,Egypt,8,1.3299025715341874,10.341855052978813,1.383,11.1,0.9616070654621746,0.9316986534215147,4.885964912280701,3.444209974126867,6.140350877192976,0.47372849629344954,1.824,1.824,11.4,0.11665812031001643,0.1245945945945946,0.7291132519376028,0.7291132519376028,-0.04334187968998356
maize,2009,Egypt,8,1.1098727693979284,10.592474432203932,1.482,12.0,0.748902003642327,0.8827062026836611,0.8684210526315788,-1.9300859836513948,7.8947368421052655,2.1984156072378878,1.824,1.824,11.4,0.09735726047350249,0.1235,0.6084828779593906,0.6084828779593906,-0.06264273952649752
maize,2010,Egypt,8,1.135077993886295,9.660321979312705,1.272,12.5,0.8923569134326218,0.7728257583450164,-1.8421052631578942,0.22109846042426742,4.385964912280701,-8.176775902554622,1.824,1.824,11.4,0.09956824507774517,0.10176,0.6223015317359073,0.6223015317359073,-0.06043175492225483
maize,2011,Egypt,8,1.119089334733603,9.416289254730415,2.22,11.700000000000001,0.5040942949250464,0.8048110474128559,8.31578947368421,-0.1402513960762445,-7.017543859649113,-2.140637934932368,1.824,1.824,11.4,0.09816573111698272,0.18974358974358974,0.613535819481142,0.613535819481142,-0.06183426888301728
maize,2006,India,9,4.624317346312746,16.621256968939157,0.316,13.9,,1.1957738826574933,,,,,2.5466666666666673,2.5466666666666673,15.91666666666667,0.2905330269934709,0.02273381294964029,1.815831418709193,1.815831418709193,0.13053302699347089
maize,2007,India,9,5.96489163793374,14.622239070086184,0.602,14.200000000000001,9.908457870321827,1.0297351457807171,1.796858638743455,8.422456282435565,1.8848167539267058,-12.55927475719145,2.5466666666666673,2.5466666666666673,15.91666666666667,0.37475758981782653,0.04239436619718309,2.342234936361416,2.342234936361416,0.21475758981782653
maize,2008,India,9,8.498301927012916,14.439285929232113,0.738,17.0,11.515314264245143,0.8493697605430655,0.8544502617801045,15.91671385808906,17.591623036649203,-1.1494438168842154,2.5466666666666673,2.5466666666666673,15.91666666666667,0.5339247283987171,0.04341176470588235,3.3370295524919817,3.3370295524919817,0.37392472839871715
maize,2009,India,9,8.191707219557747,14.789200413384147,0.442,15.1,,0.97941724591948,-1.8596858638743452,-1.9262494709225257,-11.937172774869111,2.19841560723791,2.5466666666666673,2.5466666666666673,15.91666666666667,0.5146622336894918,0.02927152317880795,3.216638960559324,3.216638960559324,0.3546622336894919
maize,2010,India,9,8.487120692392587,13.648577593379738,0.561,18.1,15.128557383944004,0.7540650604077203,0.7476439790575917,1.8560008764492542,18.848167539267024,-7.166216670184772,2.5466666666666673,2.5466666666666673,15.91666666666667,0.5332222424539844,0.030994475138121546,3.3326390153374024,3.3326390153374024,0.37322224245398444
maize,2011,India,9,10.477080448709119,13.147012044250799,0.5640000000000001,17.2,18.576383774306947,0.7643611653634186,0.01884816753926703,12.502364961150983,-5.6544502617801164,-3.151197167302234,2.5466666666666673,2.5466666666666673,15.91666666666667,0.6582458920654942,0.03279069767441861,4.114036825409339,4.114036825409339,0.49824589206549424
maize,2006,Indonesia,8,2.608559282242167,9.502833827267832,1.065,8.1,2.4493514387250395,1.1731893613910904,,,,,1.456,2.2143333333333333,9.1,0.28665486618045793,0.13148148148148148,1.791592913627862,1.1780336966320188,0.043321532847124596
maize,2007,Indonesia,8,3.738677475864524,8.346107205287963,1.268,8.5,2.948483813773284,0.9818949653279956,2.2307692307692317,12.418881248597327,4.3956043956043995,-12.711281560218342,1.456,2.2143333333333333,9.1,0.4108436786664312,0.1491764705882353,2.567772991665195,1.6883986794510872,0.16751034533309786
maize,2008,Indonesia,8,4.420612029782386,8.255340437026945,1.284,8.9,3.442844259955129,0.9275663412389825,0.175824175824176,7.493786306789691,4.3956043956043995,-0.9974370138573387,1.456,2.2143333333333333,9.1,0.48578154173432814,0.14426966292134832,3.0361346358395505,1.9963625002780607,0.2424482084009948
maize,2009,Indonesia,8,2.968067541137433,8.455396257285596,0.668,8.8,4.443214881942265,0.960840483782454,-6.769230769230769,-15.962027347746732,-1.098901098901095,2.198415607237924,1.456,2.214333333333337,9.1,0.3261612682568608,0.07590909090909091,2.03850792660538,1.3403887736583298,0.08282793492352707
maize,2010,Indonesia,8,2.434836781453455,7.80327054029878,0.6970000000000001,9.8,3.4933095860164345,0.796252095948855,0.31868131868131894,-5.8596786778459125,10.989010989010989,-7.166216670184787,1.456,2.214333333333337,9.1,0.2675644814784017,0.07112244897959184,1.6722780092400105,1.099580060870142,0.024231148145067938
maize,2011,Indonesia,8,4.474408447605258,7.513589901090158,0.732,10.5,6.1125798464552705,0.715579990580015,0.38461538461538375,22.41287545221762,7.6923076923076845,-3.183303727567282,1.456,2.214333333333337,9.1,0.49169323600057785,0.06971428571428571,3.0730827250036112,2.0206571342489466,0.24835990266724411
maize,2006,Kazakhstan,8,0.0,0.45254481633718713,0.011,0.425,,,,,,,0.07,0.07,0.4375,0.0,,0.0,0.0,-0.16
maize,2007,Kazakhstan,8,0.01468098937261897,0.4019201838636255,0.003,0.425,,,,,,,0.07,0.07,0.4375,0.03355654713741479,,0.20972841960884242,0.20972841960884242,-0.12644345286258524
maize,2008,Kazakhstan,8,0.036480454393162914,0.39689136716475704,0.005,0.425,,,,,,,0.07,0.07,0.4375,0.08338389575580095,,0.5211493484737558,0.5211493484737558,-0.07661610424419907
maize,2009,Kazakhstan,8,0.03805831978059323,0.4065094354464228,0.046,0.425,,,,,,,0.07,0.07,0.4375,0.08699044521278453,,0.5436902825799033,0.5436902825799033,-0.07300955478721549
maize,2010,Kazakhstan,8,0.07637881027903905,0.37515723751436447,0.051000000000000004,0.45,,,,,,,0.07,0.07,0.4375,0.17458013778066067,,1.0911258611291292,1.0911258611291292,0.014580137780660665
maize,2011,Kazakhstan,8,0.10877203438304843,0.36137074990741724,0.042,0.47500000000000003,,,,,,,0.07,0.07,0.4375,0.24862179287553926,,1.5538862054721203,1.5538862054721203,0.08862179287553926
maize,2006,Mexico,9,1.5710360239711236,31.989392993623213,3.084,30.7,0.509415053168328,1.0419997717792577,,,,,4.9013333333333335,4.9013333333333335,30.633333333333336,0.051285180325499134,0.10045602605863192,0.3205323770343696,0.3205323770343696,-0.10871481967450086
maize,2007,Mexico,9,3.0752926336831075,28.142068493003567,4.131,32.0,0.7444426612643688,0.8794396404063615,3.4178454842219805,4.910522120931394,4.24374319912949,-12.559274757191444,4.9013333333333335,4.9013333333333335,30.633333333333336,0.10039040153481307,0.12909375,0.6274400095925817,0.6274400095925817,-0.059609598465186917
maize,2008,Mexico,9,4.4707899967918525,27.789955537098038,3.559,32.4,1.2561927498712706,0.8577146770709272,-1.8672470076169752,4.5554864954583625,1.305767138193684,-1.1494438168842076,4.9013333333333335,4.9013333333333335,30.633333333333336,0.1459452664893967,0.1098456790123457,0.9121579155587294,0.9121579155587294,-0.014054733510603297
maize,2009,Mexico,9,4.459673787338143,28.463403518115246,1.389,30.2,3.210708270221845,0.9424968052356042,-7.083786724700761,-0.036287952514830794,-7.181719260065285,2.198415607237894,4.9013333333333335,4.9013333333333335,30.633333333333336,0.14558238696424838,0.04599337748344371,0.9098899185265524,0.9098899185265524,-0.014417613035751604
maize,2010,Mexico,9,4.233279239922577,26.268152478148643,1.112,29.5,3.8069057912972815,0.8904458467169032,-0.904243743199129,-0.7390464007036952,-2.285092491838953,-7.166216670184776,4.9013333333333335,4.9013333333333335,30.633333333333336,0.13819192295721144,0.03769491525423729,0.8636995184825715,0.8636995184825715,-0.021808077042788556
maize,2011,Mexico,9,5.13958410282152,25.302835745898395,1.23,29.0,4.178523660830504,0.8725115774447723,0.3852013057671378,2.9585577678964405,-1.6322089227421108,-3.151197167302223,4.9013333333333335,4.9013333333333335,30.633333333333336,0.16777750063617583,0.042413793103448276,1.048609378976099,1.048609378976099,0.007777500636175847
maize,2006,Nigeria,8,0.17762210210519108,7.814601444035267,0.203,6.8500000000000005,,1.1408177290562433,,,,,1.1973333333333334,1.1973333333333334,7.483333333333333,0.02373569293165137,0.029635036496350364,0.14834808082282105,0.14834808082282105,-0.13626430706834863
maize,2007,Nigeria,8,0.955766847483157,6.874749049705441,0.177,6.65,,1.0337968495797656,-0.3474387527839647,10.398370762289078,-2.672605790645882,-12.559274757191435,1.1973333333333334,1.1973333333333334,7.483333333333333,0.12771940055454215,0.026616541353383455,0.7982462534658883,0.7982462534658883,-0.032280599445457865
maize,2008,Nigeria,8,1.2015671252462483,6.7887323374086055,0.152,7.5,,0.9051643116544807,-0.33407572383073486,3.2846362284600175,11.358574610244984,-1.1494438168842174,1.1973333333333334,1.1973333333333334,7.483333333333333,0.1605657628391423,0.020266666666666665,1.0035360177446395,1.0035360177446395,0.0005657628391423099
maize,2009,Nigeria,8,1.530865224079503,6.953247105350242,0.11,7.4,,0.939627987209492,-0.5612472160356347,4.40042002895218,-1.336302895322935,2.198415607237899,1.1973333333333334,1.1973333333333334,7.483333333333333,0.2045699631286641,0.014864864864864864,1.2785622695541508,1.2785622695541508,0.044569963128664104
maize,2010,Nigeria,8,1.694657058250052,6.416975224531415,0.187,7.6000000000000005,,0.8443388453330808,1.0289532293986636,2.1887550223235928,2.672605790645882,-7.166216670184769,1.1973333333333334,1.1973333333333334,7.483333333333333,0.22645751335190004,0.024605263157894734,1.4153594584493752,1.4153594584493752,0.06645751335190003
maize,2011,Nigeria,8,2.1617319701697255,6.181160636511631,0.165,8.9,,0.6945124310687226,-0.29398663697104666,6.241535571309669,17.371937639198215,-3.151197167302229,1.1973333333333334,1.1973333333333334,7.483333333333333,0.2888728690649967,0.01853932584269663,1.8054554316562295,1.8054554316562295,0.12887286906499673
maize,2006,RestOfWorld,8,0.0,155.37722839833225,17.760000000000005,139.10099999999989,0.0,1.117010146572148,,,,,24.12367999999999,24.12367999999999,150.77299999999994,0.0,0.12767701166778112,0.0,0.0,-0.16
maize,2007,RestOfWorld,8,5.6607496171208265,138.511341443818,20.616,143.0580000000001,0.27458040440050574,0.9682180754925827,1.8942383583267532,3.7544849655580435,2.624475204446567,-11.186278016962095,24.12367999999999,24.12367999999999,150.77299999999994,0.037544849655580435,0.14410938220861458,0.23465531034737772,0.23465531034737772,-0.12245515034441957
maize,2008,RestOfWorld,8,12.93961503839503,136.77829051778713,20.53500000000001,146.365,0.630124910562212,0.9345013529039533,-0.05372314671724307,4.827698209410309,2.1933635332585433,-1.1494438168842371,24.12367999999999,24.12367999999999,150.77299999999994,0.08582183174968352,0.14029993509377248,0.5363864484355221,0.5363864484355221,-0.07417816825031646
maize,2009,RestOfWorld,8,11.916941440471739,140.09290768128795,23.30900000000001,152.94899999999996,0.5112592320765255,0.9159452345637303,1.8398519628846026,-0.6782869598159426,4.366829604770051,2.1984156072379197,24.12367999999999,24.12367999999999,150.77299999999994,0.0790389621515241,0.15239720429685724,0.49399351344702563,0.49399351344702563,-0.08096103784847589
maize,2010,RestOfWorld,8,14.939150253386215,129.28818782115027,20.488,159.23299999999995,0.7291658655498934,0.811943427688672,-1.8710246529551136,2.004476141560145,4.167854987298783,-7.16621667018477,24.12367999999999,24.12367999999999,150.77299999999994,0.09908372356712555,0.12866679645550863,0.6192732722945348,0.6192732722945348,-0.06091627643287444
maize,2011,RestOfWorld,8,19.02937422253229,124.53703331609368,21.351,163.9319999999998,0.8912638388146827,0.7596871465979421,0.5723836495924336,2.7128358321092483,3.116605758325326,-3.1511971673022305,24.12367999999999,24.12367999999999,150.77299999999994,0.12621208188821803,0.13024302759680859,0.7888255118013627,0.7888255118013627,-0.03378791811178196
maize,2006,Russia,8,0.33181196004710134,4.264092101979154,0.062,3.6,,1.1844700283275427,,,,,0.6533333333333333,0.6533333333333333,4.083333333333333,0.08126007184826972,0.017222222222222222,0.5078754490516857,0.5078754490516857,-0.07873992815173028
maize,2007,Russia,8,0.4905082326177748,3.751255049393837,0.052000000000000005,4.1,,0.9149402559497164,-0.24489795918367338,3.8864393282613916,12.244897959183664,-12.559274757191433,0.6533333333333333,0.6533333333333333,4.083333333333333,0.12012446513088364,0.012682926829268295,0.7507779070680227,0.7507779070680227,-0.03987553486911637
maize,2008,Russia,8,0.6822843525019968,3.704319426871065,0.254,5.2,,0.7123691205521279,4.946938775510205,4.696558037980947,26.9387755102041,-1.149443816884211,0.6533333333333333,0.6533333333333333,4.083333333333333,0.16709004551069312,0.048846153846153845,1.0443127844418318,1.0443127844418318,0.007090045510693101
