ISO3 Code,Area,Area Code,Year,Production,Domestic supply quantity,Import Quantity,Export Quantity,Stock Variation,Source
MDA,Republic of Moldova,146,2010,744.0,559.0,104.0,189.0,100.0,FBS
MDA,Republic of Moldova,146,2011,795.0,563.0,112.0,94.0,250.0,FBS
MDG,Madagascar,129,2006,10.0,137.0,124.0,0.0,-3.0,FBS
MDG,Madagascar,129,2007,11.0,176.0,175.0,0.0,10.0,FBS
MDG,Madagascar,129,2008,10.0,129.0,115.0,0.0,-4.0,FBS
MDG,Madagascar,129,2009,11.0,125.0,107.0,0.0,-6.0,FBS
MDG,Madagascar,129,2010,12.0,164.0,152.0,0.0,0.0,FBS
MDG,Madagascar,129,2011,10.0,186.0,176.0,0.0,0.0,FBS
MDV,Maldives,132,2006,0.0,27.0,29.0,0.0,1.0,FBS
MDV,Maldives,132,2007,0.0,30.0,31.0,0.0,1.0,FBS
MDV,Maldives,132,2008,0.0,29.0,33.0,0.0,4.0,FBS
MDV,Maldives,132,2009,0.0,29.0,29.0,0.0,0.0,FBS
MDV,Maldives,132,2010,0.0,31.0,32.0,0.0,1.0,FBS
MDV,Maldives,132,2011,0.0,33.0,35.0,0.0,1.0,FBS
MEX,Mexico,138,2006,3378.0,6100.0,3647.0,926.0,0.0,FBS
MEX,Mexico,138,2007,3515.0,5944.0,3470.0,1041.0,0.0,FBS
MEX,Mexico,138,2008,4019.0,5469.0,3419.0,1970.0,0.0,FBS
MEX,Mexico,138,2009,4116.0,5369.0,2955.0,1702.0,0.0,FBS
MEX,Mexico,138,2010,3677.0,6329.0,3710.0,1058.0,0.0,FBS
MEX,Mexico,138,2011,3628.0,6390.0,4297.0,1535.0,0.0,FBS
MHL,Marshall Islands,127,2006,0.0,1.427,1.427,0.0,0.0,QCL+TCL
MHL,Marshall Islands,127,2007,0.0,1.651,1.651,0.0,0.0,QCL+TCL
MHL,Marshall Islands,127,2008,0.0,2.104,2.133,0.029,0.0,QCL+TCL
MHL,Marshall Islands,127,2009,0.0,2.438,2.438,0.0,0.0,QCL+TCL
MHL,Marshall Islands,127,2010,0.0,1.557,1.558,0.0,0.0,QCL+TCL
MHL,Marshall Islands,127,2011,0.0,1.279,1.282,0.003,0.0,QCL+TCL
MKD,North Macedonia,154,2006,293.0,310.0,56.0,12.0,28.0,FBS
MKD,North Macedonia,154,2007,218.0,296.0,91.0,13.0,0.0,FBS
MKD,North Macedonia,154,2008,292.0,413.0,144.0,19.0,3.0,FBS
MKD,North Macedonia,154,2009,271.0,404.0,152.0,18.0,1.0,FBS
MKD,North Macedonia,154,2010,243.0,363.0,145.0,25.0,0.0,FBS
MKD,North Macedonia,154,2011,256.0,373.0,144.0,29.0,-1.0,FBS
MLI,Mali,133,2006,9.0,132.0,224.0,0.0,100.0,FBS
MLI,Mali,133,2007,9.0,123.0,117.0,3.0,0.0,FBS
MLI,Mali,133,2008,13.0,119.0,82.0,3.0,-27.0,FBS
MLI,Mali,133,2009,15.0,159.0,158.0,0.0,15.0,FBS
MLI,Mali,133,2010,24.0,166.0,182.0,0.0,40.0,FBS
MLI,Mali,133,2011,34.0,169.0,155.0,0.0,21.0,FBS
MLT,Malta,134,2006,11.0,62.0,32.0,2.0,-22.0,FBS
MLT,Malta,134,2007,12.0,65.0,64.0,2.0,9.0,FBS
MLT,Malta,134,2008,15.0,62.0,52.0,18.0,-13.0,FBS
MLT,Malta,134,2009,14.0,62.0,51.0,3.0,0.0,FBS
MLT,Malta,134,2010,16.0,66.0,45.0,2.0,-8.0,FBS
MLT,Malta,134,2011,14.0,69.0,62.0,3.0,4.0,FBS
MMR,Myanmar,28,2006,140.0,245.0,105.0,0.0,0.0,FBS
MMR,Myanmar,28,2007,155.0,288.0,133.0,0.0,0.0,FBS
MMR,Myanmar,28,2008,173.0,226.0,53.0,0.0,0.0,FBS
MMR,Myanmar,28,2009,182.0,324.0,142.0,0.0,0.0,FBS
MMR,Myanmar,28,2010,184.0,403.0,222.0,3.0,0.0,FBS
MMR,Myanmar,28,2011,173.0,383.0,211.0,0.0,0.0,FBS
MNE,Montenegro,273,2006,2.0,105.0,108.0,3.0,2.0,FBS
MNE,Montenegro,273,2007,2.0,101.0,98.0,1.0,-2.0,FBS
MNE,Montenegro,273,2008,3.0,106.0,106.0,3.0,0.0,FBS
MNE,Montenegro,273,2009,3.0,105.0,130.0,13.0,15.0,FBS
MNE,Montenegro,273,2010,2.0,116.0,105.0,6.0,-15.0,FBS
MNE,Montenegro,273,2011,2.0,114.0,117.0,5.0,0.0,FBS
MNG,Mongolia,141,2006,128.0,380.0,255.0,0.0,3.0,FBS
MNG,Mongolia,141,2007,110.0,377.0,237.0,0.0,-31.0,FBS
MNG,Mongolia,141,2008,210.0,527.0,318.0,0.0,0.0,FBS
MNG,Mongolia,141,2009,388.0,666.0,278.0,0.0,0.0,FBS
MNG,Mongolia,141,2010,345.0,485.0,140.0,0.0,0.0,FBS
MNG,Mongolia,141,2011,436.0,554.0,118.0,0.0,0.0,FBS
MOZ,Mozambique,144,2006,8.0,476.0,569.0,1.0,100.0,FBS
MOZ,Mozambique,144,2007,10.0,447.0,339.0,1.0,-100.0,FBS
MOZ,Mozambique,144,2008,13.0,472.0,270.0,1.0,-190.0,FBS
MOZ,Mozambique,144,2009,15.0,473.0,459.0,1.0,0.0,FBS
MOZ,Mozambique,144,2010,18.0,464.0,580.0,45.0,90.0,FBS
MOZ,Mozambique,144,2011,20.0,470.0,410.0,51.0,-90.0,FBS
MRT,Mauritania,136,2006,1.0,316.0,275.0,0.0,-39.0,FBS
MRT,Mauritania,136,2007,2.0,370.0,315.0,0.0,-53.0,FBS
MRT,Mauritania,136,2008,4.0,376.0,320.0,0.0,-51.0,FBS
MRT,Mauritania,136,2009,3.0,379.0,429.0,0.0,54.0,FBS
MRT,Mauritania,136,2010,2.0,374.0,351.0,0.0,-20.0,FBS
MRT,Mauritania,136,2011,3.0,383.0,325.0,0.0,-55.0,FBS
MUS,Mauritius,137,2006,0.0,129.0,148.0,23.0,-4.0,FBS
MUS,Mauritius,137,2007,0.0,135.0,167.0,18.0,14.0,FBS
MUS,Mauritius,137,2008,0.0,133.0,132.0,12.0,-14.0,FBS
MUS,Mauritius,137,2009,0.0,132.0,178.0,33.0,13.0,FBS
MUS,Mauritius,137,2010,0.0,143.0,173.0,38.0,-8.0,FBS
MUS,Mauritius,137,2011,0.0,140.0,149.0,27.0,-18.0,FBS
MWI,Malawi,130,2006,2.0,89.0,91.0,2.0,3.0,FBS
MWI,Malawi,130,2007,5.0,91.0,98.0,14.0,-3.0,FBS
MWI,Malawi,130,2008,2.0,106.0,226.0,9.0,113.0,FBS
MWI,Malawi,130,2009,3.0,94.0,156.0,4.0,60.0,FBS
MWI,Malawi,130,2010,2.0,171.0,186.0,17.0,0.0,FBS
MWI,Malawi,130,2011,2.0,149.0,165.0,18.0,0.0,FBS
MYS,Malaysia,131,2006,0.0,1758.0,2219.0,211.0,250.0,FBS
MYS,Malaysia,131,2007,0.0,1751.0,2268.0,227.0,290.0,FBS
MYS,Malaysia,131,2008,0.0,1621.0,1208.0,236.0,-650.0,FBS
MYS,Malaysia,131,2009,0.0,1607.0,1259.0,242.0,-590.0,FBS
MYS,Malaysia,131,2010,0.0,1559.0,1449.0,260.0,-370.0,FBS
MYS,Malaysia,131,2011,0.0,1585.0,1526.0,302.0,-360.0,FBS
NAM,Namibia,147,2006,13.0,77.0,50.0,1.0,-16.0,FBS
NAM,Namibia,147,2007,12.0,76.0,58.0,0.0,-6.0,FBS
NAM,Namibia,147,2008,15.0,70.0,58.0,3.0,0.0,FBS
NAM,Namibia,147,2009,12.0,61.0,37.0,0.0,-12.0,FBS
NAM,Namibia,147,2010,13.0,67.0,55.0,0.0,0.0,FBS
NAM,Namibia,147,2011,16.0,75.0,59.0,0.0,0.0,FBS
NCL,New Caledonia,153,2006,0.0,40.0,40.0,0.0,0.0,FBS
NCL,New Caledonia,153,2007,0.0,37.0,38.0,0.0,0.0,FBS
NCL,New Caledonia,153,2008,0.0,35.0,35.0,0.0,0.0,FBS
NCL,New Caledonia,153,2009,0.0,36.0,36.0,0.0,0.0,FBS
NCL,New Caledonia,153,2010,0.0,41.0,41.0,0.0,0.0,FBS
NCL,New Caledonia,153,2011,0.0,43.0,43.0,0.0,0.0,FBS
NER,Niger,158,2006,8.0,66.0,58.0,0.0,0.0,FBS
NER,Niger,158,2007,7.0,71.0,64.0,0.0,0.0,FBS
NER,Niger,158,2008,9.0,64.0,55.0,1.0,0.0,FBS
NER,Niger,158,2009,9.0,80.0,72.0,1.0,0.0,FBS
NER,Niger,158,2010,9.0,102.0,101.0,7.0,0.0,FBS
NER,Niger,158,2011,3.0,61.0,64.0,5.0,0.0,FBS
NGA,Nigeria,159,2006,71.0,3315.0,3248.0,5.0,-1.0,FBS
NGA,Nigeria,159,2007,44.0,3049.0,3008.0,5.0,-2.0,FBS
NGA,Nigeria,159,2008,53.0,3133.0,3083.0,6.0,-3.0,FBS
NGA,Nigeria,159,2009,80.0,3888.0,3809.0,2.0,-1.0,FBS
NGA,Nigeria,159,2010,110.0,4089.0,3980.0,2.0,0.0,FBS
NGA,Nigeria,159,2011,165.0,4216.0,4054.0,3.0,0.0,FBS
NIC,Nicaragua,157,2006,0.0,162.0,198.0,36.0,0.0,FBS
NIC,Nicaragua,157,2007,0.0,149.0,173.0,24.0,0.0,FBS
NIC,Nicaragua,157,2008,0.0,128.0,155.0,27.0,0.0,FBS
NIC,Nicaragua,157,2009,0.0,148.0,177.0,29.0,0.0,FBS
NIC,Nicaragua,157,2010,0.0,154.0,187.0,32.0,0.0,FBS
NIC,Nicaragua,157,2011,0.0,164.0,209.0,37.0,8.0,FBS
NIU,Niue,160,2006,0.0,0.088,0.088,0.0,0.0,QCL+TCL
NIU,Niue,160,2007,0.0,0.106,0.106,0.0,0.0,QCL+TCL
NIU,Niue,160,2008,0.0,0.09,0.09,0.0,0.0,QCL+TCL
NIU,Niue,160,2009,0.0,0.083,0.083,0.0,0.0,QCL+TCL
NIU,Niue,160,2010,0.0,0.129,0.129,0.0,0.0,QCL+TCL
NIU,Niue,160,2011,0.0,0.048,0.048,0.0,0.0,QCL+TCL
NLD,Netherlands (Kingdom of the),150,2006,1184.0,5356.0,4732.0,1181.0,-620.0,FBS
NLD,Netherlands (Kingdom of the),150,2007,1018.0,5073.0,5752.0,1166.0,531.0,FBS
NLD,Netherlands (Kingdom of the),150,2008,1366.0,6027.0,5273.0,1222.0,-610.0,FBS
NLD,Netherlands (Kingdom of the),150,2009,1402.0,6077.0,6088.0,1554.0,-140.0,FBS
NLD,Netherlands (Kingdom of the),150,2010,1370.0,6072.0,6446.0,1214.0,529.0,FBS
NLD,Netherlands (Kingdom of the),150,2011,1175.0,5432.0,5150.0,1271.0,-377.0,FBS
NOR,Norway,162,2006,357.0,664.0,363.0,11.0,45.0,FBS
NOR,Norway,162,2007,401.0,675.0,423.0,12.0,137.0,FBS
NOR,Norway,162,2008,453.0,920.0,456.0,12.0,-22.0,FBS
NOR,Norway,162,2009,278.0,776.0,451.0,9.0,-56.0,FBS
NOR,Norway,162,2010,331.0,759.0,542.0,11.0,104.0,FBS
NOR,Norway,162,2011,285.0,866.0,572.0,11.0,-21.0,FBS
NPL,Nepal,149,2006,1394.0,1417.0,25.0,2.0,0.0,FBS
NPL,Nepal,149,2007,1515.0,1446.0,7.0,6.0,70.0,FBS
NPL,Nepal,149,2008,1572.0,1469.0,8.0,11.0,100.0,FBS
NPL,Nepal,149,2009,1344.0,1468.0,8.0,54.0,-170.0,FBS
NPL,Nepal,149,2010,1557.0,1560.0,13.0,9.0,0.0,FBS
NPL,Nepal,149,2011,1746.0,1762.0,29.0,12.0,0.0,FBS
NRU,Naoero,148,2006,0.0,0.162,0.162,0.0,0.0,QCL+TCL
NRU,Naoero,148,2007,0.0,0.236,0.236,0.0,0.0,QCL+TCL
NRU,Naoero,148,2008,0.0,0.148,0.148,0.0,0.0,QCL+TCL
NRU,Naoero,148,2009,0.0,0.19,0.19,0.0,0.0,QCL+TCL
NRU,Naoero,148,2010,0.0,0.187,0.187,0.0,0.0,QCL+TCL
NRU,Naoero,148,2011,0.0,0.029,0.029,0.0,0.0,QCL+TCL
NZL,New Zealand,156,2006,262.0,651.0,426.0,29.0,7.0,FBS
NZL,New Zealand,156,2007,344.0,670.0,427.0,53.0,49.0,FBS
NZL,New Zealand,156,2008,343.0,707.0,379.0,35.0,-20.0,FBS
NZL,New Zealand,156,2009,403.0,734.0,335.0,43.0,-39.0,FBS
NZL,New Zealand,156,2010,445.0,764.0,386.0,57.0,10.0,FBS
NZL,New Zealand,156,2011,383.0,772.0,369.0,26.0,-45.0,FBS
OMN,Oman,221,2006,1.0,144.0,264.0,141.0,-20.0,FBS
OMN,Oman,221,2007,1.0,169.0,325.0,138.0,18.0,FBS
OMN,Oman,221,2008,1.0,169.0,305.0,122.0,15.0,FBS
OMN,Oman,221,2009,2.0,175.0,289.0,161.0,-45.0,FBS
OMN,Oman,221,2010,2.0,348.0,582.0,157.0,80.0,FBS
OMN,Oman,221,2011,2.0,212.0,447.0,212.0,25.0,FBS
PAK,Pakistan,165,2006,21277.0,22137.0,873.0,567.0,-554.0,FBS
PAK,Pakistan,165,2007,23295.0,21361.0,139.0,1079.0,993.0,FBS
PAK,Pakistan,165,2008,20959.0,21978.0,1835.0,346.0,469.0,FBS
PAK,Pakistan,165,2009,24033.0,23227.0,3104.0,160.0,3750.0,FBS
PAK,Pakistan,165,2010,23311.0,23189.0,203.0,28.0,296.0,FBS
PAK,Pakistan,165,2011,25214.0,23849.0,63.0,3577.0,-2149.0,FBS
PAN,Panama,166,2006,0.0,134.0,126.0,2.0,-10.0,FBS
PAN,Panama,166,2007,0.0,144.0,148.0,2.0,2.0,FBS
PAN,Panama,166,2008,0.0,154.0,150.0,2.0,-7.0,FBS
PAN,Panama,166,2009,0.0,138.0,148.0,3.0,7.0,FBS
PAN,Panama,166,2010,0.0,162.0,175.0,1.0,12.0,FBS
PAN,Panama,166,2011,0.0,191.0,190.0,1.0,-2.0,FBS
PER,Peru,170,2006,191.0,1576.0,1479.0,94.0,0.0,FBS
PER,Peru,170,2007,182.0,1633.0,1541.0,89.0,0.0,FBS
PER,Peru,170,2008,207.0,1622.0,1524.0,108.0,0.0,FBS
PER,Peru,170,2009,226.0,1677.0,1543.0,93.0,0.0,FBS
PER,Peru,170,2010,219.0,1831.0,1735.0,123.0,0.0,FBS
PER,Peru,170,2011,214.0,1804.0,1741.0,151.0,0.0,FBS
PHL,Philippines,171,2006,0.0,2331.0,2886.0,43.0,512.0,FBS
PHL,Philippines,171,2007,0.0,1733.0,1987.0,37.0,217.0,FBS
PHL,Philippines,171,2008,0.0,1662.0,1818.0,43.0,112.0,FBS
PHL,Philippines,171,2009,0.0,2586.0,3252.0,42.0,624.0,FBS
PHL,Philippines,171,2010,0.0,3126.0,2075.0,52.0,-1103.0,FBS
PHL,Philippines,171,2011,0.0,2964.0,3014.0,58.0,-8.0,FBS
PLW,Palau,180,2006,0.0,0.474,0.474,0.0,0.0,QCL+TCL
PLW,Palau,180,2007,0.0,0.383,0.384,0.001,0.0,QCL+TCL
PLW,Palau,180,2008,0.0,0.415,0.416,0.001,0.0,QCL+TCL
PLW,Palau,180,2009,0.0,0.416,0.417,0.001,0.0,QCL+TCL
PLW,Palau,180,2010,0.0,0.437,0.439,0.001,0.0,QCL+TCL
PLW,Palau,180,2011,0.0,0.456,0.457,0.001,0.0,QCL+TCL
PNG,Papua New Guinea,168,2006,0.0,138.437,145.637,7.2,0.0,QCL+TCL
PNG,Papua New Guinea,168,2007,0.0,155.819,162.282,6.463,0.0,QCL+TCL
PNG,Papua New Guinea,168,2008,0.0,138.943,143.995,5.051,0.0,QCL+TCL
PNG,Papua New Guinea,168,2009,0.0,143.284,147.24,3.956,0.0,QCL+TCL
PNG,Papua New Guinea,168,2010,0.0,189.425,193.066,3.64,0.0,QCL+TCL
PNG,Papua New Guinea,168,2011,0.0,177.121,179.941,2.819,0.0,QCL+TCL
POL,Poland,173,2006,7060.0,7048.0,761.0,893.0,-121.0,FBS
POL,Poland,173,2007,8317.0,9101.0,1384.0,622.0,-21.0,FBS
POL,Poland,173,2008,9275.0,9238.0,1403.0,657.0,783.0,FBS
POL,Poland,173,2009,9790.0,9192.0,920.0,2419.0,-901.0,FBS
POL,Poland,173,2010,9488.0,9926.0,1018.0,1330.0,-750.0,FBS
POL,Poland,173,2011,9339.0,9486.0,1183.0,1263.0,-227.0,FBS
PRK,Democratic People's Republic of Korea,116,2006,199.0,684.0,275.0,0.0,-210.0,FBS
PRK,Democratic People's Republic of Korea,116,2007,195.0,671.0,226.0,0.0,-250.0,FBS
PRK,Democratic People's Republic of Korea,116,2008,175.0,652.0,67.0,0.0,-410.0,FBS
PRK,Democratic People's Republic of Korea,116,2009,169.0,629.0,330.0,0.0,-130.0,FBS
PRK,Democratic People's Republic of Korea,116,2010,160.0,606.0,224.0,0.0,-222.0,FBS
PRK,Democratic People's Republic of Korea,116,2011,127.0,626.0,299.0,0.0,-200.0,FBS
PRT,Portugal,174,2006,250.0,1633.0,1693.0,234.0,75.0,FBS
PRT,Portugal,174,2007,136.0,1595.0,1490.0,181.0,-150.0,FBS
PRT,Portugal,174,2008,203.0,1536.0,1593.0,160.0,100.0,FBS
PRT,Portugal,174,2009,124.0,1583.0,1847.0,188.0,200.0,FBS
PRT,Portugal,174,2010,83.0,1517.0,1763.0,179.0,150.0,FBS
PRT,Portugal,174,2011,51.0,1493.0,1526.0,184.0,-100.0,FBS
PRY,Paraguay,169,2006,800.0,401.0,27.0,256.0,170.0,FBS
PRY,Paraguay,169,2007,800.0,413.0,50.0,276.0,160.0,FBS
PRY,Paraguay,169,2008,800.0,424.0,39.0,584.0,-170.0,FBS
PRY,Paraguay,169,2009,1067.0,465.0,33.0,875.0,-240.0,FBS
PRY,Paraguay,169,2010,1402.0,411.0,35.0,1115.0,-90.0,FBS
PRY,Paraguay,169,2011,1464.0,504.0,35.0,666.0,330.0,FBS
PSE,Palestine,299,2006,39.43,419.338,391.094,11.187,0.0,QCL+TCL
PSE,Palestine,299,2007,39.799,336.585,300.775,3.989,0.0,QCL+TCL
PSE,Palestine,299,2008,31.826,378.055,348.347,2.118,0.0,QCL+TCL
PSE,Palestine,299,2009,30.0,359.32,336.025,6.705,0.0,QCL+TCL
PSE,Palestine,299,2010,17.38,313.855,296.668,0.193,0.0,QCL+TCL
PSE,Palestine,299,2011,17.84,332.802,314.965,0.003,0.0,QCL+TCL
PYF,French Polynesia,70,2006,0.0,33.0,33.0,0.0,0.0,FBS
PYF,French Polynesia,70,2007,0.0,33.0,33.0,0.0,0.0,FBS
PYF,French Polynesia,70,2008,0.0,36.0,36.0,0.0,0.0,FBS
PYF,French Polynesia,70,2009,0.0,32.0,32.0,0.0,0.0,FBS
PYF,French Polynesia,70,2010,0.0,35.0,35.0,0.0,0.0,FBS
PYF,French Polynesia,70,2011,0.0,34.0,34.0,0.0,0.0,FBS
QAT,Qatar,179,2006,0.02,150.848,151.667,0.839,0.0,QCL+TCL
QAT,Qatar,179,2007,0.032,165.562,166.154,0.623,0.0,QCL+TCL
QAT,Qatar,179,2008,0.03,204.342,205.239,0.927,0.0,QCL+TCL
QAT,Qatar,179,2009,0.049,192.242,193.315,1.122,0.0,QCL+TCL
QAT,Qatar,179,2010,0.036,256.78,259.8,3.057,0.0,QCL+TCL
QAT,Qatar,179,2011,0.026,233.869,238.451,4.608,0.0,QCL+TCL
ROU,Romania,183,2006,5526.0,5410.0,151.0,938.0,-672.0,FBS
ROU,Romania,183,2007,3044.0,5262.0,729.0,236.0,-1725.0,FBS
ROU,Romania,183,2008,7181.0,5157.0,619.0,2028.0,616.0,FBS
ROU,Romania,183,2009,5203.0,5045.0,808.0,2384.0,-1418.0,FBS
ROU,Romania,183,2010,5812.0,4893.0,914.0,2554.0,-721.0,FBS
ROU,Romania,183,2011,7132.0,4964.0,852.0,1621.0,1399.0,FBS
RUS,Russian Federation,185,2006,44927.0,36536.0,1652.0,10068.0,-26.0,FBS
RUS,Russian Federation,185,2007,49368.0,34564.0,723.0,14941.0,586.0,FBS
RUS,Russian Federation,185,2008,63765.0,51606.0,438.0,12473.0,124.0,FBS
RUS,Russian Federation,185,2009,61740.0,44423.0,300.0,17461.0,156.0,FBS
RUS,Russian Federation,185,2010,41508.0,30086.0,328.0,12160.0,-410.0,FBS
RUS,Russian Federation,185,2011,56240.0,32922.0,450.0,16209.0,7559.0,FBS
RWA,Rwanda,184,2006,20.0,69.0,49.0,0.0,0.0,FBS
RWA,Rwanda,184,2007,25.0,75.0,52.0,1.0,0.0,FBS
RWA,Rwanda,184,2008,68.0,99.0,36.0,5.0,0.0,FBS
RWA,Rwanda,184,2009,72.0,116.0,43.0,0.0,0.0,FBS
RWA,Rwanda,184,2010,77.0,137.0,60.0,0.0,0.0,FBS
RWA,Rwanda,184,2011,91.0,167.0,91.0,14.0,0.0,FBS
SAU,Saudi Arabia,194,2006,2630.0,2442.0,178.0,76.0,290.0,FBS
SAU,Saudi Arabia,194,2007,2558.0,2636.0,206.0,111.0,17.0,FBS
SAU,Saudi Arabia,194,2008,1986.0,2562.0,416.0,73.0,-233.0,FBS
SAU,Saudi Arabia,194,2009,1152.0,2601.0,1417.0,48.0,-80.0,FBS
SAU,Saudi Arabia,194,2010,1349.0,2691.0,1899.0,227.0,330.0,FBS
SAU,Saudi Arabia,194,2011,1184.0,2651.0,2364.0,237.0,660.0,FBS
SDN,Sudan (former),206,2006,669.0,1563.0,1544.0,0.0,650.0,FBS
SDN,Sudan (former),206,2007,803.0,1639.0,1206.0,0.0,370.0,FBS
SDN,Sudan (former),206,2008,587.0,1702.0,1306.0,1.0,190.0,FBS
SDN,Sudan (former),206,2009,642.0,1792.0,1883.0,0.0,733.0,FBS
SDN,Sudan (former),206,2010,403.0,1844.0,1916.0,0.0,475.0,FBS
SDN,Sudan (former),206,2011,292.0,1794.0,1662.0,0.0,160.0,FBS
SEN,Senegal,195,2006,0.0,363.0,394.0,31.0,0.0,FBS
SEN,Senegal,195,2007,0.0,404.0,436.0,29.0,2.0,FBS
SEN,Senegal,195,2008,0.0,364.0,392.0,27.0,1.0,FBS
SEN,Senegal,195,2009,0.0,436.0,455.0,20.0,-1.0,FBS
SEN,Senegal,195,2010,0.0,437.0,466.0,29.0,-1.0,FBS
SEN,Senegal,195,2011,0.0,447.0,470.0,23.0,0.0,FBS
SGP,Singapore,200,2006,0.0,7.052,364.36,357.308,0.0,QCL+TCL
SGP,Singapore,200,2007,0.0,8.845,372.953,364.108,0.0,QCL+TCL
SGP,Singapore,200,2008,0.0,12.601,373.448,360.847,0.0,QCL+TCL
SGP,Singapore,200,2009,0.0,0.0,371.089,374.085,-2.997,QCL+TCL
SGP,Singapore,200,2010,0.0,0.0,394.301,418.438,-24.136,QCL+TCL
SGP,Singapore,200,2011,0.0,0.0,402.347,427.547,-25.2,QCL+TCL
SLB,Solomon Islands,25,2006,0.0,14.0,16.0,0.0,2.0,FBS
SLB,Solomon Islands,25,2007,0.0,12.0,17.0,0.0,5.0,FBS
SLB,Solomon Islands,25,2008,0.0,11.0,11.0,0.0,-1.0,FBS
SLB,Solomon Islands,25,2009,0.0,12.0,14.0,0.0,2.0,FBS
SLB,Solomon Islands,25,2010,0.0,15.0,17.0,0.0,2.0,FBS
SLB,Solomon Islands,25,2011,0.0,21.0,19.0,0.0,-2.0,FBS
SLE,Sierra Leone,197,2006,0.0,80.0,91.0,0.0,11.0,FBS
SLE,Sierra Leone,197,2007,0.0,73.0,55.0,0.0,-18.0,FBS
SLE,Sierra Leone,197,2008,0.0,74.0,72.0,0.0,-2.0,FBS
SLE,Sierra Leone,197,2009,0.0,66.0,45.0,0.0,-21.0,FBS
SLE,Sierra Leone,197,2010,0.0,68.0,57.0,0.0,-12.0,FBS
SLE,Sierra Leone,197,2011,0.0,73.0,66.0,0.0,-7.0,FBS
SLV,El Salvador,60,2006,0.0,170.0,285.0,117.0,-3.0,FBS
SLV,El Salvador,60,2007,0.0,173.0,265.0,116.0,-24.0,FBS
SLV,El Salvador,60,2008,0.0,177.0,257.0,95.0,-15.0,FBS
SLV,El Salvador,60,2009,0.0,178.0,274.0,94.0,2.0,FBS
SLV,El Salvador,60,2010,0.0,181.0,288.0,115.0,-8.0,FBS
SLV,El Salvador,60,2011,0.0,182.0,319.0,138.0,-1.0,FBS
SOM,Somalia,201,2006,0.96,75.751,74.791,0.0,0.0,QCL+TCL
SOM,Somalia,201,2007,0.97,157.491,156.521,0.0,0.0,QCL+TCL
SOM,Somalia,201,2008,1.0,117.509,116.509,0.0,0.0,QCL+TCL
SOM,Somalia,201,2009,0.95,202.816,201.866,0.0,0.0,QCL+TCL
SOM,Somalia,201,2010,0.998,120.027,119.029,0.0,0.0,QCL+TCL
SOM,Somalia,201,2011,1.006,206.163,205.157,0.0,0.0,QCL+TCL
SRB,Serbia,272,2006,1875.0,1403.0,20.0,219.0,273.0,FBS
SRB,Serbia,272,2007,1864.0,1538.0,23.0,621.0,-273.0,FBS
SRB,Serbia,272,2008,2095.0,1425.0,26.0,295.0,401.0,FBS
SRB,Serbia,272,2009,2068.0,1487.0,20.0,468.0,133.0,FBS
SRB,Serbia,272,2010,1630.0,1469.0,23.0,679.0,-495.0,FBS
SRB,Serbia,272,2011,2076.0,1521.0,24.0,541.0,39.0,FBS
STP,Sao Tome and Principe,193,2006,0.0,8.0,10.0,0.0,1.0,FBS
STP,Sao Tome and Principe,193,2007,0.0,9.0,12.0,0.0,4.0,FBS
STP,Sao Tome and Principe,193,2008,0.0,9.0,9.0,0.0,0.0,FBS
STP,Sao Tome and Principe,193,2009,0.0,9.0,9.0,0.0,-1.0,FBS
STP,Sao Tome and Principe,193,2010,0.0,10.0,11.0,0.0,1.0,FBS
STP,Sao Tome and Principe,193,2011,0.0,10.0,10.0,0.0,0.0,FBS
SUR,Suriname,207,2006,0.0,31.0,32.0,0.0,1.0,FBS
SUR,Suriname,207,2007,0.0,32.0,33.0,0.0,1.0,FBS
SUR,Suriname,207,2008,0.0,33.0,29.0,0.0,-4.0,FBS
SUR,Suriname,207,2009,0.0,34.0,34.0,0.0,-1.0,FBS
SUR,Suriname,207,2010,0.0,36.0,44.0,0.0,9.0,FBS
SUR,Suriname,207,2011,0.0,34.0,33.0,1.0,-2.0,FBS
SVK,Slovakia,199,2006,1343.0,1174.0,148.0,481.0,-165.0,FBS
SVK,Slovakia,199,2007,1380.0,1117.0,156.0,226.0,193.0,FBS
SVK,Slovakia,199,2008,1819.0,1106.0,267.0,258.0,724.0,FBS
SVK,Slovakia,199,2009,1538.0,1497.0,194.0,508.0,-273.0,FBS
SVK,Slovakia,199,2010,1185.0,1571.0,240.0,478.0,-624.0,FBS
SVK,Slovakia,199,2011,1631.0,1648.0,352.0,481.0,-146.0,FBS
SVN,Slovenia,198,2006,134.0,316.0,216.0,15.0,20.0,FBS
SVN,Slovenia,198,2007,133.0,317.0,212.0,28.0,0.0,FBS
SVN,Slovenia,198,2008,160.0,360.0,226.0,29.0,-3.0,FBS
SVN,Slovenia,198,2009,137.0,288.0,206.0,55.0,0.0,FBS
SVN,Slovenia,198,2010,153.0,269.0,196.0,85.0,-4.0,FBS
SVN,Slovenia,198,2011,154.0,283.0,247.0,53.0,65.0,FBS
SWE,Sweden,210,2006,1967.0,1633.0,317.0,754.0,-103.0,FBS
SWE,Sweden,210,2007,2256.0,1923.0,312.0,732.0,-88.0,FBS
SWE,Sweden,210,2008,2202.0,1894.0,377.0,776.0,-90.0,FBS
SWE,Sweden,210,2009,2278.0,2058.0,358.0,673.0,-96.0,FBS
