Policy_ID,CPL_ID,Commodity_ID,Country_Name,PolicyMeasure_Name,Condition,CommodityClass_Name,HS_Code,HS_Version,Description,Short_Description,Shared_Group_Code,Start_Date,End_Date,Imposed_End_Date,Units,Value,Value_Text,Exemptions,Notes,Measure_Description,Link,Link_pdf,Source,Date_Of_Publication,Title_Of_Notice,Legal_Basis_Name,Product_Original_HS,Product_Original_Name,Type_Of_Change_Name,Original_Dataset,Country_Code,PolicyMeasure_Code,Condition_Code,Type_Of_Change_Code,CommodityClass_Code,Condition_Exists
107426,4354,1009,India,Export prohibition,n.a.,Maize,15152910.0,HS2012,"Other fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified. - Maize (corn) oil and its fractions : -- Other. --- Edible grade.",(-) Maize (corn) oil and its fractions. Edible grade,,2013-02-05,2013-03-24,Yes,,,,(a) Castor Oil (b) coconut oil through all EDI ports and through LCS (c) Deemed export of edible oils(as input raw material) from DTA to 100% EOUs for production of non-edible goods (d) Edible oils from Domestic Tariff Area (DTA) (e) edible oil produced out of minor forest produce (f) edible oils in branded consumer packs of upto 5 Kgs is permitted with a Minimum Export Price of USD 1500 per MT,All edible oils under chapter 15,,http://dgft.gov.in/Exim/2000/NOT/NOT12/not3212.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/32_2012_2009-14.pdf,"Government of India, Ministry of Commerce and Industry, Directorate General of Foreign Trade",2013-02-05,Notification No. 32 (RE–2012)/2009-2014,"Foreign Trade (Development & Regulation) Act, 1992",15.0,All edible oils under chapter 15,Extension,OECD Export Restrictions,115,1,105,3,3,no
107427,4354,1009,India,Export prohibition,n.a.,Maize,15152910.0,HS2012,"Other fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified. - Maize (corn) oil and its fractions : -- Other. --- Edible grade.",(-) Maize (corn) oil and its fractions. Edible grade,,2013-03-25,2014-06-12,Yes,,,,"(a) Castor Oil (b) coconut oil through all EDI ports and through LCS (c) Deemed export of edible oils(as input raw material) from DTA to 100% EOUs for production of non-edible goods (d) Edible oils from Domestic Tariff Area (DTA) (e) edible oil produced out of minor forest produce (f) 10,000 MTs of Organic edible oils per annum. (g) edible oils in branded consumer packs of upto 5 Kgs is permitted with a Minimum Export Price of USD 1500 per MT",All edible oils under chapter 15,,http://dgft.gov.in/Exim/2000/NOT/NOT12/not3912.htm; http://dgft.gov.in/Exim/2000/NOT/NOT13/not2213.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/dgft.gov.in_Exim_2000_NOT_NOT12_not3912.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Notification_22_RE-2013_2009-2014.pdf,"Government of India, Ministry of Commerce and Industry, Directorate General of Foreign Trade",2013-03-25,Notification No. 39 (RE–2012)/2009-2014; Notification No. 22 (RE–2013)/2009-2014,"Foreign Trade (Development & Regulation) Act, 1992",15.0,All edible oils under chapter 15,Extension,OECD Export Restrictions,115,1,105,3,3,no
107428,4354,1009,India,Export prohibition,n.a.,Maize,15152910.0,HS2012,"Other fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified. - Maize (corn) oil and its fractions : -- Other. --- Edible grade.",(-) Maize (corn) oil and its fractions. Edible grade,,2014-06-13,2015-08-05,Yes,,,,"(a) Castor Oil (b) coconut oil through all EDI ports and through LCS (c) Deemed export of edible oils(as input raw material) from DTA to 100% EOUs for production of non-edible goods (d) Edible oils from Domestic Tariff Area (DTA) (e) edible oil produced out of minor forest produce (f) 10,000 MTs of Organic edible oils per annum. (g) edible oils in branded consumer packs of upto 5 Kgs is permitted with a Minimum Export Price of USD 1500 per MT; Notification 81 (RE2013)/2009-2014 exempts Bhutan from the application of export bans by India",All edible oils under chapter 15,,http://dgft.gov.in/Exim/2000/NOT/NOT12/not3912.htm; http://dgft.gov.in/Exim/2000/NOT/NOT13/not2213.htm; http://dgft.gov.in/Exim/2000/NOT/NOT13/not8114.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/dgft.gov.in_Exim_2000_NOT_NOT12_not3912.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Notification_22_RE-2013_2009-2014.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Notification_81_RE-2013_2009-2014.pdf,"Government of India, Ministry of Commerce and Industry, Directorate General of Foreign Trade",2014-06-13,Notification No. 39 (RE–2012)/2009-2014; Notification No. 22 (RE–2013)/2009-2014; Notification No. 81 (RE-2013)/2009-2014,"Foreign Trade (Development & Regulation) Act, 1992",15.0,All edible oils under chapter 15,Extension,OECD Export Restrictions,115,1,105,3,3,no
107429,4354,1009,India,Export prohibition,n.a.,Maize,15152910.0,HS2012,"Other fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified. - Maize (corn) oil and its fractions : -- Other. --- Edible grade.",(-) Maize (corn) oil and its fractions. Edible grade,,2015-08-06,2017-03-26,Yes,,,,(a) Castor Oil (b) coconut oil through all EDI ports and through LCS (c) Deemed export of edible oils(as input raw material) from DTA to 100% EOUs for production of non-edible goods (d) Edible oils from Domestic Tariff Area (DTA) (e) edible oil produced out of minor forest produce (f) organic edible oils subject to export contracts being registered and certified as 'Organic' by APEDA (g) Rice bran oil in bulk (h) edible oils in branded consumer packs of upto 5 Kgs is permitted with a Minimum Export Price of USD 900  per MT; Notification 81 (RE2013)/2009-2014 exempts Bhutan from the application of export bans by India,All edible oils under chapter 15,,http://dgft.gov.in/Exim/2000/NOT/NOT15/note17.pdf,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/India_Notification_no17-2015-2020.pdf,"Government of India, Ministry of Commerce and Industry, Directorate General of Foreign Trade",2015-08-06,Notification No. 17 (RE-2015)/2015-2020; Notification No. 81 (RE-2013)/2009-2014,"Foreign Trade (Development & Regulation) Act, 1992",15.0,All edible oils under chapter 15,Extension,OECD Export Restrictions,115,1,105,3,3,no
107430,4354,1009,India,Export prohibition,n.a.,Maize,15152910.0,HS2012,"Other fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified. - Maize (corn) oil and its fractions : -- Other. --- Edible grade.",(-) Maize (corn) oil and its fractions. Edible grade,,2017-03-27,2018-04-05,Yes,,,,"(a) Castor Oil (b) coconut oil through all EDI ports and through LCS (c) Deemed export of edible oils(as input raw material) from DTA to 100% EOUs for production of non-edible goods (d) Edible oils from DTA to SEZ (e) edible oil produced out of minor forest(f) organic edible oils subject to export contracts being registered and certified as 'Organic' by APEDA (g) Rice bran oil in bulk (h) Groundnut oil, Sesame oil, Soyabean oil and Maize(Corn) oil in bulk",All edible oils under chapter 15,,http://dgft.gov.in/sites/default/files/noti4317.pdf,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Noti_43_dated_27.03.2017__edible_oil.pdf,"Government of India, Ministry of Commerce and Industry, Directorate General of Foreign Trade",2017-03-27,Notification No. 43/2015-2020,"Foreign Trade (Development & Regulation) Act, 1992",15.0,All edible oils under chapter 15,Extension,OECD Export Restrictions,115,1,105,3,3,no
107431,4354,1009,India,Export prohibition,n.a.,Maize,15152910.0,HS2012,"Other fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified. - Maize (corn) oil and its fractions : -- Other. --- Edible grade.",(-) Maize (corn) oil and its fractions. Edible grade,,2018-04-06,,,,,elim,,All edible oils under chapter 15,,http://dgft.gov.in/sites/default/files/Noti%2001%20dated%2006.04.2018%20edible%20oil%20Eng.pdf,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Noti_01_dated_06.04.2018_edible_oil_Eng.pdf,"Government of India, Ministry of Commerce and Industry, Directorate General of Foreign Trade",2018-04-06,Notification No. 01/2015-2020,"Foreign Trade (Development & Regulation) Act, 1992",15.0,All edible oils under chapter 15,Elimination,OECD Export Restrictions,115,1,105,2,3,no
107910,4431,1010,India,Export prohibition,n.a.,Maize,15152990.0,HS2012,"Other fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified. - Maize (corn) oil and its fractions : -- Other. --- Other.",(-) Maize (corn) oil and its fractions (-),,2008-03-17,2012-10-18,Yes,,,,,All edible oils under chapter 15,,http://dgft.gov.in/Exim/2000/NOT/NOT12/not3912.htm; http://dgft.gov.in/Exim/2000/NOT/NOT13/not2213.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/dgft.gov.in_Exim_2000_NOT_NOT12_not3912.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Notification_22_RE-2013_2009-2014.pdf,"Government of India, Ministry of Commerce and Industry, Directorate General of Foreign Trade",2008-03-17,Notification No. 39 (RE–2012)/2009-2014; Notification No. 22 (RE–2013)/2009-2014,"Foreign Trade (Development & Regulation) Act, 1992",15.0,All edible oils under chapter 15,Introduction,OECD Export Restrictions,115,1,105,5,3,no
107911,4431,1010,India,Export prohibition,n.a.,Maize,15152990.0,HS2012,"Other fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified. - Maize (corn) oil and its fractions : -- Other. --- Other.",(-) Maize (corn) oil and its fractions (-),,2012-10-19,2013-02-04,Yes,,,,"(a) Castor Oil (b) coconut oil through Cochin Port (c) Deemed export of edible oils(as input raw material) from DTA to 100% EOUs for production of non-edible goods (d)oil produced out of minor forest produce (e) edible oils in branded consumer packs of upto 5 Kgs with ceiling of 20,000 tons is permitted for the 12 month period ending on 30.09.2013. Such exports can take place only through Custom EDI Ports.",All edible oils under chapter 15,,http://dgft.gov.in/Exim/2000/NOT/NOT12/not2412.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/24_2012_2009-14.pdf,"Government of India, Ministry of Commerce and Industry, Directorate General of Foreign Trade",2012-10-19,Notification No. 24 (RE–2012)/2009-2014,"Foreign Trade (Development & Regulation) Act, 1992",15.0,All edible oils under chapter 15,Extension,OECD Export Restrictions,115,1,105,3,3,no
107912,4431,1010,India,Export prohibition,n.a.,Maize,15152990.0,HS2012,"Other fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified. - Maize (corn) oil and its fractions : -- Other. --- Other.",(-) Maize (corn) oil and its fractions (-),,2013-02-05,2013-03-24,Yes,,,,(a) Castor Oil (b) coconut oil through all EDI ports and through LCS (c) Deemed export of edible oils(as input raw material) from DTA to 100% EOUs for production of non-edible goods (d) Edible oils from Domestic Tariff Area (DTA) (e) edible oil produced out of minor forest produce (f) edible oils in branded consumer packs of upto 5 Kgs is permitted with a Minimum Export Price of USD 1500 per MT,All edible oils under chapter 15,,http://dgft.gov.in/Exim/2000/NOT/NOT12/not3212.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/32_2012_2009-14.pdf,"Government of India, Ministry of Commerce and Industry, Directorate General of Foreign Trade",2013-02-05,Notification No. 32 (RE–2012)/2009-2014,"Foreign Trade (Development & Regulation) Act, 1992",15.0,All edible oils under chapter 15,Extension,OECD Export Restrictions,115,1,105,3,3,no
107913,4431,1010,India,Export prohibition,n.a.,Maize,15152990.0,HS2012,"Other fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified. - Maize (corn) oil and its fractions : -- Other. --- Other.",(-) Maize (corn) oil and its fractions (-),,2013-03-25,2014-06-12,Yes,,,,"(a) Castor Oil (b) coconut oil through all EDI ports and through LCS (c) Deemed export of edible oils(as input raw material) from DTA to 100% EOUs for production of non-edible goods (d) Edible oils from Domestic Tariff Area (DTA) (e) edible oil produced out of minor forest produce (f) 10,000 MTs of Organic edible oils per annum. (g) edible oils in branded consumer packs of upto 5 Kgs is permitted with a Minimum Export Price of USD 1500 per MT",All edible oils under chapter 15,,http://dgft.gov.in/Exim/2000/NOT/NOT12/not3912.htm; http://dgft.gov.in/Exim/2000/NOT/NOT13/not2213.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/dgft.gov.in_Exim_2000_NOT_NOT12_not3912.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Notification_22_RE-2013_2009-2014.pdf,"Government of India, Ministry of Commerce and Industry, Directorate General of Foreign Trade",2013-03-25,Notification No. 39 (RE–2012)/2009-2014; Notification No. 22 (RE–2013)/2009-2014,"Foreign Trade (Development & Regulation) Act, 1992",15.0,All edible oils under chapter 15,Extension,OECD Export Restrictions,115,1,105,3,3,no
107914,4431,1010,India,Export prohibition,n.a.,Maize,15152990.0,HS2012,"Other fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified. - Maize (corn) oil and its fractions : -- Other. --- Other.",(-) Maize (corn) oil and its fractions (-),,2014-06-13,2015-08-05,Yes,,,,"(a) Castor Oil (b) coconut oil through all EDI ports and through LCS (c) Deemed export of edible oils(as input raw material) from DTA to 100% EOUs for production of non-edible goods (d) Edible oils from Domestic Tariff Area (DTA) (e) edible oil produced out of minor forest produce (f) 10,000 MTs of Organic edible oils per annum. (g) edible oils in branded consumer packs of upto 5 Kgs is permitted with a Minimum Export Price of USD 1500 per MT; Notification 81 (RE2013)/2009-2014 exempts Bhutan from the application of export bans by India",All edible oils under chapter 15,,http://dgft.gov.in/Exim/2000/NOT/NOT12/not3912.htm; http://dgft.gov.in/Exim/2000/NOT/NOT13/not2213.htm; http://dgft.gov.in/Exim/2000/NOT/NOT13/not8114.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/dgft.gov.in_Exim_2000_NOT_NOT12_not3912.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Notification_22_RE-2013_2009-2014.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Notification_81_RE-2013_2009-2014.pdf,"Government of India, Ministry of Commerce and Industry, Directorate General of Foreign Trade",2014-06-13,Notification No. 39 (RE–2012)/2009-2014; Notification No. 22 (RE–2013)/2009-2014; Notification No. 81 (RE-2013)/2009-2014,"Foreign Trade (Development & Regulation) Act, 1992",15.0,All edible oils under chapter 15,Extension,OECD Export Restrictions,115,1,105,3,3,no
107915,4431,1010,India,Export prohibition,n.a.,Maize,15152990.0,HS2012,"Other fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified. - Maize (corn) oil and its fractions : -- Other. --- Other.",(-) Maize (corn) oil and its fractions (-),,2015-08-06,2017-03-26,Yes,,,,(a) Castor Oil (b) coconut oil through all EDI ports and through LCS (c) Deemed export of edible oils(as input raw material) from DTA to 100% EOUs for production of non-edible goods (d) Edible oils from Domestic Tariff Area (DTA) (e) edible oil produced out of minor forest produce (f) organic edible oils subject to export contracts being registered and certified as 'Organic' by APEDA (g) Rice bran oil in bulk (h) edible oils in branded consumer packs of upto 5 Kgs is permitted with a Minimum Export Price of USD 900  per MT; Notification 81 (RE2013)/2009-2014 exempts Bhutan from the application of export bans by India,All edible oils under chapter 15,,http://dgft.gov.in/Exim/2000/NOT/NOT15/note17.pdf,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/India_Notification_no17-2015-2020.pdf,"Government of India, Ministry of Commerce and Industry, Directorate General of Foreign Trade",2015-08-06,Notification No. 17 (RE-2015)/2015-2020; Notification No. 81 (RE-2013)/2009-2014,"Foreign Trade (Development & Regulation) Act, 1992",15.0,All edible oils under chapter 15,Extension,OECD Export Restrictions,115,1,105,3,3,no
107916,4431,1010,India,Export prohibition,n.a.,Maize,15152990.0,HS2012,"Other fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified. - Maize (corn) oil and its fractions : -- Other. --- Other.",(-) Maize (corn) oil and its fractions (-),,2017-03-27,2018-04-05,Yes,,,,"(a) Castor Oil (b) coconut oil through all EDI ports and through LCS (c) Deemed export of edible oils(as input raw material) from DTA to 100% EOUs for production of non-edible goods (d) Edible oils from DTA to SEZ (e) edible oil produced out of minor forest(f) organic edible oils subject to export contracts being registered and certified as 'Organic' by APEDA (g) Rice bran oil in bulk (h) Groundnut oil, Sesame oil, Soyabean oil and Maize(Corn) oil in bulk",All edible oils under chapter 15,,http://dgft.gov.in/sites/default/files/noti4317.pdf,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Noti_43_dated_27.03.2017__edible_oil.pdf,"Government of India, Ministry of Commerce and Industry, Directorate General of Foreign Trade",2017-03-27,Notification No. 43/2015-2020,"Foreign Trade (Development & Regulation) Act, 1992",15.0,All edible oils under chapter 15,Extension,OECD Export Restrictions,115,1,105,3,3,no
107917,4431,1010,India,Export prohibition,n.a.,Maize,15152990.0,HS2012,"Other fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified. - Maize (corn) oil and its fractions : -- Other. --- Other.",(-) Maize (corn) oil and its fractions (-),,2018-04-06,,,,,elim,,All edible oils under chapter 15,,http://dgft.gov.in/sites/default/files/Noti%2001%20dated%2006.04.2018%20edible%20oil%20Eng.pdf,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Noti_01_dated_06.04.2018_edible_oil_Eng.pdf,"Government of India, Ministry of Commerce and Industry, Directorate General of Foreign Trade",2018-04-06,Notification No. 01/2015-2020,"Foreign Trade (Development & Regulation) Act, 1992",15.0,All edible oils under chapter 15,Elimination,OECD Export Restrictions,115,1,105,2,3,no
69564,1254,980,India,Export prohibition,n.a.,Rice,10061010.0,HS2012,Rice. - Rice in the husk (paddy or rough). -- Of seed quality.,(-) Rice in the husk (paddy or rough) of seed quality,,2007-10-09,2007-12-11,Yes,,,,"The ban will not be applicable to exports undertaken under food aid programmes; Exports to Maldives are exempted from restrictions as specified in Notification No. 42 (RE-2007)/2004-2009; subsequent notifications add export quotas for Madagascar, Comoros, Mauritius, Bangladesh, Sierra Leone",,,http://164.100.9.245/exim/2000/not/not07/not3807.htm; http://164.100.9.245/exim/2000/not/not07/not4207.htm; http://164.100.9.245/exim/2000/not/not07/not7307.htm; http://164.100.9.245/exim/2000/not/not07/indexn07.htm; http://164.100.9.245/exim/2000/not/not07/indexn07.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/164.100.9.245_exim_2000_not_not07_not3807.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/164.100.9.245_exim_2000_not_not07_not4207.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/164.100.9.245_exim_2000_not_not07_not7307.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/not7807_(1).pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/not8807.pdf,"Government of India, Ministry of Commerce and Industry, Directorate General of Foreign Trade",2007-10-15,Notification No. 38 (RE-2007)/2004-2009 and following amendments: NotificationS 42/73/78 (RE-2007)/2004-2009,"Foreign Trade (Development & Regulation) Act, 1992",10061010.0,Rice. - Rice in the husk (paddy or rough). -- Of seed quality.,Introduction,OECD Export Restrictions,115,1,105,5,2,no
69565,1254,980,India,Export prohibition,n.a.,Rice,10061010.0,HS2012,Rice. - Rice in the husk (paddy or rough). -- Of seed quality.,(-) Rice in the husk (paddy or rough) of seed quality,,2007-12-12,2008-03-31,Yes,,,,"Export ban is not applicable to the export of non-basmati rice if the Minimum Export Price (MEP) is more than US$ 425 per ton FOB or Rs. 17,000/- per ton FOB. Exports under Food Aid Programme and to Maldives are exempt from ban. Quotas for Madagascar, Comoros, Mauritius, Bangladesh, Sierra Leone",,,http://164.100.9.245/exim/2000/not/not07/not6107.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/164.100.9.245_exim_2000_not_not07_not6107.pdf,"Government of India, Ministry of Commerce and Industry, Directorate General of Foreign Trade",2007-12-12,Notification No. 61 (RE-2007)/2004-2009,"Foreign Trade (Development & Regulation) Act, 1992",10061010.0,Rice. - Rice in the husk (paddy or rough). -- Of seed quality.,Extension,OECD Export Restrictions,115,1,105,3,2,no
69566,1254,980,India,Export prohibition,n.a.,Rice,10061010.0,HS2012,Rice. - Rice in the husk (paddy or rough). -- Of seed quality.,(-) Rice in the husk (paddy or rough) of seed quality,,2008-04-01,2008-08-18,Yes,,,,"Exports under Food Aid Programme and to Maldives are exempt from ban. Export quotas to: Mauritius (10000Mt), Bangladesh (151010Mt), Madagascar (50000Mt), Comoros (25000Mt), Sierra Leone (40000Mt), Maldives (Under Bilateral Trade Agreement)",,,http://164.100.9.245/exim/2000/not/not07/indexn07.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/not9307.pdf,"Government of India, Ministry of Commerce and Industry, Directorate General of Foreign Trade",2008-04-01,Notification No. 93 (RE-2007)/2004-09 ,"Foreign Trade (Development & Regulation) Act, 1992",10061010.0,Rice. - Rice in the husk (paddy or rough). -- Of seed quality.,Extension,OECD Export Restrictions,115,1,105,3,2,no
69567,1254,980,India,Export prohibition,n.a.,Rice,10061010.0,HS2012,Rice. - Rice in the husk (paddy or rough). -- Of seed quality.,(-) Rice in the husk (paddy or rough) of seed quality,,2008-08-19,,,,,elim,,Exports subject to submission of documents to Customs. ,,http://dgft.gov.in/exim/2000/not/not08/not3208.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/dgft.gov.in_exim_2000_not_not08_not3208.pdf,"Government of India, Ministry of Commerce and Industry, Directorate General of Foreign Trade",2008-08-19,Notification No. 32 (RE-2008)/2004-09 ,"Foreign Trade (Development & Regulation) Act, 1992",10061010.0,Rice. - Rice in the husk (paddy or rough). -- Of seed quality.,Elimination,OECD Export Restrictions,115,1,105,2,2,no
69568,1257,981,India,Export prohibition,n.a.,Rice,10061090.0,HS2012,Rice. - Rice in the husk (paddy or rough). -- Other.,(-) Rice in the husk (paddy or rough) ,,2007-10-09,2007-12-11,Yes,,,,"The ban will not be applicable to exports undertaken under food aid programmes; Exports to Maldives are exempted from restrictions as specified in Notification No. 42 (RE-2007)/2004-2009; subsequent notifications add export quotas for Madagascar, Comoros, Mauritius, Bangladesh, Sierra Leone",,,http://164.100.9.245/exim/2000/not/not07/not3807.htm; http://164.100.9.245/exim/2000/not/not07/not4207.htm; http://164.100.9.245/exim/2000/not/not07/not7307.htm; http://164.100.9.245/exim/2000/not/not07/indexn07.htm; http://164.100.9.245/exim/2000/not/not07/indexn07.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/164.100.9.245_exim_2000_not_not07_not3807.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/164.100.9.245_exim_2000_not_not07_not4207.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/164.100.9.245_exim_2000_not_not07_not7307.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/not7807_(1).pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/not8807.pdf,"Government of India, Ministry of Commerce and Industry, Directorate General of Foreign Trade",2007-10-15,Notification No. 38 (RE-2007)/2004-2009 and following amendments: NotificationS 42/73/78 (RE-2007)/2004-2009,"Foreign Trade (Development & Regulation) Act, 1992",10061090.0,Rice. - Rice in the husk (paddy or rough). -- Other.,Introduction,OECD Export Restrictions,115,1,105,5,2,no
69569,1257,981,India,Export prohibition,n.a.,Rice,10061090.0,HS2012,Rice. - Rice in the husk (paddy or rough). -- Other.,(-) Rice in the husk (paddy or rough) ,,2007-12-12,2008-03-31,Yes,,,,"Export ban is not applicable to the export of non-basmati rice if the Minimum Export Price (MEP) is more than US$ 425 per ton FOB or Rs. 17,000/- per ton FOB. Exports under Food Aid Programme and to Maldives are exempt from ban. Quotas for Madagascar, Comoros, Mauritius, Bangladesh, Sierra Leone",,,http://164.100.9.245/exim/2000/not/not07/not6107.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/164.100.9.245_exim_2000_not_not07_not6107.pdf,"Government of India, Ministry of Commerce and Industry, Directorate General of Foreign Trade",2007-12-12,Notification No. 61 (RE-2007)/2004-2009,"Foreign Trade (Development & Regulation) Act, 1992",10061090.0,Rice. - Rice in the husk (paddy or rough). -- Other.,Extension,OECD Export Restrictions,115,1,105,3,2,no
69570,1257,981,India,Export prohibition,n.a.,Rice,10061090.0,HS2012,Rice. - Rice in the husk (paddy or rough). -- Other.,(-) Rice in the husk (paddy or rough) ,,2008-04-01,2008-10-14,Yes,,,,"Exports under Food Aid Programme and to Maldives are exempt from ban. Export quotas to: Mauritius (10000Mt), Bangladesh (151010Mt), Madagascar (50000Mt), Comoros (25000Mt), Sierra Leone (40000Mt), Maldives (Under Bilateral Trade Agreement)",,,http://164.100.9.245/exim/2000/not/not07/indexn07.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/not9307.pdf,"Government of India, Ministry of Commerce and Industry, Directorate General of Foreign Trade",2008-04-01,Notification No. 93 (RE-2007)/2004-09 ,"Foreign Trade (Development & Regulation) Act, 1992",10061090.0,Rice. - Rice in the husk (paddy or rough). -- Other.,Extension,OECD Export Restrictions,115,1,105,3,2,no
69571,1257,981,India,Export prohibition,n.a.,Rice,10061090.0,HS2012,Rice. - Rice in the husk (paddy or rough). -- Other.,(-) Rice in the husk (paddy or rough) ,,2008-10-15,2011-09-08,Yes,,,,Except PUSA-1121 variety. ,"PUSA-1121 export allowed under conditions: Registration contracts with APEDA. Min FOB price 1200 US$/ton. Only through Kandla, Kakinada, Kolkata, JNPT, Mumbai, Mundra, Pipavav. Grain with more than 7 mm of length and ratio length/breadth more than 4. Amendments to Notification No.93(RE-2007)/2004-2009, Notification No. 37 (RE-2008)/2004-2009 and Notification No. 38 (RE-2008)/2004-2009 dated 5th September, 2008",,http://dgft.gov.in/exim/2000/not/not08/not3808.htm; http://dgft.gov.in/exim/2000/not/not08/not3908.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/dgft.gov.in_exim_2000_not_not08_not3808.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/dgft.gov.in_exim_2000_not_not08_not3908.pdf,"Government of India, Ministry of Commerce and Industry, Directorate General of Foreign Trade",2008-09-03,Notification No. 38 (RE-2008)/2004-2009; Notification No. 39 (RE-2008)/2004-2009,"Foreign Trade (Development & Regulation) Act, 1992",10061090.0,Rice. - Rice in the husk (paddy or rough). -- Other.,Extension,OECD Export Restrictions,115,1,105,3,2,no
69572,1257,981,India,Export prohibition,n.a.,Rice,10061090.0,HS2012,Rice. - Rice in the husk (paddy or rough). -- Other.,(-) Rice in the husk (paddy or rough) ,,2011-09-09,,,,,elim,,Export to be made by private parties from privately held stocks. Through Custom EDI ports only.,,http://dgft.gov.in/exim/2000/not/not11/not7110.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/dgft.gov.in_exim_2000_not_not11_not7110.pdf,"Government of India, Ministry of Commerce and Industry, Directorate General of Foreign Trade",2011-09-09,Notification No 71 (RE – 2010)/2009-2014,"Foreign Trade (Development & Regulation) Act, 1992",10061090.0,Rice. - Rice in the husk (paddy or rough). -- Other.,Elimination,OECD Export Restrictions,115,1,105,2,2,no
