year,scenario,region,production,consumption,exports,S_producer,S_consumer
2000,undisturbed,USA,58.428400100000005,33.920639599999994,27.6820261,22.019703399999997,9.9656721
2001,undisturbed,USA,58.428400100000005,33.7438756,29.779460700000005,21.0061234,9.930327100000001
2002,undisturbed,USA,58.428400100000005,33.4187074,30.835990399999996,20.1060591,9.898882
2003,undisturbed,USA,58.428400100000005,33.202919300000005,29.294952,20.6549093,9.933857
2004,undisturbed,USA,58.428400100000005,33.27846089999999,30.6610233,20.042981100000002,9.9000749
2005,undisturbed,USA,58.428400100000005,33.1564542,29.402358200000002,20.6114611,9.9313684
2006,undisturbed,USA,58.428400100000005,33.2708534,30.5432019,20.1354283,9.904145000000002
2007,undisturbed,USA,58.428400100000005,33.2036691,29.2394511,20.6815909,9.934012300000001
2008,undisturbed,USA,58.428400100000005,33.289315,30.650726300000002,20.0534199,9.900682399999999
2009,undisturbed,USA,58.428400100000005,33.1485988,29.5939745,20.4491942,9.9258495
2010,undisturbed,USA,58.428400100000005,33.2292341,30.5358571,19.993145700000003,9.8998198
2011,undisturbed,USA,58.428400100000005,33.1381806,29.486292900000006,20.468522,9.9269211
2012,undisturbed,USA,58.428400100000005,33.2292829,30.488490900000002,20.0525609,9.9015771
2000,undisturbed,Ukraine,19.103,12.213621999999999,6.5204225000000005,8.1888889,2.0863047999999997
2001,undisturbed,Ukraine,19.103,12.2570882,6.967605,8.0684412,2.0860007
2002,undisturbed,Ukraine,19.103,12.2367953,7.111849599999999,7.8261180999999995,2.0846038
2003,undisturbed,Ukraine,19.103,12.1713749,6.828528,7.9272823,2.0866992
2004,undisturbed,Ukraine,19.103,12.192573200000002,7.036974000000001,7.802459,2.0857654
2005,undisturbed,Ukraine,19.103,12.1592546,6.763762300000001,7.9800344,2.0875137
2006,undisturbed,Ukraine,19.103,12.2048565,7.0492763,7.8311151,2.0854464
2007,undisturbed,Ukraine,19.103,12.1661685,6.829915500000001,7.9362984,2.0870362
2008,undisturbed,Ukraine,19.103,12.189806,7.0493105,7.8021633,2.0860701
2009,undisturbed,Ukraine,19.103,12.1519179,6.8628462,7.8890418,2.0874490000000003
2010,undisturbed,Ukraine,19.103,12.1743769,7.027377400000001,7.7916248,2.0863749
2011,undisturbed,Ukraine,19.103,12.147086700000001,6.8505089,7.8955328,2.0875559
2012,undisturbed,Ukraine,19.103,12.1706751,7.0428431,7.786579700000001,2.0867118000000002
2000,undisturbed,Argentina,12.167,4.1906929,11.6212841,2.0918715000000003,1.7276040000000001
2001,undisturbed,Argentina,12.167,3.6519015,10.6343353,0.11263379999999999,1.276279
2002,undisturbed,Argentina,12.167,3.2464980000000003,8.956251400000001,0.0770941,1.2757604
2003,undisturbed,Argentina,12.167,3.2359017,8.9166548,0.0918968,1.2749221
2004,undisturbed,Argentina,12.167,3.2469146,8.952087000000002,0.059498800000000004,1.27576
2005,undisturbed,Argentina,12.167,3.2403184,8.8661939,0.12018210000000001,1.2755325
2006,undisturbed,Argentina,12.167,3.2468525,8.967005299999999,0.07322780000000001,1.2755637
2007,undisturbed,Argentina,12.167,3.2467396,8.8719407,0.12153660000000001,1.2756109
2008,undisturbed,Argentina,12.167,3.2236731,8.986561400000001,0.0782719,1.2756543999999999
2009,undisturbed,Argentina,12.167,3.24667,8.8805612,0.1181943,1.2753463
2010,undisturbed,Argentina,12.167,3.2469851,8.999908600000001,0.038308999999999996,1.2752203
2011,undisturbed,Argentina,12.167,3.2470215,8.868945700000001,0.08921609999999999,1.2755356
2012,undisturbed,Argentina,12.167,1.5346527,10.556044400000001,0.0,1.9344496
2000,undisturbed,Eastern Africa,3.0943997000000003,6.1644308,0.2350023,1.5992299,0.6271100000000001
2001,undisturbed,Eastern Africa,3.0943997000000003,6.0802632999999995,0.46788169999999996,1.5763143,0.6241988
2002,undisturbed,Eastern Africa,3.0943997000000003,6.0153945,0.5707455,1.5485089,0.62012
2003,undisturbed,Eastern Africa,3.0943997000000003,6.0174823,0.5971188,1.5664386,0.6233805
2004,undisturbed,Eastern Africa,3.0943997000000003,5.9970267,0.5854863,1.5474682,0.6198238
2005,undisturbed,Eastern Africa,3.0943997000000003,6.013996499999999,0.5908053999999999,1.5738656000000002,0.625326
2006,undisturbed,Eastern Africa,3.0943997000000003,6.005755300000001,0.5873001999999999,1.5516365,0.6212076
2007,undisturbed,Eastern Africa,3.0943997000000003,6.013317600000001,0.6005495999999999,1.5714188999999998,0.6247686
2008,undisturbed,Eastern Africa,3.0943997000000003,5.9930465,0.5943764,1.5477029,0.6202377
2009,undisturbed,Eastern Africa,3.0943997000000003,5.997110200000001,0.6287754,1.5616838,0.6234214
2010,undisturbed,Eastern Africa,3.0943997000000003,5.9869161,0.6058764999999999,1.5454858999999999,0.6198976
2011,undisturbed,Eastern Africa,3.0943997000000003,5.9972298,0.6329908000000001,1.5648544,0.6242198
2012,undisturbed,Eastern Africa,3.0943997000000003,5.983173000000001,0.6079897,1.548397,0.6227579
2000,undisturbed,Central America,3.1246000000000005,8.1446089,1.3197423,0.08729970000000001,1.1124365
2001,undisturbed,Central America,3.1246000000000005,8.0396945,1.8520187000000001,2.19e-05,1.1179055
2002,undisturbed,Central America,3.1246000000000005,7.9694082,1.8425264,2.19e-05,1.1206144
2003,undisturbed,Central America,3.1246000000000005,7.9426475,1.8982113000000003,2.19e-05,1.1196283
2004,undisturbed,Central America,3.1246000000000005,7.9515434,1.8332206000000002,2.19e-05,1.1208059000000001
2005,undisturbed,Central America,3.1246000000000005,7.943147700000001,1.8612314,2.19e-05,1.1189286999999999
2006,undisturbed,Central America,3.1246000000000005,7.9593024,1.8218196000000002,2.19e-05,1.1202008
2007,undisturbed,Central America,3.1246000000000005,7.9406437,1.9123715000000001,2.19e-05,1.1196826000000002
2008,undisturbed,Central America,3.1246000000000005,7.9473252,1.8472979999999999,2.19e-05,1.1212836
2009,undisturbed,Central America,3.1246000000000005,7.9273221000000005,1.8784430000000003,2.19e-05,1.120453
2010,undisturbed,Central America,3.1246000000000005,7.9405601,1.8358162,2.19e-05,1.1211102000000002
2011,undisturbed,Central America,3.1246000000000005,7.9264785,1.8836745,2.19e-05,1.1202041999999999
2012,undisturbed,Central America,3.1246000000000005,7.9358555,1.8484216999999998,2.19e-05,1.1269611
2000,undisturbed,Middle Africa,0.0,1.1824154,0.0,,0.058856000000000006
2001,undisturbed,Middle Africa,0.0,1.1448888,0.0,,0.0623859
2002,undisturbed,Middle Africa,0.0,1.1284848,0.0,,0.0630142
2003,undisturbed,Middle Africa,0.0,1.1310846,0.0,,0.0626034
2004,undisturbed,Middle Africa,0.0,1.1248033,0.0,,0.0629938
2005,undisturbed,Middle Africa,0.0,1.1302322,0.0,,0.0624458
2006,undisturbed,Middle Africa,0.0,1.1266006,0.0,,0.0628766
2007,undisturbed,Middle Africa,0.0,1.1302392,0.0,,0.0625855
2008,undisturbed,Middle Africa,0.0,1.1235604,0.0,,0.0631018
2009,undisturbed,Middle Africa,0.0,1.1267367,0.0,,0.0627902
2010,undisturbed,Middle Africa,0.0,1.1229110999999998,0.0,,0.06300560000000001
2011,undisturbed,Middle Africa,0.0,1.1270679000000001,0.0,,0.0627313
2012,undisturbed,Middle Africa,0.0,1.1217107000000002,0.0,,0.0682311
2000,undisturbed,Rest of Eastern Asia,1.1489999,10.713113799999999,0.34247690000000003,0.0,2.9009982
2001,undisturbed,Rest of Eastern Asia,1.1489999,10.6268429,0.5207727,0.0,2.9026199999999998
2002,undisturbed,Rest of Eastern Asia,1.1489999,10.5423832,0.6126049,0.0,2.8926971
2003,undisturbed,Rest of Eastern Asia,1.1489999,10.517259600000001,0.5548458,0.0,2.9019192
2004,undisturbed,Rest of Eastern Asia,1.1489999,10.5150544,0.5962337,0.0,2.8961562
2005,undisturbed,Rest of Eastern Asia,1.1489999,10.517687500000001,0.5596872,0.0,2.9128942
2006,undisturbed,Rest of Eastern Asia,1.1489999,10.5267774,0.5764298,0.0,2.8992818000000002
2007,undisturbed,Rest of Eastern Asia,1.1489999,10.517878300000001,0.5632442000000001,0.0,2.9051403000000002
2008,undisturbed,Rest of Eastern Asia,1.1489999,10.512175,0.6229634,0.0,2.8925039000000003
2009,undisturbed,Rest of Eastern Asia,1.1489999,10.497045600000002,0.5824861,0.0,2.9007095
2010,undisturbed,Rest of Eastern Asia,1.1489999,10.501118300000002,0.60238,0.0,2.8920141
2011,undisturbed,Rest of Eastern Asia,1.1489999,10.4964533,0.578335,0.0,2.9010009
2012,undisturbed,Rest of Eastern Asia,1.1489999,10.4978839,0.6374643999999999,0.0,2.8926624000000003
2000,undisturbed,Rest of South America,7.793599899999999,18.5898881,0.23208450000000003,1.3444335,3.853692
2001,undisturbed,Rest of South America,7.793599899999999,18.313568200000002,0.46959500000000004,1.3398423000000002,3.9001186
2002,undisturbed,Rest of South America,7.793599899999999,18.1752205,0.5072277000000001,1.3149751,3.9081641
2003,undisturbed,Rest of South America,7.793599899999999,18.133677000000002,0.4182999,1.3132106000000001,3.9012154000000003
2004,undisturbed,Rest of South America,7.793599899999999,18.136067800000003,0.4914068,1.3040153,3.9073621
2005,undisturbed,Rest of South America,7.793599899999999,18.106921800000002,0.4622278,1.3543904,3.9106383
2006,undisturbed,Rest of South America,7.793599899999999,18.1421921,0.4924642,1.3173294000000002,3.9082790000000003
2007,undisturbed,Rest of South America,7.793599899999999,18.125179,0.440778,1.3352495,3.9074980999999998
2008,undisturbed,Rest of South America,7.793599899999999,18.1244439,0.5226981,1.3087717,3.9102128
2009,undisturbed,Rest of South America,7.793599899999999,18.0860929,0.483857,1.3395036,3.9129424
2010,undisturbed,Rest of South America,7.793599899999999,18.115273900000002,0.4970603,1.3042738,3.9082361999999997
2011,undisturbed,Rest of South America,7.793599899999999,18.085848700000003,0.5055942999999999,1.3430323000000002,3.9127992
2012,undisturbed,Rest of South America,7.793599899999999,18.106985500000004,0.4709425,1.422627,3.9773165
2000,undisturbed,Northern Africa,7.7852001,20.014671300000003,0.0,1.6890551,4.4291233000000005
2001,undisturbed,Northern Africa,7.7852001,19.8708742,0.0,1.5765588000000001,4.4434838
2002,undisturbed,Northern Africa,7.7852001,19.7023571,0.0,1.475554,4.4456686
2003,undisturbed,Northern Africa,7.7852001,19.643317900000003,0.0,1.514253,4.4476342
2004,undisturbed,Northern Africa,7.7852001,19.636930500000002,0.0,1.4528895,4.4478703
2005,undisturbed,Northern Africa,7.7852001,19.6263463,0.0,1.5215988,4.4503129
2006,undisturbed,Northern Africa,7.7852001,19.650500500000003,0.0,1.4648131000000002,4.4476385
2007,undisturbed,Northern Africa,7.7852001,19.6288228,0.0,1.5198421000000002,4.449256900000001
2008,undisturbed,Northern Africa,7.7852001,19.6255015,0.0,1.4545994,4.447687200000001
2009,undisturbed,Northern Africa,7.7852001,19.599093500000002,0.0,1.4841387,4.4487296
2010,undisturbed,Northern Africa,7.7852001,19.597480100000002,0.0,1.4532956,4.4480576
2011,undisturbed,Northern Africa,7.7852001,19.5959613,0.0,1.4852701,4.448765000000001
2012,undisturbed,Northern Africa,7.7852001,19.594412100000003,0.0,1.4525939,4.4628247000000005
2000,undisturbed,Rest of Southern Asia,17.428599900000002,24.5413498,0.0,4.0653572,5.0431226
2001,undisturbed,Rest of Southern Asia,17.428599900000002,24.489867100000005,0.0,3.9814589000000002,5.0451202
2002,undisturbed,Rest of Southern Asia,17.428599900000002,24.3364637,0.0,3.8562657,5.0405828
2003,undisturbed,Rest of Southern Asia,17.428599900000002,24.241081100000002,0.0,3.9221226000000002,5.0477507
2004,undisturbed,Rest of Southern Asia,17.428599900000002,24.2589433,0.0,3.8363336,5.0426025
2005,undisturbed,Rest of Southern Asia,17.428599900000002,24.223627399999998,0.0,3.9399114,5.0520084
2006,undisturbed,Rest of Southern Asia,17.428599900000002,24.2778082,0.0,3.8533083,5.0436146
2007,undisturbed,Rest of Southern Asia,17.428599900000002,24.233249600000004,0.0,3.919255,5.0487377
2008,undisturbed,Rest of Southern Asia,17.428599900000002,24.2520558,0.0,3.8289715,5.041391
2009,undisturbed,Rest of Southern Asia,17.428599900000002,24.1928928,0.0,3.8821765999999998,5.0468386
2010,undisturbed,Rest of Southern Asia,17.428599900000002,24.2152534,0.0,3.8240741,5.041850999999999
2011,undisturbed,Rest of Southern Asia,17.428599900000002,24.1859867,0.0,3.8861805,5.0473511
2012,undisturbed,Rest of Southern Asia,17.428599900000002,24.211963100000002,0.0,3.8275472,5.049676000000001
2000,undisturbed,Kazakhstan,14.2246001,7.1126924,7.025024999999999,8.0142117,4.6037042
2001,undisturbed,Kazakhstan,14.2246001,7.1139552,7.7879228000000005,7.9787505,4.6024034
2002,undisturbed,Kazakhstan,14.2246001,7.104281300000001,7.887264700000001,7.8973169,4.6041536
2003,undisturbed,Kazakhstan,14.2246001,7.0824482,7.8940279,7.910286500000001,4.6050183
2004,undisturbed,Kazakhstan,14.2246001,7.077504499999999,7.9835781,7.8510149,4.605178700000001
2005,undisturbed,Kazakhstan,14.2246001,7.0737981,8.0518211,7.9162909,4.6052987000000005
2006,undisturbed,Kazakhstan,14.2246001,7.079684100000001,7.968648999999999,7.8652503,4.6047953
2007,undisturbed,Kazakhstan,14.2246001,7.075562900000001,8.062668,7.9085917,4.6055083
2008,undisturbed,Kazakhstan,14.2246001,7.0767633000000005,8.115009200000001,7.8629829,4.6056693
2009,undisturbed,Kazakhstan,14.2246001,7.0763989,8.148379,7.873331100000001,4.6043062
2010,undisturbed,Kazakhstan,14.2246001,7.076471799999999,8.114792,7.8519935,4.605631000000001
2011,undisturbed,Kazakhstan,14.2246001,7.0788288999999995,8.1781708,7.8660369,4.603568500000001
2012,undisturbed,Kazakhstan,14.2246001,7.0810594,8.1910985,7.8321404,4.60445
2000,undisturbed,South-Eastern Asia,0.2573999,11.175935399999998,0.2573999,0.0,3.2018509
2001,undisturbed,South-Eastern Asia,0.2573999,11.0481288,0.2573952,4.7e-06,3.2108308
2002,undisturbed,South-Eastern Asia,0.2573999,10.9140159,0.2573992,5.400000000000001e-06,3.1920773
2003,undisturbed,South-Eastern Asia,0.2573999,10.8865589,0.25739999999999996,5.400000000000001e-06,3.2083111
2004,undisturbed,South-Eastern Asia,0.2573999,10.8693776,0.2574001,5.2e-06,3.1998352
2005,undisturbed,South-Eastern Asia,0.2573999,10.894333699999999,0.2573945,1.06e-05,3.2334116
2006,undisturbed,South-Eastern Asia,0.2573999,10.892145300000001,0.2574053,5.3e-06,3.2063928
2007,undisturbed,South-Eastern Asia,0.2573999,10.8883749,0.2574049,3e-07,3.2158578
2008,undisturbed,South-Eastern Asia,0.2573999,10.8657679,0.25739480000000003,5.3e-06,3.1922212
2009,undisturbed,South-Eastern Asia,0.2573999,10.8527324,0.2573996,5.6e-06,3.2068581
2010,undisturbed,South-Eastern Asia,0.2573999,10.846767199999999,0.2574003,5.2e-06,3.1912244000000003
2011,undisturbed,South-Eastern Asia,0.2573999,10.8519418,0.257398,7.3e-06,3.2069768
2012,undisturbed,South-Eastern Asia,0.2573999,10.843581700000001,0.2574021,5.3e-06,3.198348
2000,undisturbed,India,78.1227001,93.77859980000001,0.0,0.2234499,6.2878194
2001,undisturbed,India,78.1227001,86.34817480000001,0.0,0.1528087,6.2653077999999995
2002,undisturbed,India,78.1227001,86.37124179999999,0.0,0.1525361,6.2642790999999995
2003,undisturbed,India,78.1227001,86.35751939999999,0.0,0.1532772,6.2657648
2004,undisturbed,India,78.1227001,86.36535440000002,0.0,0.1519446,6.2627388
2005,undisturbed,India,78.1227001,86.3514969,0.0,0.1539688,6.2663874999999996
2006,undisturbed,India,78.1227001,86.3729725,0.0,0.1524935,6.2640671
2007,undisturbed,India,78.1227001,86.35599640000001,0.0,0.1542185,6.2640957
2008,undisturbed,India,78.1227001,86.3672261,0.0,0.1526945,6.2644572
2009,undisturbed,India,78.1227001,86.35574249999999,0.0,0.153422,6.2661980999999995
2010,undisturbed,India,78.1227001,86.3720884,0.0,0.15145060000000002,6.2624118
2011,undisturbed,India,78.1227001,86.3450614,0.0,0.1529005,6.2641558999999996
2012,undisturbed,India,78.1227001,86.4775426,0.0,0.0,6.8796862
2000,undisturbed,EU-28,129.1251,119.38965470000001,16.3005246,51.1310477,13.2326569
2001,undisturbed,EU-28,129.1251,119.23374470000002,16.3195052,50.5481797,13.224328
2002,undisturbed,EU-28,129.1251,119.00948809999998,16.4180593,49.740639900000005,13.2091902
2003,undisturbed,EU-28,129.1251,118.7428111,16.4151849,49.465141100000004,13.2059911
2004,undisturbed,EU-28,129.1251,118.6829288,16.3776498,49.1558777,13.2002683
2005,undisturbed,EU-28,129.1251,118.5824736,16.3623148,49.205286699999995,13.2021659
2006,undisturbed,EU-28,129.1251,118.6279976,16.333585199999998,49.108099,13.199644399999999
2007,undisturbed,EU-28,129.1251,118.5755578,16.3381582,49.2497714,13.2030181
2008,undisturbed,EU-28,129.1251,118.6253616,16.315228299999998,49.1048291,13.1991196
2009,undisturbed,EU-28,129.1251,118.55506020000001,16.3644269,49.0920624,13.1994366
2010,undisturbed,EU-28,129.1251,118.5664877,16.382306500000002,48.9309482,13.1959894
2011,undisturbed,EU-28,129.1251,118.5037248,16.3561374,49.038066,13.199032800000001
2012,undisturbed,EU-28,129.1251,118.5487922,16.337727299999997,48.9451029,13.1960025
2000,undisturbed,Canada,23.495,7.371652600000001,15.688259,12.1475445,4.756293800000001
2001,undisturbed,Canada,23.495,7.3271499,17.4276999,11.9753295,4.7579501
2002,undisturbed,Canada,23.495,7.2776018,17.7950277,11.6794987,4.7576021
2003,undisturbed,Canada,23.495,7.2474327,17.2894626,11.8867346,4.7620047
2004,undisturbed,Canada,23.495,7.244890900000001,17.7867826,11.632090700000001,4.7590486
2005,undisturbed,Canada,23.495,7.235122300000001,17.255166000000003,11.922069200000001,4.762861200000001
2006,undisturbed,Canada,23.495,7.2433743999999995,17.757766,11.6852768,4.759593
2007,undisturbed,Canada,23.495,7.2382618,17.2951662,11.896347500000001,4.7625147
2008,undisturbed,Canada,23.495,7.2419072,17.7845901,11.6464064,4.7594183
2009,undisturbed,Canada,23.495,7.2320873,17.3889807,11.8018449,4.7617625
2010,undisturbed,Canada,23.495,7.2343109,17.729178100000002,11.6176364,4.759741699999999
2011,undisturbed,Canada,23.495,7.2293025,17.368076900000002,11.8031683,4.761949899999999
2012,undisturbed,Canada,23.495,7.232742200000001,17.6779094,11.6689576,4.760395000000001
2000,undisturbed,Rest of Europe,5.6997999,7.1193851,0.0,2.0405428,1.8297218000000002
2001,undisturbed,Rest of Europe,5.6997999,7.178695299999999,0.0,2.0167394,1.826459
2002,undisturbed,Rest of Europe,5.6997999,7.1536936,0.0,2.0058162,1.827455
2003,undisturbed,Rest of Europe,5.6997999,7.1410584,0.0,2.0044437,1.8275759
2004,undisturbed,Rest of Europe,5.6997999,7.1360674,0.0,1.9999094,1.8279145
2005,undisturbed,Rest of Europe,5.6997999,7.1344343,0.0,2.0015658000000003,1.8275996
2006,undisturbed,Rest of Europe,5.6997999,7.1358443,0.0,2.0004452,1.827793
2007,undisturbed,Rest of Europe,5.6997999,7.1350983,0.0,2.0010857,1.8276631
2008,undisturbed,Rest of Europe,5.6997999,7.132697,0.0,1.9983216,1.8280078000000002
2009,undisturbed,Rest of Europe,5.6997999,7.129584800000001,0.0,1.9985425,1.8278179
2010,undisturbed,Rest of Europe,5.6997999,7.1280482,0.0,1.99698,1.8281152
2011,undisturbed,Rest of Europe,5.6997999,7.1279319,0.0,1.9978834,1.827852
2012,undisturbed,Rest of Europe,5.6997999,7.126845100000001,0.0,1.995627,1.8281441999999999
2000,undisturbed,Rest of Western Asia,8.7459,21.891069899999998,0.7685816,0.0,6.9127925999999995
2001,undisturbed,Rest of Western Asia,8.7459,21.794510600000002,1.0828389999999999,0.0,6.9191712
2002,undisturbed,Rest of Western Asia,8.7459,21.6945991,1.3643521,0.0,6.908788899999999
2003,undisturbed,Rest of Western Asia,8.7459,21.6397559,1.2651368,0.0,6.8986137
2004,undisturbed,Rest of Western Asia,8.7459,21.6468529,1.4048307,0.0,6.9082446
2005,undisturbed,Rest of Western Asia,8.7459,21.6368678,1.2870563,0.0,6.905193000000001
2006,undisturbed,Rest of Western Asia,8.7459,21.657182500000005,1.3765683,0.0,6.9152832
2007,undisturbed,Rest of Western Asia,8.7459,21.635000800000004,1.2898577999999998,0.0,6.9035134
2008,undisturbed,Rest of Western Asia,8.7459,21.6420809,1.4245944,0.0,6.9035575
2009,undisturbed,Rest of Western Asia,8.7459,21.6136688,1.3576053,0.0,6.912624300000001
2010,undisturbed,Rest of Western Asia,8.7459,21.624141499999997,1.4157480999999998,0.0,6.9001587
2011,undisturbed,Rest of Western Asia,8.7459,21.6096541,1.3366976,0.0,6.910399000000001
2012,undisturbed,Rest of Western Asia,8.7459,21.6218094,1.4607621000000002,0.0,6.9088974
2000,undisturbed,Pakistan,21.3753001,23.622087,0.0,3.103714,3.395547
2001,undisturbed,Pakistan,21.3753001,22.7021008,0.0,3.2923057,3.4195607
2002,undisturbed,Pakistan,21.3753001,22.8489796,0.0,3.2136965,3.4143002
2003,undisturbed,Pakistan,21.3753001,22.758976200000003,0.0,3.2472522,3.4169191000000003
2004,undisturbed,Pakistan,21.3753001,22.788494500000002,0.0,3.2318063,3.4163141
2005,undisturbed,Pakistan,21.3753001,22.7746794,0.0,3.2381186,3.4158579000000002
2006,undisturbed,Pakistan,21.3753001,22.7819821,0.0,3.2349864,3.4162033000000003
2007,undisturbed,Pakistan,21.3753001,22.7768434,0.0,3.2377334,3.416095
2008,undisturbed,Pakistan,21.3753001,22.779916299999996,0.0,3.2331431,3.4163847
2009,undisturbed,Pakistan,21.3753001,22.7688624,0.0,3.2367280999999997,3.4163553
2010,undisturbed,Pakistan,21.3753001,22.7717458,0.0,3.2350419,3.4167449000000003
2011,undisturbed,Pakistan,21.3753001,22.769629200000004,0.0,3.2359733999999998,3.4162820000000003
2012,undisturbed,Pakistan,21.3753001,22.7715998,0.0,3.2462239,3.4229003
2000,undisturbed,Russia,57.0893,43.552590900000006,13.666429899999999,25.301261200000003,4.9624268
2001,undisturbed,Russia,57.0893,43.566859,13.8536056,25.3074918,4.962968300000001
2002,undisturbed,Russia,57.0893,43.52048980000001,14.178697399999999,25.0475001,4.9617422
2003,undisturbed,Russia,57.0893,43.3999836,14.333429200000001,24.8227971,4.9588478
2004,undisturbed,Russia,57.0893,43.3457265,14.3037081,24.703588500000002,4.9587759
2005,undisturbed,Russia,57.0893,43.29786630000001,14.4264401,24.5896167,4.9572905
2006,undisturbed,Russia,57.0893,43.294022299999995,14.1699462,24.6902373,4.958671900000001
2007,undisturbed,Russia,57.0893,43.2976952,14.435496800000001,24.5684567,4.9571073
2008,undisturbed,Russia,57.0893,43.2712439,14.3206719,24.5607296,4.958488099999999
2009,undisturbed,Russia,57.0893,43.2582172,14.467520500000001,24.4916495,4.9571748
2010,undisturbed,Russia,57.0893,43.247801200000005,14.4030597,24.480832,4.9575139
2011,undisturbed,Russia,57.0893,43.241050099999995,14.536097900000001,24.4432098,4.9565387
2012,undisturbed,Russia,57.0893,43.2279666,14.4599488,24.428991000000003,4.9571736
2000,undisturbed,Western Africa,0.003,4.111688,0.003,0.0,0.2242311
2001,undisturbed,Western Africa,0.003,4.0185686,0.0029999000000000002,0.0,0.23050980000000001
2002,undisturbed,Western Africa,0.003,3.9535977000000004,0.003,0.0,0.2333883
2003,undisturbed,Western Africa,0.003,3.9458798,0.003,0.0,0.2316615
2004,undisturbed,Western Africa,0.003,3.9349374,0.003,0.0,0.23350040000000002
2005,undisturbed,Western Africa,0.003,3.9416026000000004,0.003,0.0,0.2310427
2006,undisturbed,Western Africa,0.003,3.9415321000000003,0.0030001000000000003,0.0,0.2329941
2007,undisturbed,Western Africa,0.003,3.9408713,0.0029999000000000002,0.0,0.23161310000000002
2008,undisturbed,Western Africa,0.003,3.9297619999999998,0.003,0.0,0.2338065
2009,undisturbed,Western Africa,0.003,3.9259511999999996,0.003,0.0,0.232546
2010,undisturbed,Western Africa,0.003,3.9249715,0.0030002,0.0,0.23369130000000002
2011,undisturbed,Western Africa,0.003,3.9252466000000004,0.0030001,0.0,0.232335
2012,undisturbed,Western Africa,0.003,3.9198145999999996,0.003,0.0,0.2388466
2000,undisturbed,Rest of Central Asia,10.335,12.8882099,0.0,3.4238073,3.5220202
2001,undisturbed,Rest of Central Asia,10.335,12.9377633,0.0,3.4818153,3.5217815000000003
2002,undisturbed,Rest of Central Asia,10.335,12.9490815,0.0,3.4618473,3.5213814
2003,undisturbed,Rest of Central Asia,10.335,12.927563699999999,0.0,3.4433742,3.5208214
2004,undisturbed,Rest of Central Asia,10.335,12.9118962,0.0,3.4431089000000004,3.5218586000000003
2005,undisturbed,Rest of Central Asia,10.335,12.9111308,0.0,3.4257220000000004,3.5202698999999997
2006,undisturbed,Rest of Central Asia,10.335,12.9050442,0.0,3.4430583,3.5217444
2007,undisturbed,Rest of Central Asia,10.335,12.911963,0.0,3.4268782,3.5205118000000004
2008,undisturbed,Rest of Central Asia,10.335,12.8999786,0.0,3.441157,3.5222923
2009,undisturbed,Rest of Central Asia,10.335,12.902848600000002,0.0,3.4251454,3.5208136
2010,undisturbed,Rest of Central Asia,10.335,12.891971300000002,0.0,3.434101,3.5222422000000004
2011,undisturbed,Rest of Central Asia,10.335,12.8966072,0.0,3.4224249,3.5209404
2012,undisturbed,Rest of Central Asia,10.335,12.888864700000001,0.0,3.4246382,3.5217904
2000,undisturbed,Egypt,7.9622999000000005,16.139556000000002,0.0,2.1113523,3.7562390999999997
2001,undisturbed,Egypt,7.9622999000000005,16.0745331,0.0,2.0923498,3.7599630000000004
2002,undisturbed,Egypt,7.9622999000000005,15.971991399999999,0.0,2.0564372,3.7611555
2003,undisturbed,Egypt,7.9622999000000005,15.933053000000003,0.0,2.0685394,3.7627458000000003
2004,undisturbed,Egypt,7.9622999000000005,15.9241449,0.0,2.0421569,3.7627693
2005,undisturbed,Egypt,7.9622999000000005,15.919557500000002,0.0,2.0675342,3.7644572
2006,undisturbed,Egypt,7.9622999000000005,15.9322804,0.0,2.0448159,3.7626043
2007,undisturbed,Egypt,7.9622999000000005,15.921273300000001,0.0,2.0644701,3.7635177
2008,undisturbed,Egypt,7.9622999000000005,15.915855899999999,0.0,2.038031,3.7623833
2009,undisturbed,Egypt,7.9622999000000005,15.895748,0.0,2.0543253,3.7634806
2010,undisturbed,Egypt,7.9622999000000005,15.8978331,0.0,2.0356140000000003,3.7626761
2011,undisturbed,Egypt,7.9622999000000005,15.8926738,0.0,2.052252,3.763562
2012,undisturbed,Egypt,7.9622999000000005,15.8933046,0.0,2.0340662,3.7631003
2000,undisturbed,Southern Africa,1.9644000000000001,3.1171816,0.0,1.3338526,0.6853634
2001,undisturbed,Southern Africa,1.9644000000000001,3.1338493,0.0,1.3180893,0.6857928000000001
2002,undisturbed,Southern Africa,1.9644000000000001,3.1129976,0.0,1.3119477,0.6836977000000001
2003,undisturbed,Southern Africa,1.9644000000000001,3.1071386000000003,0.0,1.3197011,0.6866966
2004,undisturbed,Southern Africa,1.9644000000000001,3.1059649,0.0,1.3115275,0.6839484
2005,undisturbed,Southern Africa,1.9644000000000001,3.1076862000000003,0.0,1.323228,0.6875424000000001
2006,undisturbed,Southern Africa,1.9644000000000001,3.1103205,0.0,1.3107265,0.6845785
2007,undisturbed,Southern Africa,1.9644000000000001,3.1069106000000004,0.0,1.3230143,0.6870512
2008,undisturbed,Southern Africa,1.9644000000000001,3.1071832999999995,0.0,1.3114929,0.6836540999999999
2009,undisturbed,Southern Africa,1.9644000000000001,3.1038478000000005,0.0,1.3154548,0.6857892000000001
2010,undisturbed,Southern Africa,1.9644000000000001,3.1026795000000003,0.0,1.3124437,0.68351
