year,month,scenario,wm_price_index,harvest_mmt,consumption_mmt,producer_storage_mmt,consumer_storage_mmt,sales_foreign_mmt
2000,3,harvest,1.0380111756472115,45.292287099999996,53.0123086,109.45186780000003,135.47305199999997,10.0435084
2000,4,harvest,1.054441841639742,27.736165800000002,54.89897739999999,79.38483610000002,141.01251140000002,10.018604
2000,5,harvest,1.095824604964538,64.9873867,55.9172141,88.0608997,142.89849429999995,8.935811600000001
2000,6,harvest,1.0894890774225208,112.63627620000001,55.9982746,148.84012470000002,143.21154270000002,7.064563
2000,7,harvest,1.037635599580684,152.5513137,55.7721712,246.58388430000002,139.29642260000003,9.4943153
2000,8,harvest,1.0209568383781664,120.12981150000002,55.719630499999994,314.60986549999996,138.38434580000003,9.0682129
2000,9,harvest,1.0296723707908562,42.6169274,55.0077455,305.65470780000004,135.4804299,8.633959400000002
2000,10,harvest,1.0035307531025572,14.567704399999997,53.34771670000001,269.02734489999995,133.70479880000002,8.6833037
2000,11,harvest,0.975954754548216,14.215500500000001,51.108694,232.16579600000006,133.79117209999998,11.9763117
2000,12,harvest,0.996700376727275,14.792007600000002,49.8966343,198.3619086,134.9715871,11.7478085
2001,1,harvest,1.03427237954067,6.839669600000001,50.07428800000001,155.24346290000003,133.49319410000004,13.3119759
2001,2,harvest,1.041893798135599,14.992162300000002,50.2098776,116.58606010000001,133.2414322,9.934877200000003
2001,3,harvest,1.0695865487690321,45.292287099999996,51.1308406,101.87501260000002,135.760157,11.1376963
2001,4,harvest,1.105372798326866,27.736165800000002,53.448760899999996,74.1542913,142.31473050000002,10.5736916
2001,5,harvest,1.1953324950318465,64.9873867,54.746701200000004,83.69059169999998,143.02491590000002,9.0300647
2001,6,harvest,1.1837335835867346,112.63627620000001,55.0296965,144.71555090000004,143.4463056,7.254420199999999
2001,7,harvest,1.1073314397258092,152.5513137,55.03499020000001,242.90069509999995,140.02263220000003,9.3089368
2001,8,harvest,1.0693365578372493,120.12981150000002,55.335262300000004,311.61085900000006,139.053539,8.991392300000001
2001,9,harvest,1.0600422057970968,42.6169274,55.0592537,303.1698887,135.41393349999998,8.773361099999999
2001,10,harvest,1.02412168048479,14.567704399999997,53.75773120000001,266.2322222,132.71409979999999,8.466695900000001
2001,11,harvest,0.9879194948814909,14.215500500000001,51.947652500000004,227.93561610000006,132.271818,11.393025600000001
2001,12,harvest,1.0176485878068315,14.792007600000002,50.21181640000001,192.33804009999997,134.5721083,13.487686700000001
2002,1,harvest,1.0583942042589303,6.839669600000001,50.2325384,150.7979886,134.72915290000003,11.7700546
2002,2,harvest,1.0610152515589204,14.992162300000002,50.04113660000001,112.3904361,133.0677375,9.865609
2002,3,harvest,1.0929473997439332,45.292287099999996,51.01519009999999,98.15818410000003,135.45226259999998,11.097856799999999
2002,4,harvest,1.1495464472689707,27.736165800000002,53.3366547,68.4952824,141.6401472,14.5301948
2002,5,harvest,1.2913256236124797,64.9873867,54.592645700000006,81.3110828,144.44656929999996,8.310734
2002,6,harvest,1.247808507779039,112.63627620000001,54.787011799999995,142.22919019999998,141.8311435,7.6178048
