crop,year,country,my_month,model_stock,model_cons,psd_stock,psd_cons,stock_ratio,cons_ratio,psd_dstock,model_dstock,psd_dcons,model_dcons
wheat,2010,EU,6,19.654246148450905,120.47381963573335,13.481,121.825,1.4579219752578374,0.9889088416641358,-2.919345329624948,-2.9474975366802645,-2.638933467988331,2.167827941844484
wheat,2011,EU,6,19.625686979272494,110.28327981099912,15.563,126.73400000000001,1.2610478043611446,0.8701948949058588,1.6776364825501366,-0.02301244194285502,3.9555799677418966,-8.211345526827191
wheat,2006,Egypt,5,3.3387413416533973,15.98217660862883,4.866,15.5,0.6861367327688856,1.0311081682986343,,,,
wheat,2007,Egypt,5,2.749841780740464,13.516523523274067,4.3020000000000005,15.6,0.6392007858531993,0.8664438155944915,-3.307917888563045,-3.453956368990812,0.5865102639296167,-14.461308418503007
wheat,2008,Egypt,5,3.3530563132533064,14.40377105570797,5.285,16.8,0.6344477413913541,0.857367324744522,5.765395894428151,3.5379151467028893,7.038123167155431,5.203797844187117
wheat,2009,Egypt,5,3.799708999379057,16.18176496594848,6.033,18.1,0.6298208187268451,0.894020163864557,4.38709677419355,2.619663848244872,7.624633431085048,10.42811677560417
wheat,2010,Egypt,5,2.7533178053724336,16.543496049058728,5.885,17.7,0.46785349284153505,0.9346607937321315,-0.8680351906158391,-6.137191753704537,-2.3460410557184876,2.121589930265375
wheat,2011,Egypt,5,3.620659857976122,13.985059643592177,7.074,18.6,0.5118263864823469,0.7518849270748481,6.973607038123167,5.087050161898466,5.278592375366581,-15.005492114173322
wheat,2006,India,3,15.732106071486474,77.49231782557331,4.5,73.482,3.4960235714414387,1.0545755127183978,,,,
wheat,2007,India,3,16.493480751484537,67.75509643753983,5.8,76.42,2.8437035778421618,0.8866147139170353,1.687774669098793,0.9884837681491775,3.8143707521632755,-12.641719697022994
wheat,2008,India,3,23.169842706802562,68.66386056944046,13.43,70.924,1.7252302834551425,0.9681329390536413,9.905939019402917,8.667841992246656,-7.1353919856668915,1.1798377553903305
wheat,2009,India,3,31.644305808705525,73.10219094543689,16.12,78.149,1.9630462660487298,0.9354206828678152,3.492395276827504,11.002295505849387,9.380132295568286,5.762231985921919
wheat,2010,India,3,33.16879812283894,74.7719495785029,15.36,81.764,2.159426961122327,0.91448497601026,-0.9866990373192965,1.9792303931001411,4.693311868301637,2.1678279418444912
wheat,2011,India,3,35.09980429774284,68.44720174319188,19.95,81.408,1.7593886866036512,0.8407920811614569,5.9591428701257385,2.5070025445201196,-0.4621906016916625,-8.211345526827198
wheat,2006,Indonesia,5,0.0,4.564635425544099,1.475,5.05,0.0,0.9038882030780394,,,,
wheat,2007,Indonesia,5,0.0,3.6944645965684653,1.331,5.15,0.0,0.7173717663239738,-2.6193724420191025,0.0,1.8190086402910512,-15.828482564358954
wheat,2008,Indonesia,5,0.0,4.203002939831903,1.4060000000000001,5.2,0.0,0.8082697961215197,1.3642564802182844,0.0,0.9095043201455176,9.250356403154841
wheat,2009,Indonesia,5,0.05305991746874769,5.217551489753769,1.258,5.3,0.04217799480822551,0.984443677312032,-2.6921327876307437,0.9651644832878161,1.8190086402910353,18.454725783026227
wheat,2010,Indonesia,5,0.044755593584594106,5.33672783085667,1.615,6.035,0.027712441848045884,0.8842962437210721,6.493860845839018,-0.15105636897050637,13.369713506139162,2.167827941844493
wheat,2011,Indonesia,5,0.022111116799898523,4.885309110519345,1.6,6.25,0.013819447999936577,0.7816494576830952,-0.27285129604365443,-0.41190498926231167,3.9108685766257367,-8.211345526827198
wheat,2006,Kazakhstan,6,1.21564965156722,7.579087964902755,3.658,8.1,0.3323263126208912,0.9356898722102167,,,,
wheat,2007,Kazakhstan,6,1.0518089270845035,7.0724136199214165,4.745,7.5,0.22166679179863086,0.9429884826561888,14.42920353982301,-2.1748768736643775,-7.964601769911499,-6.725765641345206
wheat,2008,Kazakhstan,6,1.4520315308663314,6.715626191966428,3.6550000000000002,7.6000000000000005,0.39727264866383893,0.8836350252587405,-14.469026548672561,5.312689430732228,1.327433628318591,-4.736116300287458
wheat,2009,Kazakhstan,6,1.285659216526633,7.149714334905879,4.799,7.7,0.26790148291865656,0.9285343292085557,15.185840707964601,-2.208482048757059,1.3274336283185793,5.762231985921921
